equity
10000.0
9994.516424751082
10009.379780060877
10023.210640947167
10027.13580677382
10032.250168983237
10035.158922212902
10039.843800529025
10054.774564492007
10069.727532755867
10063.634707516581
10077.54053731908
10082.723024134324
10097.71755597849
10097.412597379522
10111.365101132455
10125.336884315548
10127.42743625936
10124.814159739752
10124.88710997954
10119.693142065875
10119.31581248206
10134.364763328795
10134.452831721328
10133.587725215997
10137.221829074964
10152.297408872564
10167.395408334058
10171.31319483448
10186.43947364149
10193.624938332912
