entry_time,exit_time,side,entry_price,exit_price,size,pnl_pct,pnl_usd,fees_usd,net_pnl_usd,exit_reason,duration,mae_pct,mfe_pct,partial_tp_hit,partial_tp_time,partial_tp_price,tsl_history,chart_ohlcv,entry_hour,exit_hour,entry_day_of_week,exit_day_of_week
2025-10-08 16:45:00,2025-10-09 02:30:00,Long,0.21917287100000002,0.213327996,200.0,-2.6667876244592437,-5.333575248918487,0.15,-5.483575248918488,SL,0 days 09:45:00,-2.716061971009187,1.403973487211374,False,,,"[[""2025-10-08 17:00:00"", 0.2118432], [""2025-10-08 17:15:00"", 0.21311039999999998], [""2025-10-08 17:30:00"", 0.21336]]","{""index"": [1759941900000, 1759942800000, 1759943700000, 1759944600000, 1759945500000, 1759946400000, 1759947300000, 1759948200000, 1759949100000, 1759950000000, 1759950900000, 1759951800000, 1759952700000, 1759953600000, 1759954500000, 1759955400000, 1759956300000, 1759957200000, 1759958100000, 1759959000000, 1759959900000, 1759960800000, 1759961700000, 1759962600000, 1759963500000, 1759964400000, 1759965300000, 1759966200000, 1759967100000, 1759968000000, 1759968900000, 1759969800000, 1759970700000, 1759971600000, 1759972500000, 1759973400000, 1759974300000, 1759975200000, 1759976100000, 1759977000000], ""columns"": [""open"", ""high"", ""low"", ""close"", ""volume""], ""data"": [[0.21794, 0.21915, 0.21767, 0.21914, 2445663.0], [0.21914, 0.22067, 0.21912, 0.22051, 1787997.0], [0.22051, 0.22199, 0.22033, 0.22138, 3846691.0], [0.22138, 0.22225, 0.2207, 0.22087, 3472250.0], [0.22087, 0.22203, 0.22057, 0.22137, 1475527.0], [0.22137, 0.22163, 0.22051, 0.22119, 4219298.0], [0.22119, 0.22182, 0.22062, 0.22069, 3606139.0], [0.22069, 0.22101, 0.21977, 0.2199, 4874181.0], [0.2199, 0.22109, 0.2198, 0.22044, 2486155.0], [0.22044, 0.22053, 0.21951, 0.21977, 2485146.0], [0.21977, 0.22051, 0.21934, 0.2202, 1635196.0], [0.2202, 0.22078, 0.21982, 0.21985, 924267.0], [0.21985, 0.22017, 0.21971, 0.22003, 1330491.0], [0.22003, 0.22032, 0.21951, 0.22016, 765433.0], [0.22016, 0.22076, 0.22016, 0.22039, 860746.0], [0.22039, 0.22039, 0.21936, 0.21982, 2329798.0], [0.21982, 0.21983, 0.21889, 0.21905, 1983967.0], [0.21905, 0.2196, 0.21896, 0.21918, 2460923.0], [0.21918, 0.22007, 0.21916, 0.21946, 1226364.0], [0.21946, 0.22008, 0.21937, 0.21995, 693105.0], [0.21995, 0.21995, 0.21908, 0.21974, 931174.0], [0.21974, 0.22067, 0.21972, 0.22012, 1289650.0], [0.22012, 0.22035, 0.21966, 0.21978, 690547.0], [0.21978, 0.22028, 0.21978, 0.22024, 806837.0], [0.22024, 0.22028, 0.2193, 0.2193, 661536.0], [0.2193, 0.21933, 0.21838, 0.21886, 2650367.0], [0.21886, 0.21965, 0.21881, 0.21964, 377821.0], [0.21964, 0.22003, 0.21908, 0.21918, 1138861.0], [0.21918, 0.21965, 0.21903, 0.21954, 382490.0], [0.21954, 0.21988, 0.21874, 0.21888, 985485.0], [0.21888, 0.21988, 0.21879, 0.21879, 1129432.0], [0.21879, 0.21945, 0.21859, 0.21891, 1138670.0], [0.21891, 0.21935, 0.21869, 0.21887, 1116934.0], [0.21887, 0.21889, 0.21814, 0.21831, 883090.0], [0.21831, 0.21887, 0.21795, 0.21823, 2795221.0], [0.21823, 0.21825, 0.21401, 0.21566, 22472602.0], [0.21566, 0.21653, 0.21504, 0.21638, 3387678.0], [0.21638, 0.21638, 0.2147, 0.21541, 3469610.0], [0.21541, 0.21545, 0.21441, 0.21444, 1370101.0], [0.21444, 0.21483, 0.21322, 0.2134, 4854178.0]]}",16,2,2,3
2025-10-09 13:00:00,2025-10-10 20:45:00,Short,0.2136379495,0.19871309552895525,199.89032849502163,7.5107551071640355,15.013273056166804,0.14991774637126623,14.863355309795539,TP,1 days 07:45:00,-1.4676000830181724,14.920898063474986,False,,,"[[""2025-10-09 13:45:00"", 0.2207504], [""2025-10-09 14:00:00"", 0.22014720000000002], [""2025-10-09 14:15:00"", 0.219596], [""2025-10-09 14:30:00"", 0.2182544], [""2025-10-09 16:45:00"", 0.21686080000000002], [""2025-10-10 15:15:00"", 0.2154048], [""2025-10-10 15:30:00"", 0.212368], [""2025-10-10 17:45:00"", 0.2122848], [""2025-10-10 18:30:00"", 0.2119104], [""2025-10-10 18:45:00"", 0.2116816], [""2025-10-10 19:00:00"", 0.210808], [""2025-10-10 19:15:00"", 0.20860320000000002]]","{""index"": [1760014800000, 1760015700000, 1760016600000, 1760017500000, 1760018400000, 1760019300000, 1760020200000, 1760021100000, 1760022000000, 1760022900000, 1760023800000, 1760024700000, 1760025600000, 1760026500000, 1760027400000, 1760028300000, 1760029200000, 1760030100000, 1760031000000, 1760031900000, 1760032800000, 1760033700000, 1760034600000, 1760035500000, 1760036400000, 1760037300000, 1760038200000, 1760039100000, 1760040000000, 1760040900000, 1760041800000, 1760042700000, 1760043600000, 1760044500000, 1760045400000, 1760046300000, 1760047200000, 1760048100000, 1760049000000, 1760049900000, 1760050800000, 1760051700000, 1760052600000, 1760053500000, 1760054400000, 1760055300000, 1760056200000, 1760057100000, 1760058000000, 1760058900000, 1760059800000, 1760060700000, 1760061600000, 1760062500000, 1760063400000, 1760064300000, 1760065200000, 1760066100000, 1760067000000, 1760067900000, 1760068800000, 1760069700000, 1760070600000, 1760071500000, 1760072400000, 1760073300000, 1760074200000, 1760075100000, 1760076000000, 1760076900000, 1760077800000, 1760078700000, 1760079600000, 1760080500000, 1760081400000, 1760082300000, 1760083200000, 1760084100000, 1760085000000, 1760085900000, 1760086800000, 1760087700000, 1760088600000, 1760089500000, 1760090400000, 1760091300000, 1760092200000, 1760093100000, 1760094000000, 1760094900000, 1760095800000, 1760096700000, 1760097600000, 1760098500000, 1760099400000, 1760100300000, 1760101200000, 1760102100000, 1760103000000, 1760103900000, 1760104800000, 1760105700000, 1760106600000, 1760107500000, 1760108400000, 1760109300000, 1760110200000, 1760111100000, 1760112000000, 1760112900000, 1760113800000, 1760114700000, 1760115600000, 1760116500000, 1760117400000, 1760118300000, 1760119200000, 1760120100000, 1760121000000, 1760121900000, 1760122800000, 1760123700000, 1760124600000, 1760125500000, 1760126400000, 1760127300000, 1760128200000, 1760129100000], ""columns"": [""open"", ""high"", ""low"", ""close"", ""volume""], ""data"": [[0.21701, 0.21725, 0.21365, 0.21367, 21019275.0], [0.21367, 0.21499, 0.2136, 0.21408, 2207218.0], [0.21408, 0.21412, 0.21263, 0.2131, 2348552.0], [0.2131, 0.21404, 0.21226, 0.21242, 2494880.0], [0.21242, 0.21307, 0.21168, 0.21288, 5397236.0], [0.21288, 0.21305, 0.21115, 0.21139, 2628771.0], [0.21139, 0.21139, 0.20986, 0.21021, 8968374.0], [0.21021, 0.21201, 0.20998, 0.21161, 4988465.0], [0.21161, 0.21336, 0.21161, 0.21191, 7921151.0], [0.21191, 0.21229, 0.21089, 0.2109, 2398904.0], [0.2109, 0.2117, 0.21031, 0.21039, 4847080.0], [0.21039, 0.21172, 0.21037, 0.21096, 2435451.0], [0.21096, 0.21174, 0.21066, 0.21079, 1530550.0], [0.21079, 0.21157, 0.2101, 0.21082, 2308754.0], [0.21082, 0.21092, 0.20991, 0.21085, 1450880.0], [0.21085, 0.21092, 0.20852, 0.20893, 7670539.0], [0.20893, 0.21034, 0.20879, 0.21015, 4274836.0], [0.21015, 0.21081, 0.20958, 0.20974, 2772622.0], [0.20974, 0.21148, 0.20971, 0.21084, 4554765.0], [0.21084, 0.21181, 0.21067, 0.2117, 3781121.0], [0.2117, 0.21198, 0.21057, 0.21112, 4546524.0], [0.21112, 0.21168, 0.21058, 0.21069, 3046682.0], [0.21069, 0.21095, 0.21035, 0.21077, 1110816.0], [0.21077, 0.21086, 0.21017, 0.21017, 962031.0], [0.21017, 0.21073, 0.21012, 0.21049, 1017017.0], [0.21049, 0.2121, 0.21023, 0.21179, 1571983.0], [0.21179, 0.21179, 0.21072, 0.21086, 738376.0], [0.21086, 0.21127, 0.21064, 0.21108, 884614.0], [0.21108, 0.21189, 0.21047, 0.2105, 1562862.0], [0.2105, 0.21089, 0.21032, 0.21049, 511278.0], [0.21049, 0.21082, 0.21041, 0.21082, 732031.0], [0.21082, 0.21106, 0.21061, 0.21098, 1168692.0], [0.21098, 0.21148, 0.21073, 0.21124, 1575825.0], [0.21124, 0.21184, 0.21114, 0.21126, 695464.0], [0.21126, 0.21178, 0.21102, 0.21173, 529585.0], [0.21173, 0.21177, 0.21136, 0.21172, 576831.0], [0.21172, 0.21236, 0.21135, 0.21236, 1521421.0], [0.21236, 0.21297, 0.21232, 0.21284, 1588731.0], [0.21284, 0.21405, 0.21258, 0.2139, 2293485.0], [0.2139, 0.21435, 0.21352, 0.21374, 2668525.0], [0.21374, 0.21377, 0.21275, 0.21285, 1877708.0], [0.21285, 0.21317, 0.21253, 0.21294, 741321.0], [0.21294, 0.21294, 0.21241, 0.21274, 1768549.0], [0.21274, 0.21314, 0.21261, 0.21282, 1367263.0], [0.21282, 0.21315, 0.2126, 0.21276, 2187170.0], [0.21276, 0.21345, 0.21266, 0.21345, 987637.0], [0.21345, 0.21353, 0.21302, 0.21302, 699243.0], [0.21302, 0.21329, 0.21234, 0.21316, 887641.0], [0.21316, 0.21402, 0.21313, 0.21373, 515254.0], [0.21373, 0.21378, 0.21323, 0.21357, 355829.0], [0.21357, 0.21383, 0.21286, 0.21302, 962052.0], [0.21302, 0.21336, 0.21282, 0.21322, 825421.0], [0.21322, 0.21325, 0.21196, 0.21248, 984258.0], [0.21248, 0.21326, 0.21248, 0.21259, 1187739.0], [0.21259, 0.21264, 0.21189, 0.21212, 444452.0], [0.21212, 0.21213, 0.21117, 0.21138, 1151116.0], [0.21138, 0.2115, 0.21072, 0.21127, 771100.0], [0.21127, 0.21374, 0.21111, 0.21373, 1416038.0], [0.21373, 0.21464, 0.21373, 0.21457, 4784040.0], [0.21457, 0.21515, 0.21386, 0.21393, 3075008.0], [0.21393, 0.21524, 0.21387, 0.21453, 1973468.0], [0.21453, 0.21459, 0.21374, 0.21382, 923109.0], [0.21382, 0.21449, 0.21344, 0.21379, 994805.0], [0.21379, 0.2142, 0.21355, 0.21408, 837816.0], [0.21408, 0.21419, 0.21289, 0.21306, 958347.0], [0.21306, 0.21443, 0.21305, 0.21386, 796497.0], [0.21386, 0.21409, 0.21312, 0.21407, 890961.0], [0.21407, 0.21521, 0.21407, 0.21519, 644897.0], [0.21519, 0.21591, 0.21479, 0.21487, 1065323.0], [0.21487, 0.21518, 0.21408, 0.21411, 487195.0], [0.21411, 0.2147, 0.21363, 0.2139, 735215.0], [0.2139, 0.21429, 0.2131, 0.21381, 1030375.0], [0.21381, 0.21406, 0.21306, 0.21377, 807431.0], [0.21377, 0.21379, 0.213, 0.21362, 894399.0], [0.21362, 0.21365, 0.2127, 0.21335, 782921.0], [0.21335, 0.21336, 0.21233, 0.21252, 1540062.0], [0.21252, 0.21321, 0.21215, 0.21298, 728263.0], [0.21298, 0.21404, 0.21298, 0.21387, 1179828.0], [0.21387, 0.21401, 0.21296, 0.21321, 618488.0], [0.21321, 0.21479, 0.21321, 0.21467, 907767.0], [0.21467, 0.21476, 0.21361, 0.21399, 1708138.0], [0.21399, 0.21526, 0.21371, 0.21515, 1206860.0], [0.21515, 0.21559, 0.21481, 0.21493, 3259413.0], [0.21493, 0.21535, 0.21383, 0.21411, 2287564.0], [0.21411, 0.21469, 0.21399, 0.21428, 1130492.0], [0.21428, 0.21485, 0.21428, 0.21444, 964561.0], [0.21444, 0.21478, 0.21402, 0.2145, 422775.0], [0.2145, 0.21519, 0.21441, 0.21485, 410127.0], [0.21485, 0.2153, 0.21442, 0.21442, 1072416.0], [0.21442, 0.2148, 0.21425, 0.2145, 824166.0], [0.2145, 0.21518, 0.21443, 0.21494, 1153304.0], [0.21494, 0.21579, 0.21476, 0.21535, 1015497.0], [0.21535, 0.21599, 0.21499, 0.21512, 957516.0], [0.21512, 0.21569, 0.21474, 0.21549, 883851.0], [0.21549, 0.21569, 0.21487, 0.21494, 1453056.0], [0.21494, 0.21616, 0.21473, 0.21611, 937632.0], [0.21611, 0.21642, 0.2153, 0.21538, 2564173.0], [0.21538, 0.21619, 0.21507, 0.21601, 2872178.0], [0.21601, 0.21674, 0.21544, 0.21632, 2504543.0], [0.21632, 0.21639, 0.21499, 0.21586, 2573672.0], [0.21586, 0.21682, 0.21523, 0.21598, 1467158.0], [0.21598, 0.21619, 0.21465, 0.21477, 1912984.0], [0.21477, 0.21528, 0.21421, 0.21461, 1021785.0], [0.21461, 0.2152, 0.21241, 0.21269, 9246395.0], [0.21269, 0.21292, 0.21056, 0.21142, 12172709.0], [0.21142, 0.21174, 0.20712, 0.20749, 15612549.0], [0.20749, 0.20831, 0.2042, 0.20831, 34465697.0], [0.20831, 0.20841, 0.20604, 0.20646, 6770704.0], [0.20646, 0.20763, 0.20566, 0.20687, 4099410.0], [0.20687, 0.20774, 0.20596, 0.20702, 3121769.0], [0.20702, 0.20807, 0.2066, 0.2067, 2656657.0], [0.2067, 0.20685, 0.20587, 0.20604, 3612414.0], [0.20604, 0.20643, 0.20482, 0.20504, 6498444.0], [0.20504, 0.20625, 0.2049, 0.20607, 2849368.0], [0.20607, 0.20622, 0.20456, 0.20478, 1862036.0], [0.20478, 0.20515, 0.20412, 0.20473, 2099465.0], [0.20473, 0.20536, 0.20432, 0.2047, 3648956.0], [0.2047, 0.20564, 0.20419, 0.20483, 1722192.0], [0.20483, 0.20512, 0.20376, 0.20424, 4623953.0], [0.20424, 0.20488, 0.20354, 0.20377, 2500269.0], [0.20377, 0.20419, 0.2027, 0.20307, 4727354.0], [0.20307, 0.20375, 0.20058, 0.20068, 10865010.0], [0.20068, 0.20272, 0.20062, 0.20271, 7739055.0], [0.20271, 0.20344, 0.20178, 0.20214, 3489852.0], [0.20214, 0.20335, 0.20173, 0.20321, 4616667.0], [0.20321, 0.20408, 0.20276, 0.20405, 1888724.0], [0.20405, 0.20422, 0.20332, 0.20384, 923104.0], [0.20384, 0.204, 0.1859, 0.19031, 90233688.0]]}",13,20,3,4
2025-10-12 12:15:00,2025-10-12 16:00:00,Long,0.17192578500000003,0.18393299586150752,200.18759560121754,6.983950000000005,13.981001582991244,0.15014069670091315,13.830860886290331,TP,0 days 03:45:00,-2.0623927934951825,7.383543428346129,False,,,"[[""2025-10-12 14:45:00"", 0.1695264], [""2025-10-12 15:00:00"", 0.17188799999999999], [""2025-10-12 15:15:00"", 0.17376], [""2025-10-12 15:45:00"", 0.1740864]]","{""index"": [1760271300000, 1760272200000, 1760273100000, 1760274000000, 1760274900000, 1760275800000, 1760276700000, 1760277600000, 1760278500000, 1760279400000, 1760280300000, 1760281200000, 1760282100000, 1760283000000, 1760283900000, 1760284800000], ""columns"": [""open"", ""high"", ""low"", ""close"", ""volume""], ""data"": [[0.17168, 0.17227, 0.17111, 0.1719, 1785263.0], [0.1719, 0.17248, 0.17119, 0.17207, 1400214.0], [0.17207, 0.17223, 0.17137, 0.17151, 651184.0], [0.17151, 0.17171, 0.17092, 0.17156, 1342651.0], [0.17156, 0.17178, 0.16971, 0.17029, 1366607.0], [0.17029, 0.17036, 0.16882, 0.16982, 2550096.0], [0.16982, 0.16986, 0.16838, 0.16901, 2578552.0], [0.16901, 0.17027, 0.1689, 0.17018, 1785290.0], [0.17018, 0.17056, 0.16979, 0.17009, 1578289.0], [0.17009, 0.17039, 0.16896, 0.16964, 3303162.0], [0.16964, 0.17659, 0.16961, 0.17438, 37225171.0], [0.17438, 0.17905, 0.17401, 0.1788, 13795613.0], [0.1788, 0.181, 0.17785, 0.18022, 8022263.0], [0.18022, 0.18029, 0.17657, 0.17819, 10441557.0], [0.17819, 0.18134, 0.17812, 0.18062, 3923475.0], [0.18062, 0.18462, 0.18062, 0.18296, 9426413.0]]}",12,16,6,6
2025-10-13 03:45:00,2025-10-14 04:30:00,Long,0.18383757150000002,0.18757505952,200.46421281894334,2.0330381812076803,4.0755139862665395,0.1503481596142075,3.925165826652332,SL,1 days 00:45:00,-0.6024728737237584,6.300359826065249,False,,,"[[""2025-10-13 04:45:00"", 0.1780128], [""2025-10-13 06:30:00"", 0.1790496], [""2025-10-13 06:45:00"", 0.1797984], [""2025-10-13 07:00:00"", 0.1809408], [""2025-10-13 07:15:00"", 0.181632], [""2025-10-13 07:30:00"", 0.1820064], [""2025-10-13 08:45:00"", 0.1820832], [""2025-10-13 09:45:00"", 0.1823808], [""2025-10-13 10:00:00"", 0.1827072], [""2025-10-13 13:30:00"", 0.1833504], [""2025-10-13 18:15:00"", 0.18348479999999998], [""2025-10-13 18:30:00"", 0.183888], [""2025-10-13 19:15:00"", 0.1845312], [""2025-10-13 19:30:00"", 0.1853376], [""2025-10-13 19:45:00"", 0.1857216], [""2025-10-13 20:45:00"", 0.18651839999999997], [""2025-10-13 21:00:00"", 0.18699839999999998], [""2025-10-13 21:15:00"", 0.1871424], [""2025-10-13 23:00:00"", 0.187248], [""2025-10-13 23:15:00"", 0.18751679999999998], [""2025-10-13 23:30:00"", 0.1876032]]","{""index"": [1760327100000, 1760328000000, 1760328900000, 1760329800000, 1760330700000, 1760331600000, 1760332500000, 1760333400000, 1760334300000, 1760335200000, 1760336100000, 1760337000000, 1760337900000, 1760338800000, 1760339700000, 1760340600000, 1760341500000, 1760342400000, 1760343300000, 1760344200000, 1760345100000, 1760346000000, 1760346900000, 1760347800000, 1760348700000, 1760349600000, 1760350500000, 1760351400000, 1760352300000, 1760353200000, 1760354100000, 1760355000000, 1760355900000, 1760356800000, 1760357700000, 1760358600000, 1760359500000, 1760360400000, 1760361300000, 1760362200000, 1760363100000, 1760364000000, 1760364900000, 1760365800000, 1760366700000, 1760367600000, 1760368500000, 1760369400000, 1760370300000, 1760371200000, 1760372100000, 1760373000000, 1760373900000, 1760374800000, 1760375700000, 1760376600000, 1760377500000, 1760378400000, 1760379300000, 1760380200000, 1760381100000, 1760382000000, 1760382900000, 1760383800000, 1760384700000, 1760385600000, 1760386500000, 1760387400000, 1760388300000, 1760389200000, 1760390100000, 1760391000000, 1760391900000, 1760392800000, 1760393700000, 1760394600000, 1760395500000, 1760396400000, 1760397300000, 1760398200000, 1760399100000, 1760400000000, 1760400900000, 1760401800000, 1760402700000, 1760403600000, 1760404500000, 1760405400000, 1760406300000, 1760407200000, 1760408100000, 1760409000000, 1760409900000, 1760410800000, 1760411700000, 1760412600000, 1760413500000, 1760414400000, 1760415300000, 1760416200000], ""columns"": [""open"", ""high"", ""low"", ""close"", ""volume""], ""data"": [[0.18362, 0.18386, 0.18308, 0.18381, 910753.0], [0.18381, 0.18423, 0.18324, 0.18344, 654718.0], [0.18344, 0.18403, 0.18312, 0.18349, 811043.0], [0.18349, 0.18466, 0.18335, 0.18428, 2360355.0], [0.18428, 0.18543, 0.18406, 0.18515, 1170440.0], [0.18515, 0.18535, 0.18422, 0.18487, 949137.0], [0.18487, 0.18531, 0.18387, 0.18452, 1062858.0], [0.18452, 0.18452, 0.18389, 0.18389, 557468.0], [0.18389, 0.18435, 0.18381, 0.18399, 637805.0], [0.18399, 0.18468, 0.18292, 0.18424, 1904164.0], [0.18424, 0.18506, 0.18382, 0.18504, 1745194.0], [0.18504, 0.18651, 0.18493, 0.1854, 2743544.0], [0.1854, 0.18729, 0.18516, 0.18704, 2012110.0], [0.18704, 0.18848, 0.18664, 0.188, 2367583.0], [0.188, 0.1892, 0.18743, 0.18884, 1467251.0], [0.18884, 0.18959, 0.18835, 0.1886, 1497717.0], [0.1886, 0.18861, 0.18666, 0.18699, 3558119.0], [0.18699, 0.18786, 0.18678, 0.18756, 2721492.0], [0.18756, 0.18817, 0.18722, 0.18807, 2479542.0], [0.18807, 0.18953, 0.18807, 0.1887, 3199176.0], [0.1887, 0.18967, 0.18823, 0.18912, 1692546.0], [0.18912, 0.18952, 0.18778, 0.18801, 2345900.0], [0.18801, 0.1885, 0.18752, 0.18798, 2111389.0], [0.18798, 0.18947, 0.18786, 0.18947, 1925563.0], [0.18947, 0.18998, 0.1892, 0.18992, 2224406.0], [0.18992, 0.19032, 0.18894, 0.18904, 2539736.0], [0.18904, 0.18909, 0.18789, 0.18816, 2777422.0], [0.18816, 0.18854, 0.18743, 0.18841, 977450.0], [0.18841, 0.18929, 0.18818, 0.1887, 1046245.0], [0.1887, 0.18871, 0.1859, 0.18777, 9281955.0], [0.18777, 0.18784, 0.18273, 0.18293, 8717956.0], [0.18293, 0.18664, 0.18292, 0.18627, 7561035.0], [0.18627, 0.18695, 0.18556, 0.18614, 2122718.0], [0.18614, 0.18736, 0.1848, 0.18698, 4543542.0], [0.18698, 0.1871, 0.18574, 0.18651, 2140175.0], [0.18651, 0.18893, 0.18627, 0.1885, 5051297.0], [0.1885, 0.18881, 0.18649, 0.187, 2911029.0], [0.187, 0.18787, 0.18647, 0.18681, 3132983.0], [0.18681, 0.18771, 0.18631, 0.18651, 1130933.0], [0.18651, 0.19099, 0.18644, 0.18928, 17151930.0], [0.18928, 0.19063, 0.18774, 0.19012, 5893320.0], [0.19012, 0.19073, 0.18811, 0.18903, 6340597.0], [0.18903, 0.18926, 0.18626, 0.18688, 7242854.0], [0.18688, 0.18836, 0.1853, 0.18746, 7364349.0], [0.18746, 0.18773, 0.18502, 0.18587, 3169909.0], [0.18587, 0.18811, 0.18579, 0.18762, 2192436.0], [0.18762, 0.18904, 0.18742, 0.18745, 2393302.0], [0.18745, 0.18869, 0.18678, 0.18713, 1723739.0], [0.18713, 0.18871, 0.18713, 0.18788, 1479702.0], [0.18788, 0.18912, 0.18777, 0.18858, 2176793.0], [0.18858, 0.18937, 0.18718, 0.18819, 4387719.0], [0.18819, 0.18845, 0.18713, 0.18743, 2328426.0], [0.18743, 0.18925, 0.18737, 0.18866, 3326820.0], [0.18866, 0.19038, 0.18831, 0.18879, 4318352.0], [0.18879, 0.18913, 0.18826, 0.1887, 1460265.0], [0.1887, 0.18882, 0.1877, 0.1881, 2464085.0], [0.1881, 0.19063, 0.18731, 0.19049, 4882882.0], [0.19049, 0.1908, 0.18935, 0.18963, 3540498.0], [0.18963, 0.19113, 0.18962, 0.19096, 2191090.0], [0.19096, 0.19155, 0.19037, 0.19113, 2405640.0], [0.19113, 0.19128, 0.18949, 0.19024, 2130351.0], [0.19024, 0.19154, 0.18982, 0.19144, 1349026.0], [0.19144, 0.19222, 0.19108, 0.19192, 3365752.0], [0.19192, 0.19306, 0.19182, 0.19299, 4971768.0], [0.19299, 0.19346, 0.19248, 0.19327, 2467798.0], [0.19327, 0.19341, 0.19237, 0.1927, 926754.0], [0.1927, 0.19291, 0.19235, 0.1928, 830821.0], [0.1928, 0.19294, 0.19229, 0.19282, 2656984.0], [0.19282, 0.19429, 0.19263, 0.19422, 3137082.0], [0.19422, 0.19479, 0.19366, 0.19432, 3209649.0], [0.19432, 0.19494, 0.19343, 0.19382, 2043404.0], [0.19382, 0.19425, 0.19336, 0.19354, 2155717.0], [0.19354, 0.19361, 0.19311, 0.1932, 545688.0], [0.1932, 0.19395, 0.19312, 0.1937, 1875132.0], [0.1937, 0.19414, 0.19361, 0.19376, 1061341.0], [0.19376, 0.19447, 0.19361, 0.19407, 1305135.0], [0.19407, 0.1945, 0.19358, 0.19446, 1211220.0], [0.19446, 0.19505, 0.194, 0.19495, 1147111.0], [0.19495, 0.19533, 0.19486, 0.195, 1059894.0], [0.195, 0.19542, 0.19391, 0.19436, 1728545.0], [0.19436, 0.19436, 0.19366, 0.19422, 1247213.0], [0.19422, 0.19474, 0.19372, 0.19396, 2436163.0], [0.19396, 0.19483, 0.19387, 0.19432, 1559118.0], [0.19432, 0.19493, 0.19337, 0.19379, 1888510.0], [0.19379, 0.19401, 0.19263, 0.19398, 3151554.0], [0.19398, 0.19398, 0.19278, 0.19346, 2119455.0], [0.19346, 0.19436, 0.19312, 0.19394, 975522.0], [0.19394, 0.19408, 0.19354, 0.19408, 686756.0], [0.19408, 0.19442, 0.19352, 0.19362, 1293583.0], [0.19362, 0.19367, 0.19237, 0.19238, 2769722.0], [0.19238, 0.19248, 0.19073, 0.19185, 4608285.0], [0.19185, 0.19248, 0.19121, 0.1917, 1525142.0], [0.1917, 0.19185, 0.1903, 0.19054, 2150865.0], [0.19054, 0.19063, 0.18887, 0.18929, 4373697.0], [0.18929, 0.18993, 0.18819, 0.18826, 2705954.0], [0.18826, 0.18901, 0.18817, 0.18886, 1385765.0], [0.18886, 0.18995, 0.18884, 0.18932, 1952666.0], [0.18932, 0.18996, 0.18775, 0.18863, 3017434.0], [0.18863, 0.18896, 0.1878, 0.18846, 2518417.0], [0.18846, 0.18847, 0.18671, 0.18706, 2129085.0]]}",3,4,0,1
