feature,importance,cumulative_importance
rvol_ratio_1h,4.6,0.8374285714285715
rvol_ratio_4h,4.4,0.8437142857142857
dist_from_swing_low_50_2h,4.2,0.8497142857142859
dist_from_swing_low_50_1h,4.0,0.8554285714285715
mfi_slope_4h,3.6,0.8605714285714288
double_bottom_strength,3.4,0.8654285714285715
rvol_ratio_12h,3.4,0.8702857142857143
sma_20_slope_1d,3.4,0.8751428571428572
double_top_strength,3.0,0.8794285714285714
sr_proximity,3.0,0.8837142857142858
trend_alignment_score,3.0,0.888
resistance_touch_count,3.0,0.8922857142857143
dist_from_swing_high_50,3.0,0.8965714285714286
dist_from_swing_high_50_1h,2.8,0.9005714285714286
vpt_ma_20,2.8,0.9045714285714285
nearest_resistance_strength,2.8,0.9085714285714285
cumulative_delta,2.6,0.9122857142857141
above_sma_100_2h,2.6,0.9159999999999999
support_bounce_ratio,2.6,0.9197142857142857
above_sma_100,2.4,0.923142857142857
bullish_volume_count,2.2,0.9262857142857143
obv,2.2,0.9294285714285715
sma_50_slope,2.0,0.9322857142857144
adx_14,2.0,0.9351428571428572
sma_20_slope,2.0,0.9380000000000001
obv_ma_20,2.0,0.940857142857143
double_top_candles_between,1.8,0.9434285714285714
dist_from_swing_low_50,1.8,0.946
above_sma_50,1.8,0.9485714285714284
above_sma_20_1d,1.8,0.951142857142857
near_resistance_100,1.6,0.9534285714285713
roc_10_atr_norm_4h,1.6,0.9557142857142855
dist_from_vwap,1.4,0.9577142857142855
mfi_14_1h,1.4,0.9597142857142855
double_top_at_resistance,1.4,0.9617142857142854
dist_from_sma_20,1.4,0.9637142857142854
rsi_14,1.4,0.9657142857142854
rvol_ratio,1.2,0.9674285714285712
buy_sell_ratio_ma20,1.2,0.969142857142857
roc_10_atr_norm_1h,1.2,0.9708571428571428
double_bottom_candles_between,1.2,0.9725714285714285
mfi_slope_2h,1.2,0.9742857142857143
above_sma_100_1h,1.0,0.9757142857142858
net_buy_sell_pressure,1.0,0.9771428571428572
multi_tf_momentum_strength,0.8,0.9782857142857142
rsi_14_1h,0.8,0.9794285714285713
price_range,0.8,0.9805714285714284
rsi_price_divergence_cont_2h,0.8,0.9817142857142854
ad_line_ma_20,0.8,0.9828571428571425
volatility_clustering,0.8,0.9839999999999997
dist_from_nearest_support_pivot,0.6,0.9848571428571425
vwap_rsi_interaction,0.6,0.9857142857142854
bars_since_last_ob,0.6,0.9865714285714283
rsi_price_divergence_cont_1h,0.6,0.9874285714285712
pivot_volume_interaction,0.6,0.9882857142857141
volume_acceleration_ma,0.4,0.9888571428571425
choppiness_14,0.4,0.9894285714285711
support_strength,0.4,0.9899999999999997
volatility_regime,0.4,0.9905714285714282
stoch_k,0.4,0.9911428571428568
hl_spread,0.4,0.9917142857142853
above_sma_100_4h,0.4,0.9922857142857139
resistance_strength,0.2,0.9925714285714282
above_sma_20_12h,0.2,0.9928571428571425
above_sma_100_1d,0.2,0.9931428571428569
roc_10_atr_adj,0.2,0.9934285714285712
above_sma_50_1h,0.2,0.9937142857142856
rsi_slope_1h,0.2,0.9939999999999999
rsi_volatility,0.2,0.9942857142857143
bbw_squeeze,0.2,0.9945714285714287
dist_from_nearest_resistance_pivot,0.2,0.994857142857143
resistance_with_4h_downtrend,0.2,0.9951428571428573
buy_sell_imbalance_20,0.2,0.9954285714285717
tape_speed_20,0.2,0.995714285714286
rsi_spread,0.2,0.9960000000000004
mtf_trend_alignment_score,0.2,0.9962857142857148
near_swing_low_alignment,0.2,0.9965714285714291
momentum_alignment_score,0.2,0.9968571428571434
mfi_slope_1h,0.2,0.9971428571428578
above_sma_20_2h,0.2,0.9974285714285721
roc_10_atr_norm_2h,0.2,0.9977142857142864
above_sma_20_4h,0.2,0.9980000000000009
vol_weighted_roc_5,0.2,0.9982857142857152
money_flow_ratio,0.2,0.9985714285714296
multi_factor_sentiment,0.2,0.9988571428571439
bars_since_last_sweep,0.2,0.9991428571428582
double_bottom_at_support,0.2,0.9994285714285726
momentum_strength_score,0.2,0.999714285714287
testing_resistance_with_volume,0.2,1.0000000000000013
volume_regime_score,0.0,1.0000000000000013
vwap_distance_weighted,0.0,1.0000000000000013
volume_change_rate,0.0,1.0000000000000013
large_sell_trade,0.0,1.0000000000000013
momentum_volume_divergence,0.0,1.0000000000000013
volume_per_price_unit,0.0,1.0000000000000013
buy_sell_ratio,0.0,1.0000000000000013
multi_tf_alignment,0.0,1.0000000000000013
large_buy_trade,0.0,1.0000000000000013
volume_delta_positive,0.0,1.0000000000000013
tick_direction,0.0,1.0000000000000013
volume_ma_ratio_short,0.0,1.0000000000000013
avg_trade_size_norm,0.0,1.0000000000000013
aggressive_sell_volume,0.0,1.0000000000000013
volume_delta,0.0,1.0000000000000013
doji,0.0,1.0000000000000013
hammer,0.0,1.0000000000000013
higher_highs_count_20,0.0,1.0000000000000013
three_white_soldiers,0.0,1.0000000000000013
engulfing,0.0,1.0000000000000013
tick_persistence,0.0,1.0000000000000013
higher_lows_count_20,0.0,1.0000000000000013
price_volume_trend,0.0,1.0000000000000013
hidden_divergence,0.0,1.0000000000000013
upper_wick_size,0.0,1.0000000000000013
body_to_wick_ratio,0.0,1.0000000000000013
volume_vs_ma_20,0.0,1.0000000000000013
above_sma_20_1h,0.0,1.0000000000000013
bbw,0.0,1.0000000000000013
rsi_acceleration,0.0,1.0000000000000013
rsi_momentum,0.0,1.0000000000000013
is_pivot_low,0.0,1.0000000000000013
is_pivot_high,0.0,1.0000000000000013
resistance_flip_signal,0.0,1.0000000000000013
support_with_4h_uptrend,0.0,1.0000000000000013
support_flip_signal,0.0,1.0000000000000013
lower_wick_size,0.0,1.0000000000000013
dist_from_sma_20_1h,0.0,1.0000000000000013
roc_5_atr_norm_1h,0.0,1.0000000000000013
volume_delta_negative,0.0,1.0000000000000013
is_trending,0.0,1.0000000000000013
close_position,0.0,1.0000000000000013
hl_spread_normalized,0.0,1.0000000000000013
volume_volatility_interaction,0.0,1.0000000000000013
momentum_trend_strength,0.0,1.0000000000000013
trend_consistency_20,0.0,1.0000000000000013
trend_consistency_10,0.0,1.0000000000000013
testing_resistance,0.0,1.0000000000000013
cmf_20,0.0,1.0000000000000013
obv_divergence,0.0,1.0000000000000013
above_sma_50_1d,0.0,1.0000000000000013
rsi_price_divergence,0.0,1.0000000000000013
momentum_accel,0.0,1.0000000000000013
mfi_trend_adjusted,0.0,1.0000000000000013
mfi_14,0.0,1.0000000000000013
hammer_volume,0.0,1.0000000000000013
engulfing_volume,0.0,1.0000000000000013
stoch_momentum,0.0,1.0000000000000013
above_sma_20,0.0,1.0000000000000013
volatility_momentum,0.0,1.0000000000000013
range_to_body,0.0,1.0000000000000013
bbw_volume_interaction,0.0,1.0000000000000013
roc_5_atr_adj,0.0,1.0000000000000013
support_volume_interaction,0.0,1.0000000000000013
resistance_volume_interaction,0.0,1.0000000000000013
closed_near_low,0.0,1.0000000000000013
closed_near_high,0.0,1.0000000000000013
gap_down,0.0,1.0000000000000013
gap_up,0.0,1.0000000000000013
morning_evening_star,0.0,1.0000000000000013
three_line_strike,0.0,1.0000000000000013
support_break_momentum,0.0,1.0000000000000013
resistance_break_momentum,0.0,1.0000000000000013
testing_support,0.0,1.0000000000000013
near_support_100,0.0,1.0000000000000013
above_sma_50_12h,0.0,1.0000000000000013
price_change_autocorr,0.0,1.0000000000000013
effective_spread_proxy,0.0,1.0000000000000013
sr_action,0.0,1.0000000000000013
rsi_vol_concordance,0.0,1.0000000000000013
vol_price_alignment,0.0,1.0000000000000013
market_state_indicator,0.0,1.0000000000000013
oversold_overbought_signal,0.0,1.0000000000000013
momentum_regime,0.0,1.0000000000000013
volume_confirmation_score,0.0,1.0000000000000013
sr_strength,0.0,1.0000000000000013
testing_support_with_volume,0.0,1.0000000000000013
momentum_consensus,0.0,1.0000000000000013
price_accel_3,0.0,1.0000000000000013
breakout_signal,0.0,1.0000000000000013
vol_confirmed_momentum,0.0,1.0000000000000013
trend_acceleration,0.0,1.0000000000000013
momentum_strength_ratio,0.0,1.0000000000000013
resistance_momentum_interaction,0.0,1.0000000000000013
support_momentum_interaction,0.0,1.0000000000000013
liquidity_void_strength,0.0,1.0000000000000013
in_liquidity_void,0.0,1.0000000000000013
liquidity_void_depth,0.0,1.0000000000000013
liquidity_sweep_with_volume,0.0,1.0000000000000013
liquidity_sweep_strength,0.0,1.0000000000000013
liquidity_sweep,0.0,1.0000000000000013
recent_fvg_bearish,0.0,1.0000000000000013
recent_fvg_bullish,0.0,1.0000000000000013
fvg_size,0.0,1.0000000000000013
fvg_signal,0.0,1.0000000000000013
breaker_block,0.0,1.0000000000000013
breaker_strength,0.0,1.0000000000000013
market_structure_shift,0.0,1.0000000000000013
order_block,0.0,1.0000000000000013
testing_bullish_ob,0.0,1.0000000000000013
order_block_strength,0.0,1.0000000000000013
institutional_candle_strength,0.0,1.0000000000000013
institutional_candle,0.0,1.0000000000000013
market_structure_direction,0.0,1.0000000000000013
bars_since_mss,0.0,1.0000000000000013
testing_bearish_ob,0.0,1.0000000000000013
bars_since_last_fvg,0.0,1.0000000000000013
ict_composite_score,0.0,1.0000000000000013
ict_composite_score_ma_10,0.0,1.0000000000000013
high_conviction_sweep,0.0,1.0000000000000013
ob_with_fvg,0.0,1.0000000000000013
recent_ict_activity,0.0,1.0000000000000013
structure_aligned_ob,0.0,1.0000000000000013
near_swing_high_alignment,0.0,1.0000000000000013
fvg_sweep_confluence,0.0,1.0000000000000013
double_top_recency,0.0,1.0000000000000013
double_bottom_recency,0.0,1.0000000000000013
