equity
10000.0
9997.14044720764
10010.954395906187
10024.787432580906
10039.695805450916
10054.626349322867
10068.519731466098
10069.867150876345
10072.795298445566
10065.564089064788
10071.748049425814
10086.726259825131
10089.726472869592
10103.668356012538
10107.121237768386
10099.95615182815
10103.348116601434
10117.308821995472
10119.050269516387
10117.418862628578
10111.296878152576
10112.824706847809
10107.21174929384
10106.610224085145
10121.640279803116
10125.040456623647
10125.411843525962
