timestamp,proba_long,proba_short,confidence_ratio,decision,base_prob_threshold,base_ratio_threshold,ict_mode,cooldown_blocked,cooldown_remaining_minutes
2025-10-08 08:30:00,0.5318003765065797,0.1854037842248115,2.8683361492867094,HOLD,0.8,1.5,False,,
2025-10-08 08:45:00,0.12749142998603832,0.4694065881571326,3.681867778944339,HOLD,0.8,1.5,False,,
2025-10-08 09:00:00,0.10517251076926816,0.5486437956292056,5.216608328699533,HOLD,0.8,1.5,False,,
2025-10-08 09:15:00,0.10385959497081379,0.40863395391098,3.9344843779316943,HOLD,0.8,1.5,False,,
2025-10-08 09:30:00,0.36397006227838496,0.20631454991266726,1.7641512071371268,HOLD,0.8,1.5,False,,
2025-10-08 09:45:00,0.2944702101468895,0.2894888336020277,1.0172074911590887,HOLD,0.8,1.5,False,,
2025-10-08 10:00:00,0.32791008060824933,0.2499781062308237,1.3117551994952115,HOLD,0.8,1.5,False,,
2025-10-08 10:15:00,0.1496981770520445,0.24816381209959798,1.6577610829109872,HOLD,0.8,1.5,False,,
2025-10-08 10:30:00,0.3753771751672692,0.12952115298457145,2.898192044445312,HOLD,0.8,1.5,False,,
2025-10-08 10:45:00,0.12072420087623723,0.22842226346471586,1.8921000247405855,HOLD,0.8,1.5,False,,
2025-10-08 11:00:00,0.10107722252035596,0.2757612185055479,2.728223150868756,HOLD,0.8,1.5,False,,
2025-10-08 11:15:00,0.05366428490055308,0.3823514905976484,7.124878143931212,HOLD,0.8,1.5,False,,
2025-10-08 11:30:00,0.12985562510403836,0.17373405071996448,1.3379016163587167,HOLD,0.8,1.5,False,,
2025-10-08 11:45:00,0.2927484022649721,0.14352718649811108,2.039672130470034,HOLD,0.8,1.5,False,,
2025-10-08 12:00:00,0.30126590456482705,0.14485894801690893,2.079718986566582,HOLD,0.8,1.5,False,,
2025-10-08 12:15:00,0.6746703440766301,0.16660611537255227,4.049493276810291,HOLD,0.8,1.5,False,,
2025-10-08 12:30:00,0.7794103312409764,0.12689330897366546,6.1422492450151935,HOLD,0.8,1.5,False,,
2025-10-08 12:45:00,0.5782526757023478,0.2393443263854857,2.4159865597608507,HOLD,0.8,1.5,False,,
2025-10-08 13:00:00,0.6441994965406845,0.14782862022154927,4.357745445876645,HOLD,0.8,1.5,False,,
2025-10-08 13:15:00,0.5503151469601519,0.23196132899983532,2.3724434988064007,HOLD,0.8,1.5,False,,
2025-10-08 13:30:00,0.7752746372549668,0.12487262105520518,6.2085237797020705,HOLD,0.8,1.5,False,,
2025-10-08 13:45:00,0.9396233433600636,0.10581519991285131,8.87985227201698,LONG,0.8,1.5,False,,
2025-10-09 02:00:00,0.0553195827819541,0.20880949544388855,3.7746035841760666,HOLD,0.8,1.5,False,,
2025-10-09 02:15:00,0.15385480706359425,0.20896658016024577,1.358206377483361,HOLD,0.8,1.5,False,,
2025-10-09 02:30:00,0.3244366213175019,0.19190231733302476,1.6906342029965111,HOLD,0.8,1.5,False,,
2025-10-09 02:45:00,0.7091217108412101,0.162943897072743,4.351937836153735,HOLD,0.8,1.5,False,,
2025-10-09 03:00:00,0.6318527954614921,0.1618384497081266,3.9042192791702455,HOLD,0.8,1.5,False,,
2025-10-09 03:15:00,0.5516174923382323,0.1393669261795498,3.9580229503488518,HOLD,0.8,1.5,False,,
2025-10-09 03:30:00,0.41863440403805796,0.1340663529236991,3.1225911267707454,HOLD,0.8,1.5,False,,
2025-10-09 03:45:00,0.21172192199254905,0.1960234640978688,1.0800845856230887,HOLD,0.8,1.5,False,,
2025-10-09 04:00:00,0.15180702279397407,0.207769613841502,1.368642965375047,HOLD,0.8,1.5,False,,
2025-10-09 04:15:00,0.07497298593780907,0.3225270946740857,4.301910756784124,HOLD,0.8,1.5,False,,
2025-10-09 04:30:00,0.02316760310760028,0.5235725406829029,22.599340046150118,HOLD,0.8,1.5,False,,
2025-10-09 04:45:00,0.0371557112426494,0.4507191058924865,12.130547116942978,HOLD,0.8,1.5,False,,
2025-10-09 05:00:00,0.021148531750872796,0.5761176015784774,27.24149403680003,HOLD,0.8,1.5,False,,
2025-10-09 05:15:00,0.030497380483718466,0.5019297083569001,16.458125268328,HOLD,0.8,1.5,False,,
2025-10-09 05:30:00,0.028258345986421705,0.5443456152682212,19.263180354921776,HOLD,0.8,1.5,False,,
2025-10-09 05:45:00,0.032451917748447974,0.5194777372274597,16.007612901468786,HOLD,0.8,1.5,False,,
2025-10-09 06:00:00,0.04206299354716162,0.4208641252728266,10.005567597107605,HOLD,0.8,1.5,False,,
2025-10-09 06:15:00,0.02019542230061244,0.5696799024799729,28.208367916262738,HOLD,0.8,1.5,False,,
2025-10-09 06:30:00,0.020120048721919147,0.5479394118331786,27.23350322885866,HOLD,0.8,1.5,False,,
2025-10-09 06:45:00,0.02492810810189922,0.5283095610954598,21.193327585706715,HOLD,0.8,1.5,False,,
2025-10-09 07:00:00,0.04150992088785388,0.4536507200683697,10.928730056941914,HOLD,0.8,1.5,False,,
2025-10-09 07:15:00,0.03522915478680954,0.4438425606696486,12.598728619962,HOLD,0.8,1.5,False,,
2025-10-09 07:30:00,0.04351073853496749,0.44239207248736434,10.167422741671809,HOLD,0.8,1.5,False,,
2025-10-09 07:45:00,0.05663411881923513,0.45785510828557147,8.084439518639888,HOLD,0.8,1.5,False,,
2025-10-09 08:00:00,0.06324337086614026,0.4754125755319209,7.517192221429346,HOLD,0.8,1.5,False,,
2025-10-09 08:15:00,0.10605339327412625,0.5005640991560008,4.719925348000373,HOLD,0.8,1.5,False,,
2025-10-09 08:30:00,0.2491506892670399,0.40067844967056376,1.608177167196661,HOLD,0.8,1.5,False,,
2025-10-09 08:45:00,0.24201087174562164,0.3740038875721353,1.545401183320607,HOLD,0.8,1.5,False,,
2025-10-09 09:00:00,0.31120744320464727,0.32685944798640293,1.050294442255557,HOLD,0.8,1.5,False,,
2025-10-09 09:15:00,0.24261121914064576,0.32045044065923295,1.3208393321393044,HOLD,0.8,1.5,False,,
2025-10-09 09:30:00,0.2390644084709962,0.32432480889641546,1.3566419651119386,HOLD,0.8,1.5,False,,
2025-10-09 09:45:00,0.22858422409218485,0.3182429922741098,1.3922351533138473,HOLD,0.8,1.5,False,,
2025-10-09 10:00:00,0.1860671897068566,0.3209060740504757,1.724678459195594,HOLD,0.8,1.5,False,,
2025-10-09 10:15:00,0.20265339516283315,0.3166179100292306,1.562361734797615,HOLD,0.8,1.5,False,,
2025-10-09 10:30:00,0.27663492376242943,0.2517381179429611,1.0988996264169635,HOLD,0.8,1.5,False,,
2025-10-09 10:45:00,0.20680619430259026,0.295610739850497,1.4294095051039508,HOLD,0.8,1.5,False,,
2025-10-09 11:00:00,0.17255666993704577,0.2980479962885311,1.7272470336688153,HOLD,0.8,1.5,False,,
2025-10-09 11:15:00,0.1735824428473055,0.3061232948044419,1.7635613935548078,HOLD,0.8,1.5,False,,
2025-10-09 11:30:00,0.12434362410027364,0.450631755045116,3.6240841322247124,HOLD,0.8,1.5,False,,
2025-10-09 11:45:00,0.07565581769144664,0.514414590051541,6.7994055942864895,HOLD,0.8,1.5,False,,
2025-10-09 12:00:00,0.10006163455194275,0.4455028714559423,4.452284568914156,HOLD,0.8,1.5,False,,
2025-10-09 12:15:00,0.0638989877255664,0.512708924827667,8.023740955485101,HOLD,0.8,1.5,False,,
2025-10-09 12:30:00,0.05627332689037103,0.49602496832760495,8.814566256122314,HOLD,0.8,1.5,False,,
2025-10-09 12:45:00,0.029089542678578308,0.7154266834396753,24.593947431374342,HOLD,0.8,1.5,False,,
2025-10-09 13:00:00,0.02230381347658864,0.7205822473851893,32.30758041182302,HOLD,0.8,1.5,False,,
2025-10-09 13:15:00,0.02003510627994046,0.6987718793803123,34.877373227609795,HOLD,0.8,1.5,False,,
2025-10-09 13:30:00,0.017496755500425468,0.7078725346763628,40.457359917908754,HOLD,0.8,1.5,False,,
2025-10-09 13:45:00,0.08762207752099355,0.5419808435742905,6.185437037194608,HOLD,0.8,1.5,False,,
2025-10-09 14:00:00,0.19117803964572977,0.4042082988707788,2.114302979671794,HOLD,0.8,1.5,False,,
