symbol,orderType,leverage,updatedTime,side,orderId,closedPnl,openFee,closeFee,avgEntryPrice,qty,cumEntryValue,createdTime,orderPrice,closedSize,avgExitPrice,execType,fillCount,cumExitValue,date,outcome
1000PEPEUSDT,Market,20.0,1762461126190,Buy,d6c6395e-7346-4490-a338-68f205673658,0.26595859,0.0045592,0.01238221,0.00556,4100.0,22.796,1762461126186,0.005765,4100,0.005491,Trade,2,22.5131,2025-11-06 20:32:06.186,WIN
WIFUSDT,Market,20.0,1762461134598,Buy,81c616a3-7700-460b-ae40-57a02f1ac4e4,0.21904932,0.0046882,0.01276248,0.4262,55.0,23.441,1762461134595,0.4435,55,0.4219,Trade,1,23.2045,2025-11-06 20:32:14.595,WIN
HBARUSDT,Market,20.0,1762463174745,Sell,c4e45ec7-5cb3-45cd-b287-2d786149c063,-0.38953741,0.01380354,0.03777387,0.16201334,426.0,69.01768,1762463174741,0.15392,426,0.16122,Trade,4,68.67972,2025-11-06 21:06:14.741,LOSS
SUIUSDT,Market,20.0,1762478690917,Buy,f486af39-6aea-40f2-87fa-219943882682,-0.57971435,0.0078714,0.0219505,1.96785,20.0,39.357,1762463856501,2.0662,20,1.9955,Trade,1,39.91,2025-11-06 21:17:36.501,LOSS
XRPUSDT,Market,20.0,1762465484642,Sell,eeeaa624-c390-4609-97c4-9e7952270e7b,0.29116017,0.01386693,0.0383229,2.2011,31.5,69.33465,1762465484639,2.102,31.5,2.212,Trade,1,69.678,2025-11-06 21:44:44.639,WIN
KASUSDT,Market,20.0,1762466460964,Buy,32c05640-4bc7-40a7-ade4-76bea0bea2d7,-1.56128736,0.01420224,0.03988512,0.04931333,1440.0,71.0112,1762465897268,0.05177,1440,0.05036,Trade,1,72.5184,2025-11-06 21:51:37.268,LOSS
KASUSDT,Market,20.0,1762468040898,Buy,caf706dd-5334-4c9a-b629-52f79e8e043a,0.8237592,0.00925672,0.02498408,0.052595,880.0,46.2836,1762467772226,0.05522,880,0.05162,Trade,1,45.4256,2025-11-06 22:22:52.226,WIN
WIFUSDT,Market,20.0,1762468988341,Buy,bb998686-569c-4acf-bf35-095364caae42,0.04599457,0.00094204,0.00256339,0.4282,11.0,4.7102,1762468988337,0.4447,11,0.4237,Trade,1,4.6607,2025-11-06 22:43:08.337,WIN
ONDOUSDT,Market,20.0,1762469074375,Buy,f7f08a70-af96-444c-80f9-c13c8aeddb63,0.1782698,0.0047568,0.0129734,0.5946,40.0,23.784,1762469074372,0.6191,40,0.5897,Trade,1,23.588,2025-11-06 22:44:34.372,WIN
WIFUSDT,Market,20.0,1762469082078,Buy,dcdae399-dab4-437d-a23c-c924abbf58c6,0.18838072,0.00376816,0.01025112,0.4282,44.0,18.8408,1762469082075,0.4448,44,0.4236,Trade,1,18.6384,2025-11-06 22:44:42.075,WIN
BRETTUSDT,Market,20.0,1762469602526,Sell,e545b94e-efca-4e4c-ad9c-9c0a34286074,0.20417895,0.00471972,0.01310133,0.02126,1110.0,23.5986,1762469602522,0.0202,1110,0.02146,Trade,1,23.8206,2025-11-06 22:53:22.522,WIN
WIFUSDT,Market,20.0,1762476288751,Sell,6b64e41f-ee74-4238-8687-bd2616f3e5ec,0.85197172,0.00839619,0.02357685,0.42405,99.0,41.98095,1762470251737,0.4119,99,0.433,Trade,1,42.867,2025-11-06 23:04:11.737,WIN
PONKEUSDT,Market,20.0,1762478644375,Sell,75f18b23-4fa4-482b-b580-a048df0cde94,1.64737886,0.01390945,0.03918814,0.04799667,1449.0,69.54717,1762470318251,0.0456,1449,0.04917262,Trade,5,71.25114,2025-11-06 23:05:18.251,WIN
BRETTUSDT,Market,20.0,1762476237934,Sell,93d333c1-bd27-41e0-ab6d-eb330c0b5f6d,0.4430272,0.0046772,0.0131164,0.02126,1100.0,23.386,1762471902282,0.0202,1100,0.02168,Trade,1,23.848,2025-11-06 23:31:42.282,WIN
PONKEUSDT,Market,20.0,1762474212157,Sell,ec267ce9-b1be-480c-9969-9d404b68d1ff,0.00653525,0.00011519,0.00032063,0.04799667,12.0,0.57596,1762474212154,0.0456,12,0.04858,Trade,1,0.58296,2025-11-07 00:10:12.154,WIN
HBARUSDT,Market,20.0,1762484488511,Buy,aa5771cf-5570-427f-aeeb-1059937e8fd2,-0.9856113,0.01461057,0.04069073,0.16453333,444.0,73.0528,1762475606905,0.17276,444,0.16662863,Trade,4,73.98311,2025-11-07 00:33:26.905,LOSS
WIFUSDT,Market,20.0,1762475682755,Sell,0638a8f9-034c-487d-b74d-bc7195be25c0,0.07047684,0.00093291,0.00260634,0.42405,11.0,4.66455,1762475682752,0.4093,11,0.4308,Trade,1,4.7388,2025-11-07 00:34:42.752,WIN
SOLUSDT,Market,20.0,1762477350594,Sell,65f26622-bb72-4dbf-a886-448d64c309c0,0.6110701,0.0092738,0.02585715,154.56333334,0.3,46.369,1762477350590,148.88,0.3,156.71,Trade,1,47.013,2025-11-07 01:02:30.590,WIN
WIFUSDT,Market,20.0,1762479276841,Buy,3001c30e-9aef-4488-be08-2f72eb6c67df,0.37483456,0.0049818,0.01348364,0.437,57.0,24.909,1762478463570,0.4517,57,0.4301,Trade,1,24.5157,2025-11-07 01:21:03.570,WIN
PONKEUSDT,Market,20.0,1762483609315,Buy,0400a677-d1ee-4223-91c6-531ead3f797a,-1.14248331,0.01512706,0.04219625,0.04886,1548.0,75.63528,1762480518175,0.0513,1548,0.04956101,Trade,3,76.72044,2025-11-07 01:55:18.175,LOSS
BRETTUSDT,Market,20.0,1762484045849,Buy,f77aae28-d48b-4fc1-9d86-f5ffae0b6715,-1.12456316,0.01514032,0.04222284,0.02175333,3480.0,75.7016,1762480651101,0.02284,3480,0.02206,Trade,1,76.7688,2025-11-07 01:57:31.101,LOSS
ONDOUSDT,Market,20.0,1762492222489,Buy,68a2bac5-dc67-4a6f-a491-318cf7e003e7,-1.05315019,0.014924,0.04159122,0.60666666,123.0,74.62,1762481185964,0.637,123,0.6148,Trade,1,75.6204,2025-11-07 02:06:25.964,LOSS
SUIUSDT,Market,20.0,1762492141046,Buy,c2106da0-05e0-4653-9810-85ec3a515502,-0.87840265,0.0119852,0.03341745,1.99753333,30.0,59.926,1762482995004,2.0974,30,2.0253,Trade,1,60.759,2025-11-07 02:36:35.004,LOSS
ETHUSDT,Market,20.0,1762484330072,Sell,a0146476-0c05-40f4-a47a-8305da9435e8,1.02175989,0.01316018,0.03677993,3290.045,0.02,65.8009,1762484330068,3276.8,0.02,3343.63,Trade,1,66.8726,2025-11-07 02:58:50.068,WIN
BRETTUSDT,Market,20.0,1762507683753,Buy,d1070d4e-5403-45b1-be3a-3852480cc3f0,1.01822163,0.00953156,0.02563506,0.02227,2140.0,47.6578,1762484487091,0.02338,2140,0.02178,Trade,1,46.6092,2025-11-07 03:01:27.091,WIN
WIFUSDT,Market,20.0,1762492201672,Buy,8d84a5a0-eef3-4b2f-9060-f07fbe3e17ee,-0.02285752,0.0039564,0.01088505,0.4396,45.0,19.782,1762485548098,0.4615,45,0.4398,Trade,3,19.791,2025-11-07 03:19:08.098,LOSS
WIFUSDT,Market,20.0,1762487684513,Buy,ef24daca-6e37-4fa2-901d-4096a266f9cf,0.04166868,0.00105504,0.00287628,0.4396,12.0,5.2752,1762487684509,0.4573,12,0.4358,Trade,1,5.2296,2025-11-07 03:54:44.509,WIN
DOGEUSDT,Market,20.0,1762514011885,Buy,4773f74c-cddd-4cec-8684-2cec08ca7ca5,0.35467452,0.00477044,0.01291515,0.16564,144.0,23.85216,1762492164643,0.17123,144,0.16307,Trade,1,23.48208,2025-11-07 05:09:24.643,WIN
XRPUSDT,Market,20.0,1762494282882,Sell,8f5a74c5-8702-434f-9bf6-bf4fadc3470b,0.49765595,0.0093437,0.02598665,2.2037,21.2,46.71844,1762494282879,2.1174,21.2,2.2287,Trade,1,47.24844,2025-11-07 05:44:42.879,WIN
SOLUSDT,Market,20.0,1762498561365,Buy,223cc802-fc19-4d2a-8a43-ebf85a27fa9a,0.1793045,0.0188888,0.0518067,157.40666666,0.6,94.444,1762498561362,164.83,0.6,156.99,Trade,1,94.194,2025-11-07 06:56:01.362,WIN
KASUSDT,Market,20.0,1762501684589,Sell,a5a16c50-75e2-49ae-850f-940b889df3a2,0.17771601,0.0137754,0.03800859,0.05102,1350.0,68.877,1762501684586,0.04847,1350,0.05119,Trade,3,69.1065,2025-11-07 07:48:04.586,WIN
WIFUSDT,Market,20.0,1762501689468,Sell,c06e486d-c83f-49cc-bc87-0ea5ef5ad370,0.22708218,0.00458224,0.01273558,0.4406,52.0,22.9112,1762501689465,0.423,52,0.4453,Trade,1,23.1556,2025-11-07 07:48:09.465,WIN
PONKEUSDT,Market,20.0,1762507412358,Sell,168031a2-c712-42de-ba73-ee64f186cc1a,-1.07650859,0.013775,0.03731789,0.04969334,1386.0,68.87496,1762502014444,0.04721,1386,0.04895432,Trade,3,67.8507,2025-11-07 07:53:34.444,LOSS
KASUSDT,Market,20.0,1762506007072,Sell,50ff637d-700e-471e-ba9a-47c7e40b2d22,0.15077436,0.0090464,0.02497924,0.0514,880.0,45.232,1762506007069,0.04883,880,0.05161,Trade,2,45.4168,2025-11-07 09:00:07.069,WIN
HBARUSDT,Market,20.0,1762506011073,Buy,8e6ddfc1-43d3-4292-8728-f78911880462,0.08187652,0.0047766,0.01308019,0.16819,142.0,23.88298,1762506011069,0.17586,142,0.16748,Trade,1,23.78216,2025-11-07 09:00:11.069,WIN
SOLUSDT,Market,20.0,1762508163312,Sell,cee3ab5e-ed9b-434d-a0a8-bbb5ae99b32b,-0.56385705,0.0093728,0.02548425,156.21333334,0.3,46.864,1762506216529,148.41,0.3,154.45,Trade,2,46.335,2025-11-07 09:03:36.529,LOSS
SUIUSDT,Market,20.0,1762518735071,Sell,e31f09d9-fc29-497f-9109-221e673a8e97,-0.903939,0.0118432,0.0320958,1.97386667,30.0,59.216,1762507990873,1.8752,30,1.9452,Trade,3,58.356,2025-11-07 09:33:10.873,LOSS
PONKEUSDT,Market,20.0,1762514049248,Sell,53996139-27e6-41fb-a8e5-6078f55c2648,-0.96667843,0.01394976,0.03785867,0.04843667,1440.0,69.7488,1762508084454,0.04602,1440,0.04780134,Trade,4,68.83393,2025-11-07 09:34:44.454,LOSS
BRETTUSDT,Market,20.0,1762511677913,Sell,41930795-8706-4a89-9326-d20f10fbeeeb,-1.2393891,0.013878,0.0375111,0.02141667,3240.0,69.39,1762508834954,0.02035,3240,0.02105,Trade,1,68.202,2025-11-07 09:47:14.954,LOSS
ETHUSDT,Market,20.0,1762514418308,Sell,b15f321f-a3c0-4a1a-b141-bf119dc5a919,-1.44841904,0.01970012,0.05341892,3283.3534,0.03,98.5006,1762509834084,3172.97,0.03,3237.51,Trade,1,97.1253,2025-11-07 10:03:54.084,LOSS
SOLUSDT,Market,20.0,1762518709349,Sell,7ff7047e-855d-4018-b22f-64240616474f,-0.65718285,0.0092068,0.02497605,153.44666667,0.3,46.034,1762510661705,145.78,0.3,151.37,Trade,1,45.411,2025-11-07 10:17:41.705,LOSS
WIFUSDT,Market,20.0,1762515409810,Sell,365544e1-3125-4b68-a6f4-1d1cbcb874c5,-1.05841928,0.0138595,0.03755978,0.43583334,159.0,69.2975,1762512596438,0.4141,159,0.4295,Trade,1,68.2905,2025-11-07 10:49:56.438,LOSS
BRETTUSDT,Market,20.0,1762519739013,Sell,af9a2abe-018a-4a72-9420-ab0cbb5b1561,-1.59164261,0.01349568,0.0362637,0.02082667,3240.0,67.4784,1762512603406,0.01979,3240,0.02035,Trade,1,65.934,2025-11-07 10:50:03.406,LOSS
LINKUSDT,Market,20.0,1762518431313,Sell,df5e0043-6dd5-4b5c-a965-2b38990b5191,-0.88109376,0.01406656,0.0382272,14.65266667,4.8,70.3328,1762512696428,13.921,4.8,14.48,Trade,7,69.504,2025-11-07 10:51:36.428,LOSS
KASUSDT,Market,20.0,1762518438966,Sell,69176c42-f529-40f6-af78-74f8834a89c1,-0.83471232,0.01356448,0.03687222,0.04914667,1380.0,67.8224,1762512713010,0.04669,1380,0.04858,Trade,2,67.0404,2025-11-07 10:51:53.010,LOSS
ONDOUSDT,Market,20.0,1762514160435,Sell,ae7aa884-ad59-46df-8db6-616d16ad41d7,-0.84922875,0.01377804,0.03745071,0.6043,114.0,68.8902,1762513448530,0.5741,114,0.5973,Trade,1,68.0922,2025-11-07 11:04:08.530,LOSS
WIFUSDT,Market,20.0,1762519725845,Sell,8e8dbf20-5496-4c19-98aa-094c0ad9afa2,-1.0127355,0.012871,0.0348645,0.42903334,150.0,64.355,1762517822159,0.4076,150,0.4226,Trade,1,63.39,2025-11-07 12:17:02.159,LOSS
ETHUSDT,Market,20.0,1762526682366,Sell,570334fd-db3e-4b5a-a2fc-13e48a237cea,0.46075857,0.0064199,0.01792153,3209.95,0.01,32.0995,1762518520034,3192.15,0.01,3258.46,Trade,1,32.5846,2025-11-07 12:28:40.034,WIN
XRPUSDT,Market,20.0,1762521677721,Sell,384163dc-3f1c-4adc-9522-d79dac1da1e9,0.30560414,0.004325,0.01207086,2.1625,10.0,21.625,1762518630498,2.0857,10,2.1947,Trade,2,21.947,2025-11-07 12:30:30.498,WIN
1000PEPEUSDT,Market,20.0,1762518733914,Buy,ba15f054-8275-46cf-ad39-8fa73ee6393f,1.18271668,0.01427916,0.03859213,0.00566633,12600.0,71.3958,1762518733911,0.005847,12600,0.00556885,Trade,2,70.1675,2025-11-07 12:32:13.911,WIN
ONDOUSDT,Market,20.0,1762522774307,Sell,fb400f12-04d0-4fd1-9495-394107807fd9,0.52632936,0.01287072,0.03571128,0.59586667,108.0,64.3536,1762522774303,0.5715,108,0.6012,Trade,3,64.9296,2025-11-07 13:39:34.303,WIN
PONKEUSDT,Market,20.0,1762522777284,Sell,50a5dc64-0e18-4c59-a287-e544da405fae,0.28339975,0.00861773,0.02387252,0.04704,916.0,43.08864,1762522777281,0.04469,916,0.04738485,Trade,4,43.40453,2025-11-07 13:39:37.281,WIN
HBARUSDT,Market,20.0,1762522782352,Sell,e4a9ddfc-ef2e-4d1b-ac68-465fe945e66b,0.24623336,0.01293985,0.03574679,0.16094334,402.0,64.69922,1762522782348,0.15364,402,0.16167696,Trade,6,64.99414,2025-11-07 13:39:42.348,WIN
ONDOUSDT,Market,20.0,1762526612526,Buy,92ff43a6-8e54-49c4-95bc-98da4f2191c1,-0.02676683,0.00713782,0.01962901,0.6049,59.0,35.6891,1762524206224,0.6351,59,0.6049,Trade,1,35.6891,2025-11-07 14:03:26.224,LOSS
PONKEUSDT,Market,20.0,1762526686347,Sell,667cd85a-e3ed-4ddb-9cb1-8f1a62010208,0.66919397,0.00828552,0.02317051,0.04697,882.0,41.42754,1762524387358,0.04463,882,0.04776438,Trade,2,42.12819,2025-11-07 14:06:27.358,WIN
HBARUSDT,Market,20.0,1762526719745,Sell,3842a197-ac2f-4443-91ca-eda7b1dc1d05,0.8845163,0.00802677,0.02257693,0.16183,248.0,40.13384,1762526128048,0.15726,248,0.16552,Trade,1,41.04896,2025-11-07 14:35:28.048,WIN
SOLUSDT,Market,20.0,1762526603335,Sell,603b3739-747e-49a1-8eb7-9c84e0a62799,0.2046147,0.0030044,0.0083809,150.22,0.1,15.022,1762526233848,144.81,0.1,152.38,Trade,1,15.238,2025-11-07 14:37:13.848,WIN
ONDOUSDT,Market,20.0,1762526236076,Buy,7c0ad3d1-954d-4700-aaef-3cb349624d6c,0.09736584,0.00133078,0.00360338,0.6049,11.0,6.6539,1762526236073,0.6251,11,0.5956,Trade,1,6.5516,2025-11-07 14:37:16.073,WIN
KASUSDT,Market,20.0,1762528228004,Sell,9809f0cb-4f85-468b-a0e0-a2c71cd7eb88,1.49122152,0.01214208,0.0342364,0.04896,1240.0,60.7104,1762526242370,0.04652,1240,0.0502,Trade,1,62.248,2025-11-07 14:37:22.370,WIN
LINKUSDT,Market,20.0,1762526602112,Sell,cb09ff4a-9edf-494f-8f25-0432c1a1ce42,0.28020153,0.0040096,0.01118887,14.32,1.4,20.048,1762526249762,13.805,1.4,14.531,Trade,1,20.3434,2025-11-07 14:37:29.762,WIN
SUIUSDT,Market,20.0,1762526612834,Sell,7a79ea8c-931a-477a-b0f6-06b0877e5fe6,0.2643588,0.0038634,0.0107778,1.9317,10.0,19.317,1762526280144,1.8625,10,1.9596,Trade,1,19.596,2025-11-07 14:38:00.144,WIN
WIFUSDT,Market,20.0,1762526534725,Sell,7c13501a-9487-43a8-ad72-0f4f6f304222,0.29512569,0.00397432,0.01109999,0.4228,47.0,19.8716,1762526288727,0.4078,47,0.4294,Trade,1,20.1818,2025-11-07 14:38:08.727,WIN
HBARUSDT,Market,20.0,1762526652693,Sell,23c673bf-3855-453d-85ff-d8c13febaf57,0.02507181,0.00032366,0.00090453,0.16183,10.0,1.6183,1762526652689,0.15628,10,0.16446,Trade,1,1.6446,2025-11-07 14:44:12.689,WIN
1000PEPEUSDT,Market,20.0,1762526670503,Sell,fdd7495b-97db-4e90-8fb6-09713ada131f,0.66446676,0.00798696,0.02234628,0.0055465,7200.0,39.9348,1762526670499,0.005357,7200,0.005643,Trade,1,40.6296,2025-11-07 14:44:30.499,WIN
KASUSDT,Market,20.0,1762526688176,Sell,4bfd22c9-f24d-4a1f-8dac-8f7fb0675aed,0.00985977,0.00019584,0.00054439,0.04896,20.0,0.9792,1762526688173,0.04652,20,0.04949,Trade,1,0.9898,2025-11-07 14:44:48.173,WIN
XRPUSDT,Market,20.0,1762532656463,Buy,3916bfec-1e73-4890-9b5b-1b7785ebd0a9,-0.85218587,0.01269409,0.03535172,2.20383333,28.8,63.4704,1762526691247,2.314,28.8,2.2318,Trade,2,64.27584,2025-11-07 14:44:51.247,LOSS
ONDOUSDT,Market,20.0,1762526922483,Buy,416cc02b-8b79-4a91-b269-db2dbf9a43ec,-0.1840839,0.0042644,0.0118195,0.6092,35.0,21.322,1762526691564,0.6396,35,0.614,Trade,1,21.49,2025-11-07 14:44:51.564,LOSS
ONDOUSDT,Market,20.0,1762529194472,Buy,ae3d3442-cca5-4f0f-ba11-7c1e24dcf765,-0.97220268,0.01335888,0.0372438,0.61846666,108.0,66.7944,1762527757825,0.6493,108,0.627,Trade,2,67.716,2025-11-07 15:02:37.825,LOSS
SOLUSDT,Market,20.0,1762532668105,Buy,dc2bf93d-abf0-4c00-97d9-9b3b2c997e09,-0.55537416,0.0093332,0.02595285,155.55333333,0.3,46.666,1762528207224,163.33,0.3,157.29,Trade,1,47.187,2025-11-07 15:10:07.224,LOSS
LINKUSDT,Market,20.0,1762532603171,Buy,bd55d268-e01f-4e0d-acff-8063fce5db86,-0.99105198,0.0135249,0.03771158,15.02766666,4.5,67.6245,1762528566040,15.779,4.5,15.237,Trade,1,68.5665,2025-11-07 15:16:06.040,LOSS
WIFUSDT,Market,20.0,1762530615877,Buy,9b8e0242-ac5e-4fc8-aadb-c35e73d9295b,-1.07594875,0.013436,0.03751275,0.44786666,150.0,67.18,1762528658106,0.4702,150,0.4547,Trade,1,68.205,2025-11-07 15:17:38.106,LOSS
SUIUSDT,Market,20.0,1762530735920,Buy,89a8c1f1-f40d-47d6-8a21-c5501b421677,-0.8943559,0.0122372,0.0341187,2.03953333,30.0,61.186,1762528837854,2.1415,30,2.0678,Trade,1,62.034,2025-11-07 15:20:37.854,LOSS
1000PEPEUSDT,Market,20.0,1762532435923,Buy,27be60fa-dc3f-4eaf-b1b2-23fef20d9ac4,-0.9361072,0.01311608,0.03656037,0.00575266,11400.0,65.5804,1762528878495,0.00604,11400,0.005831,Trade,1,66.4734,2025-11-07 15:21:18.495,LOSS
BRETTUSDT,Market,20.0,1762529238879,Buy,626428c7-6411-45cf-8fed-be4123207a3f,-0.77921741,0.0135512,0.03766621,0.02171666,3120.0,67.756,1762528879864,0.0228,3120,0.02195,Trade,3,68.484,2025-11-07 15:21:19.864,LOSS
BRETTUSDT,Market,20.0,1762532446036,Buy,50c0a0f7-9a24-4373-9e66-491b8da269e8,-1.016471,0.013126,0.03663,0.02187666,3000.0,65.63,1762530426942,0.02297,3000,0.0222,Trade,3,66.6,2025-11-07 15:47:06.942,LOSS
ONDOUSDT,Market,20.0,1762533307524,Buy,f365c331-b94c-4ccb-b438-6c4f7de02df5,-1.51167398,0.0133553,0.03753173,0.63596666,105.0,66.7765,1762530587889,0.6677,105,0.6499,Trade,1,68.2395,2025-11-07 15:49:47.889,LOSS
DOGEUSDT,Market,20.0,1762533881958,Buy,908c530d-4384-4d3f-ad51-2f096c960976,-1.53655137,0.0133869,0.03763172,0.17031666,393.0,66.93445,1762530589487,0.17883,393,0.1741,Trade,1,68.4213,2025-11-07 15:49:49.487,LOSS
HBARUSDT,Market,20.0,1762533521579,Buy,e5e21063-f95e-4cf4-9243-af3e53719e6d,-0.92943216,0.01261528,0.03517688,0.16956,372.0,63.07632,1762531228311,0.17803,372,0.17193,Trade,1,63.95796,2025-11-07 16:00:28.311,LOSS
TRXUSDT,Market,20.0,1762540630904,Buy,cf077ea3-bf40-40b2-b64b-ce2b9cb16769,-0.94281628,0.01330546,0.03708082,0.28799666,231.0,66.52723,1762531284212,0.30239,231,0.29186,Trade,1,67.41966,2025-11-07 16:01:24.212,LOSS
SUIUSDT,Market,20.0,1762532748034,Buy,2eed03ec-6c89-4c09-b3e1-568630da4c60,-0.74462215,0.0123302,0.03429195,2.05503333,30.0,61.651,1762532435227,2.1577,30,2.0783,Trade,1,62.349,2025-11-07 16:20:35.227,LOSS
WIFUSDT,Market,20.0,1762534361839,Buy,7410e3c2-77b9-4737-aaf1-47b45a3e4f32,-1.48330665,0.0125379,0.03526875,0.46436666,135.0,62.6895,1762532462889,0.4875,135,0.475,Trade,1,64.125,2025-11-07 16:21:02.889,LOSS
ETHUSDT,Market,20.0,1762542764380,Buy,7dc83a42-20c0-4fa8-a519-e12c2bebda54,-1.09315461,0.00665798,0.01889663,3328.99,0.01,33.2899,1762532899134,3495.43,0.01,3435.75,Trade,1,34.3575,2025-11-07 16:28:19.134,LOSS
BRETTUSDT,Market,20.0,1762535644017,Buy,f939cb02-e4df-4c3a-ac16-625f8dfbf11f,-0.71397369,0.01101438,0.03065931,0.02266333,2430.0,55.0719,1762533096548,0.02379,2430,0.02294,Trade,1,55.7442,2025-11-07 16:31:36.548,LOSS
SOLUSDT,Market,20.0,1762536592087,Buy,4e9ca70e-2ff4-487b-8f99-b91e82fda479,-0.70010795,0.0095314,0.02657655,158.85666666,0.3,47.657,1762533108043,166.79,0.3,161.07,Trade,1,48.321,2025-11-07 16:31:48.043,LOSS
PONKEUSDT,Market,20.0,1762536508186,Buy,d030e8ec-f28d-4ce6-9df5-df19616dea5e,-0.92742338,0.01125514,0.03143824,0.05139333,1095.0,56.2757,1762533939027,0.05396,1095,0.05220131,Trade,5,57.16043,2025-11-07 16:45:39.027,LOSS
1000PEPEUSDT,Market,20.0,1762538487803,Buy,ee1219a8-5311-40cf-b1cc-d1f000bfd4a1,-1.2352467,0.010824,0.0304227,0.00601333,9000.0,54.12,1762534323715,0.006314,9000,0.006146,Trade,5,55.314,2025-11-07 16:52:03.715,LOSS
ONDOUSDT,Market,20.0,1762538937333,Buy,10a2a977-cc8d-44a8-8853-efa8b6bd1e81,-1.08386068,0.00738136,0.02087932,0.65905,56.0,36.9068,1762534361085,0.692,56,0.6779,Trade,1,37.9624,2025-11-07 16:52:41.085,LOSS
XRPUSDT,Market,20.0,1762540840645,Buy,7f851de0-52fd-44b0-8dc7-d0653ba2a567,-1.23120222,0.01088211,0.03058011,2.2958,23.7,54.41046,1762534387941,2.4105,23.7,2.346,Trade,1,55.6002,2025-11-07 16:53:07.941,LOSS
HBARUSDT,Market,20.0,1762539580646,Buy,08282f78-c358-41ad-84bb-5319f3eab0a1,-1.06360226,0.00712328,0.02015898,0.17459,204.0,35.61636,1762534503012,0.18331,204,0.17967,Trade,1,36.65268,2025-11-07 16:55:03.012,LOSS
DOGEUSDT,Market,20.0,1762538587957,Buy,9dc6efe9-3d2a-4c57-a4bc-a724d46f8357,-1.25394246,0.01092419,0.03070827,0.17676666,309.0,54.6209,1762535475900,0.1856,309,0.18069,Trade,1,55.83321,2025-11-07 17:11:15.900,LOSS
WIFUSDT,Market,20.0,1762539549717,Buy,7529a817-faab-4256-9a99-f3fb4992c014,-1.09272063,0.00707588,0.02004475,0.4781,74.0,35.3794,1762535629400,0.502,74,0.4925,Trade,1,36.445,2025-11-07 17:13:49.400,LOSS
PONKEUSDT,Market,20.0,1762537588037,Buy,2cf5afd9-5e51-4ecc-8a09-49f99c62fd68,0.05101527,0.00300773,0.008237,0.05314,283.0,15.03862,1762537588033,0.05579,283,0.05292,Trade,1,14.97636,2025-11-07 17:46:28.033,WIN
BRETTUSDT,Market,20.0,1762544477982,Buy,182a58b3-35b6-418a-bb35-d986b0087937,-0.95761139,0.00888088,0.02493051,0.02387333,1860.0,44.4044,1762538604565,0.02506,1860,0.02437,Trade,1,45.3282,2025-11-07 18:03:24.565,LOSS
PONKEUSDT,Market,20.0,1762542306388,Buy,938b14df-0155-4053-aeaa-7b5120c78069,-1.5603433,0.00888638,0.02527692,0.05405333,822.0,44.43184,1762538949767,0.05675,822,0.05591,Trade,1,45.95802,2025-11-07 18:09:09.767,LOSS
ONDOUSDT,Market,20.0,1762542343440,Buy,bb314f77-c13b-4d6b-9fb3-49e185aa4b26,0.50746211,0.00574098,0.01549691,0.68345,42.0,28.7049,1762539540987,0.7044,42,0.67086191,Trade,2,28.1762,2025-11-07 18:19:00.987,WIN
1000PEPEUSDT,Market,20.0,1762542335788,Buy,b0174f89-a1ed-431a-a51e-9fd83cd716a7,0.20100036,0.00275088,0.00744876,0.006252,2200.0,13.7544,1762539558223,0.006461,2200,0.006156,Trade,2,13.5432,2025-11-07 18:19:18.223,WIN
LINKUSDT,Market,20.0,1762541104422,Buy,75fe1dcc-ad1f-4c76-8024-0421ec896177,-1.89748332,0.00748152,0.0216018,15.5865,2.4,37.4076,1762541104419,16.203,2.4,16.365,BustTrade,1,39.276,2025-11-07 18:45:04.419,LOSS
1000PEPEUSDT,Market,20.0,1762672549664,Buy,4980dc38-3656-412b-9fb4-33da64fa1aea,0.69538243,0.00276716,0.0072237,0.006289,2200.0,13.8358,1762672549661,0.006267,2200,0.00597,Trade,1,13.134,2025-11-09 07:15:49.661,WIN
SOLUSDT,Market,20.0,1762672552330,Buy,069d2648-be53-450e-8541-9d2f819d6d47,0.84949261,0.0065066,0.0174119,162.665,0.2,32.533,1762672552326,166.2,0.2,158.29,Trade,1,31.658,2025-11-09 07:15:52.326,WIN
