symbol,orderType,leverage,updatedTime,side,orderId,closedPnl,openFee,closeFee,avgEntryPrice,qty,cumEntryValue,createdTime,orderPrice,closedSize,avgExitPrice,execType,fillCount,cumExitValue,date,outcome
1000PEPEUSDT,Market,3.5,1755671362258,Buy,517a2827-18cb-457a-a14a-7d5a66df0406,10.89653578,1.992045,1.991605,0.01034828,350000.0,3621.9,1755671362254,0.010862,350000,0.010346,Trade,2,3621.1,2025-08-20 06:29:22.254,WIN
DOGEUSDT,Market,10.0,1755677842329,Sell,44a47c3e-c9f4-4eba-9500-f26c0d7b3a62,9.83294248,1.75485752,1.7622,0.21271,15000.0,3190.65,1755677842325,0.203,15000,0.2136,Trade,6,3204,2025-08-20 08:17:22.325,WIN
DOGEUSDT,Market,10.0,1755678907868,Sell,fd29c12b-6dcf-4cba-a721-ceffceb123e6,3.75061069,1.7629425,1.76694681,0.21369,15000.0,3205.35,1755678907864,0.20353,15000,0.21417536,Trade,8,3212.6305,2025-08-20 08:35:07.864,WIN
1000PEPEUSDT,Market,10.0,1755686943647,Buy,8e46230b-4419-431e-a513-02a44ca33c72,-2.49897083,0.28550551,0.28656532,0.01038201,50000.0,519.1009,1755686943642,0.010939,50000,0.01042056,Trade,23,521.0278,2025-08-20 10:49:03.642,LOSS
DOGEUSDT,Market,10.0,1755689513663,Sell,42cef8b8-911c-4357-b3b4-52c9edce0148,-12.52986326,0.59237826,0.586135,0.21541027,5000.0,1077.05135,1755689513660,0.20249,5000,0.21314,Trade,2,1065.7,2025-08-20 11:31:53.660,LOSS
DOGEUSDT,Market,10.0,1755696950951,Sell,ea874448-e091-4b2c-9c88-6ba03da858bf,-3.91644409,0.5853925,0.58388159,0.21287,5000.0,1064.35,1755696950947,0.20174,5000,0.21232056,Trade,9,1061.60283,2025-08-20 13:35:50.947,LOSS
DOGEUSDT,Market,10.0,1755700110466,Buy,325bfa0c-c04c-482a-ab5c-6fbbe4e9ab61,4.88413747,0.58459502,0.58126751,0.21258,5000.0,1062.9,1755700110461,0.2219,5000,0.21137,Trade,2,1056.85,2025-08-20 14:28:30.461,WIN
DOGEUSDT,Market,10.0,1755717757180,Sell,3c3a1aec-8498-4a3c-b969-a9c951aebb38,17.43018039,0.594,0.60428501,0.216,5000.0,1080,1755717757176,0.20876,5000,0.21974,Trade,2,1098.7,2025-08-20 19:22:37.176,WIN
1000PEPEUSDT,Market,10.0,1755776898395,Buy,cfa4ebfc-7333-44be-9ce2-f9c285556e96,-0.6223575,0.286165,0.2861925,0.010406,50000.0,520.3,1755776898391,0.010927,50000,0.010407,Trade,1,520.35,2025-08-21 11:48:18.391,LOSS
LINKUSDT,Market,10.0,1755861196697,Buy,7a4e2153-4273-443c-b4f1-75ad9cbffd54,3.5058318,0.4582996,0.4558686,24.508,34.0,833.272,1755861196694,25.596,34,24.378,Trade,1,828.852,2025-08-22 11:13:16.694,WIN
LINKUSDT,Market,10.0,1755872044541,Buy,cf8eb5c0-1f8b-44e0-a741-0ad919d4963c,-43.68720594,0.41722494,0.440781,25.28636,30.0,758.5908,1755872044536,27.814,30,26.714,Trade,1,801.42,2025-08-22 14:14:04.536,LOSS
DOGEUSDT,Market,10.0,1756035133466,Buy,8366e9e4-3a71-413c-a9a5-f269395f3d0d,0.76840499,1.266705,1.26489001,0.23031,10000.0,2303.1,1756034730043,0.2414,10000,0.22998,Trade,2,2299.8,2025-08-24 11:25:30.043,WIN
DOGEUSDT,Market,10.0,1756109405923,Buy,f2ad4003-edef-4eda-9b3f-454c7b457835,204.00261607,2.35614472,2.24200206,0.23133703,18518.0,4283.89914,1756109405919,0.23103,18518,0.22013,Trade,5,4076.36734,2025-08-25 08:10:05.919,WIN
DOGEUSDT,Market,10.0,1756109849377,Sell,3dd5cb96-c838-4b4b-9e6e-2faa8e07d629,-1.73446502,1.21704001,1.21742501,0.22128,10000.0,2212.8,1756109849373,0.21033,10000,0.22135,Trade,3,2213.5,2025-08-25 08:17:29.373,LOSS
DOGEUSDT,Market,10.0,1756116302720,Sell,403c0941-e331-40c3-a064-3d3ad24cb971,-5.56767864,0.6065125,0.60411614,0.22055,5000.0,1102.75,1756116302716,0.20872,5000,0.21967859,Trade,5,1098.39295,2025-08-25 10:05:02.716,LOSS
DOGEUSDT,Market,10.0,1756127754917,Sell,697b87a8-5bdb-48c8-b496-09f8c72899be,-0.60307,0.60137,0.6017,0.21868,5000.0,1093.4,1756125088621,0.20804,5000,0.2188,Trade,1,1094,2025-08-25 12:31:28.621,LOSS
DOGEUSDT,Market,10.0,1756130147686,Sell,55a272cf-2615-430b-a49c-fd895343ecad,-0.64897524,0.60139524,0.6017,0.21868918,5000.0,1093.44588,1756129753973,0.2079,5000,0.2188,Trade,30,1094,2025-08-25 13:49:13.973,LOSS
DOGEUSDT,Market,10.0,1756130437365,Sell,47455ef8-7464-40d3-820e-25049cafed89,-1.03781668,0.60216751,0.60225917,0.21897,5000.0,1094.85,1756130437361,0.20811,5000,0.21900332,Trade,19,1095.01661,2025-08-25 14:00:37.361,LOSS
DOGEUSDT,Market,10.0,1756135523017,Buy,e751d40f-fe5c-495f-9439-c8c7cfbe1a00,-4.98362803,0.6017,0.60377803,0.2188,5000.0,1094,1756135523013,0.23052,5000,0.21955563,Trade,10,1097.77815,2025-08-25 15:25:23.013,LOSS
DOGEUSDT,Market,10.0,1756242838310,Sell,a152d133-f88c-4e99-b0eb-899cfccce017,25.49549405,1.18123501,1.19658001,0.21477,10000.0,2147.7,1756242838306,0.20671,10000,0.21756,Trade,2,2175.6,2025-08-26 21:13:58.306,WIN
DOGEUSDT,Market,10.0,1756277725946,Sell,fe7e8b02-8744-47df-91b1-fd2da069d213,0.05200059,0.12084391,0.1210055,0.21971615,1000.0,219.71615,1756277725943,0.20902,1000,0.22001,Trade,1,220.01,2025-08-27 06:55:25.943,WIN
DOGEUSDT,Market,10.0,1756299699459,Sell,cb9bc57f-7d09-4088-aee2-d70918d340e6,-0.80161501,0.1209615,0.12065351,0.21993,1000.0,219.93,1756299699454,0.20835,1000,0.21937,Trade,3,219.37,2025-08-27 13:01:39.454,LOSS
DOGEUSDT,Market,10.0,1756303299278,Buy,90f99170-6367-4980-af4b-51fedc024530,-0.341307,0.120626,0.120681,0.21932,1000.0,219.32,1756303299274,0.2304,1000,0.21942,Trade,1,219.42,2025-08-27 14:01:39.274,LOSS
DOGEUSDT,Market,10.0,1756317070584,Sell,6c1f4e2d-cada-459f-a077-6f2401e6c1d3,6.03713139,0.241186,0.244794,0.21926,2000.0,438.52,1756317070580,0.2114,2000,0.22254,Trade,1,445.08,2025-08-27 17:51:10.580,WIN
DOGEUSDT,Market,10.0,1756322907473,Sell,bfb04360-9be0-420b-b9d9-9e6533d43d60,1.58467649,0.3620265,0.36329701,0.21941,3000.0,658.23,1756322907469,0.20921,3000,0.22018,Trade,3,660.54,2025-08-27 19:28:27.469,WIN
DOGEUSDT,Market,10.0,1756323511366,Sell,dd0786d1-1abb-4878-b20e-5289a1e58733,-0.813575,0.6066775,0.6068975,0.22061,5000.0,1103.05,1756323511362,0.20965,5000,0.22069,Trade,2,1103.45,2025-08-27 19:38:31.362,LOSS
DOGEUSDT,Market,10.0,1756325447658,Sell,894da32c-f86b-41b8-9c15-42ab8716caaf,-0.95644551,0.36240151,0.362274,0.21963726,3000.0,658.91177,1756325447655,0.20859,3000,0.21956,Trade,1,658.68,2025-08-27 20:10:47.655,LOSS
DOGEUSDT,Market,10.0,1756332926757,Buy,fb3bd12d-4eb5-4707-a560-d0ab090fd603,3.7665475,0.422994,0.4204585,0.21973714,3500.0,769.08,1756332926753,0.22935,3500,0.21842,Trade,1,764.47,2025-08-27 22:15:26.753,WIN
DOGEUSDT,Market,10.0,1756397515478,Buy,56d72c6f-c6de-4d21-9320-efbb3cedf819,0.50147258,0.66137391,0.66049831,0.22268481,5400.0,1202.498,1756395846296,0.23349,5400,0.22239,Trade,2,1200.906,2025-08-28 15:44:06.296,WIN
DOGEUSDT,Market,10.0,1756408329943,Buy,d8446ac5-2004-4b3e-92d1-a799ccfb6975,-1.13404782,0.24484681,0.24520101,0.222588,2000.0,445.176,1756408329939,0.23404,2000,0.22291,Trade,2,445.82,2025-08-28 19:12:09.939,LOSS
DOGEUSDT,Market,10.0,1756447584590,Buy,488365ef-73c3-4650-b49e-12f742363f6a,5.97879498,0.48735501,0.48358201,0.221525,4000.0,886.1,1756409928777,0.23084,4000,0.21981,Trade,4,879.24,2025-08-28 19:38:48.777,WIN
DOGEUSDT,Market,10.0,1756459258584,Buy,970dfccf-2ee1-4d2e-ab63-a8cff8acbe24,0.78984896,0.23542204,0.234729,0.21402,2000.0,428.04,1756459258580,0.22407,2000,0.21339,Trade,1,426.78,2025-08-29 09:20:58.580,WIN
DOGEUSDT,Market,10.0,1756470780360,Sell,f3abe10d-fb02-43f5-8bc3-6ac82db495fc,-2.10352707,0.24220907,0.241318,0.22019,2000.0,440.38,1756470780356,0.20836,2000,0.21938,Trade,1,438.76,2025-08-29 12:33:00.356,LOSS
DOGEUSDT,Market,10.0,1756471478778,Sell,64de315e-3e1d-4d37-9a10-9279ab1d5dd0,-1.93169432,0.24052131,0.23972301,0.21865573,2000.0,437.31145,1756471478775,0.20705,2000,0.21793,Trade,2,435.86,2025-08-29 12:44:38.775,LOSS
DOGEUSDT,Market,10.0,1756474045231,Buy,51e67566-de83-4705-ac4d-91cdbbf0dc47,2.00341997,0.59917003,0.59741,0.21788,5000.0,1089.4,1756474045227,0.22809,5000,0.21724,Trade,1,1086.2,2025-08-29 13:27:25.227,WIN
DOGEUSDT,Market,10.0,1756485835338,Sell,0621b9e6-31fd-45a0-ba93-7089f12a8fee,-0.74035746,0.47062346,0.470734,0.21391975,4000.0,855.679,1756485835334,0.2033,4000,0.21397,Trade,1,855.88,2025-08-29 16:43:55.334,LOSS
PONKEUSDT,Market,5.0,1756513737124,Sell,9b9ef5ff-6a39-441c-85f3-65528dabc44a,1.78882422,0.56159347,0.56325231,0.1021079,10000.0,1021.07893,1756513737121,0.08703,10000,0.10240949,Trade,21,1024.09491,2025-08-30 00:28:57.121,WIN
DOGEUSDT,Market,10.0,1756542146108,Sell,3923d4cc-d269-4426-9714-cc83a7b115e9,0.899991,0.356961,0.357885,0.21634,3000.0,649.02,1756542146104,0.20607,3000,0.2169,Trade,1,650.7,2025-08-30 08:22:26.104,WIN
DOGEUSDT,Market,10.0,1756557766944,Sell,a2d73379-b117-4eb0-8742-00b0dfd058fd,-6.89286479,0.356103,0.35270179,0.21582,3000.0,647.46,1756557766941,0.2031,3000,0.21375864,Trade,7,641.27594,2025-08-30 12:42:46.941,LOSS
DOGEUSDT,Market,10.0,1756575936549,Sell,b8dfb25d-72b0-4d67-b46d-0f4d71b1e1e5,0.00728995,0.35374351,0.35417254,0.21439,3000.0,643.17,1756572776253,0.20397,3000,0.21465,Trade,15,643.95,2025-08-30 16:52:56.253,WIN
DOGEUSDT,Market,10.0,1756677117778,Sell,92ef9f09-6961-4922-97a8-6023c461acd4,0.23600696,0.35894103,0.35950201,0.21754,3000.0,652.62,1756677117774,0.20701,3000,0.21788,Trade,4,653.64,2025-08-31 21:51:57.774,WIN
DOGEUSDT,Market,10.0,1756683022404,Sell,ae859669-e6ee-42d6-bbfd-e171f881db3c,-9.153144,0.13011,0.353034,0.21685,3000.0,650.55,1756681576232,0.2035,3000,0.21396,Trade,1,641.88,2025-08-31 23:06:16.232,LOSS
DOGEUSDT,Market,10.0,1756706333122,Sell,fb96b032-c7d7-40c6-a5e0-8cd6c096d7dc,-0.96361051,0.3468795,0.34673101,0.21023,3000.0,630.69,1756706333118,0.1997,3000,0.21014,Trade,3,630.42,2025-09-01 05:58:53.118,LOSS
DOGEUSDT,Market,10.0,1756711466919,Sell,d1255880-9d3e-46a7-b2e0-a175e350d301,3.62297392,0.34732507,0.34970101,0.2105,3000.0,631.5,1756711466915,0.20137,3000,0.21194,Trade,2,635.82,2025-09-01 07:24:26.915,WIN
DOGEUSDT,Market,10.0,1756725934518,Sell,704d88be-38d7-44d0-bf80-1f9978504af7,8.67121581,0.351879,0.357027,0.21326,3000.0,639.78,1756725934514,0.20559,3000,0.21638,Trade,1,649.14,2025-09-01 11:25:34.514,WIN
DOGEUSDT,Market,10.0,1756730968073,Sell,42517045-c318-42b7-9066-7ae320ba4932,-0.054186,0.3569115,0.3572745,0.21631,3000.0,648.93,1756730968069,0.20574,3000,0.21653,Trade,1,649.59,2025-09-01 12:49:28.069,LOSS
HBARUSDT,Market,10.0,1756735457680,Sell,01395424-6717-44a9-a271-5e506090717c,-23.87115219,1.20316717,1.19135502,0.21875767,10000.0,2187.57663,1756735457676,0.20579,10000,0.21661,Trade,3,2166.1,2025-09-01 14:04:17.676,LOSS
HBARUSDT,Market,10.0,1756746830437,Buy,91427506-afd7-4b89-8579-de4e60a304bf,10.80040653,1.18211502,1.17487845,0.21493,10000.0,2149.3,1756746830434,0.22425,10000,0.21361426,Trade,8,2136.1426,2025-09-01 17:13:50.434,WIN
HBARUSDT,Market,10.0,1756757301297,Sell,17a8fdac-8a4c-4ca8-81a4-5a74d6f3a9ed,-15.33808222,1.19281573,1.18580649,0.21687558,10000.0,2168.75576,1756757301293,0.20484,10000,0.21560117,Trade,6,2156.01179,2025-09-01 20:08:21.293,LOSS
HBARUSDT,Market,10.0,1756759165368,Buy,caf19452-0d93-4bc5-8232-d1009a563637,11.81197307,1.18600693,1.17821,0.21563761,10000.0,2156.37619,1756759165364,0.22499,10000,0.21422,Trade,2,2142.2,2025-09-01 20:39:25.364,WIN
HBARUSDT,Market,10.0,1756759795954,Buy,dad14757-d8ca-469e-8fbf-5835f7e584e0,-1.59374049,1.17683411,1.17641638,0.21396983,10000.0,2139.69834,1756759795951,0.2246,10000,0.21389389,Trade,4,2138.93883,2025-09-01 20:49:55.951,LOSS
1000PEPEUSDT,Market,10.0,1756761365707,Buy,5f65ff9b-70a0-4eff-9a96-ae38fcaf6254,-7.12949325,2.55449129,2.55560196,0.00928905,500000.0,4644.5296,1756761365703,0.009757,500000,0.0092931,Trade,9,4646.549,2025-09-01 21:16:05.703,LOSS
1000PEPEUSDT,Market,10.0,1756818088876,Buy,fc4082c6-cdaa-4096-987f-1d7d842f7e54,21.95291468,2.34819904,2.33381567,0.00948767,450000.0,4269.4528,1756818088872,0.009899,450000,0.00942956,Trade,4,4243.3012,2025-09-02 13:01:28.872,WIN
1000PEPEUSDT,Market,10.0,1756819828744,Buy,6ca3a031-af80-4131-a777-a14e2388dcef,0.290615,0.10483,0.104555,0.00953,20000.0,190.6,1756819828740,0.009984,20000,0.009505,Trade,1,190.1,2025-09-02 13:30:28.740,WIN
1000PEPEUSDT,Market,10.0,1756820752110,Buy,c3d8a7a8-2cf7-4915-a43d-9cf199c1e9a9,-26.53920477,0.521895,0.53590977,0.009489,100000.0,948.9,1756820593822,0.01023,100000,0.00974382,Trade,16,974.3814,2025-09-02 13:43:13.822,LOSS
DOGEUSDT,Market,10.0,1756820823702,Sell,cb2b7f3b-8856-4c04-ab34-5c755031ea09,1.67035049,0.34917301,0.3504765,0.21162,3000.0,634.86,1756820823697,0.20204,3000,0.21241,Trade,1,637.23,2025-09-02 13:47:03.697,WIN
HBARUSDT,Market,10.0,1756893982425,Sell,2751f903-3e86-4632-801a-e1504bbda846,-0.32757278,1.20793677,1.20908601,0.21962487,10000.0,2196.24863,1756893564898,0.20889,10000,0.2198338,Trade,13,2198.33808,2025-09-03 09:59:24.898,LOSS
DOGEUSDT,Market,10.0,1756911232597,Sell,65eb4d4c-eeba-433f-9ad3-c275c2bbf4d1,0.40193705,0.60046045,0.6013425,0.21834926,5000.0,1091.74626,1756911232593,0.20774,5000,0.21867,Trade,1,1093.35,2025-09-03 14:53:52.593,WIN
HBARUSDT,Market,10.0,1756929024831,Sell,38415ae8-037d-4225-95cc-68db0dfb78ad,-1.22374001,1.21154001,1.2122,0.22028,10000.0,2202.8,1756929024828,0.2094,10000,0.2204,Trade,1,2204,2025-09-03 19:50:24.828,LOSS
HBARUSDT,Market,10.0,1756930220090,Sell,913b3b7f-70fb-43f1-988b-7c627ddc47e8,-3.83041018,1.21572001,1.21495017,0.22104,10000.0,2210.4,1756930220086,0.20989,10000,0.22090002,Trade,8,2209.00026,2025-09-03 20:10:20.086,LOSS
DOGEUSDT,Market,10.0,1756931094133,Sell,c9c980b2-332a-4ccb-8c49-bc41c21f8262,-0.11225951,0.06112701,0.0611325,0.22228,500.0,111.14,1756931094129,0.21117,500,0.2223,Trade,1,111.15,2025-09-03 20:24:54.129,LOSS
DOGEUSDT,Market,10.0,1756969977971,Sell,236d1f6a-c0d7-4781-ae34-51e19690dfa7,-1.38140003,0.59075501,0.59064502,0.21482,5000.0,1074.1,1756969977967,0.20407,5000,0.21478,Trade,4,1073.9,2025-09-04 07:12:57.967,LOSS
DOGEUSDT,Market,10.0,1756977307311,Buy,784b56bc-b0a4-415a-aa5c-8ae369ddb0e7,27.73141547,1.25948354,1.24318426,0.21809238,10500.0,2289.97,1756977307307,0.22606,10500,0.21527,Trade,2,2260.335,2025-09-04 09:15:07.307,WIN
DOGEUSDT,Market,10.0,1756979392258,Buy,2499f4ac-8ddc-4f69-b675-d54de75ef214,-1.48327001,0.5915525,0.59171751,0.21511,5000.0,1075.55,1756979392254,0.22594,5000,0.21517,Trade,2,1075.85,2025-09-04 09:49:52.254,LOSS
DOGEUSDT,Market,10.0,1756988725780,Sell,ac475e86-33da-4d2b-8800-4a1b5277367f,2.212165,0.5929825,0.5948525,0.21563,5000.0,1078.15,1756988725776,0.20549,5000,0.21631,Trade,1,1081.55,2025-09-04 12:25:25.776,WIN
DOGEUSDT,Market,10.0,1756990090540,Buy,77bf910a-1c95-4b08-91d2-3b6d85916b44,-0.73195847,0.594935,0.59468347,0.21634,5000.0,1081.7,1756989510999,0.22703,5000,0.21624847,Trade,46,1081.24234,2025-09-04 12:38:30.999,LOSS
DOGEUSDT,Market,10.0,1756990192177,Buy,8886e65b-99f6-4ab1-870e-4438e9a72fdd,-0.63034211,0.59449961,0.5941925,0.21618167,5000.0,1080.90835,1756990192173,0.22689,5000,0.21607,Trade,1,1080.35,2025-09-04 12:49:52.173,LOSS
DOGEUSDT,Market,10.0,1757015466816,Buy,f3d753fd-0c03-46a7-8d28-f2e8d4160e8f,-1.90784785,0.57901284,0.57942501,0.21055011,5000.0,1052.75059,1757015466812,0.22124,5000,0.2107,Trade,3,1053.5,2025-09-04 19:51:06.812,LOSS
DOGEUSDT,Market,10.0,1757075991122,Sell,a3e01764-d6ef-466a-8710-4d8bcada163a,32.14854832,0.58055251,0.59886751,0.21111,5000.0,1055.55,1757075991118,0.2069,5000,0.21777,Trade,2,1088.85,2025-09-05 12:39:51.118,WIN
DOGEUSDT,Market,10.0,1757077581622,Buy,4a0724b4-94a7-41ff-bfd7-bfe57e7dc581,-0.67949129,0.302225,0.30226629,0.2198,2500.0,549.5,1757077581618,0.23081,2500,0.21983,Trade,7,549.575,2025-09-05 13:06:21.618,LOSS
