equity
10000.0
10014.871510214329
10028.709959518428
10033.078451330563
10037.732436178352
10052.660060223683
10067.60988390036
10082.58194022259
10096.51395112177
10110.46521313429
10110.35371216269
10108.690365357135
10111.290331633758
10108.250370102693
10123.28286496549
10138.337715418376
10135.579995092294
10132.409166473553
10128.996336527598
10127.570640610164
10134.649878038006
