timestamp,proba_long,proba_short,proba_diff,decision,base_prob_threshold,base_diff_threshold,ict_mode,cooldown_blocked,cooldown_remaining_minutes
2025-10-16 10:00:00,0.4488784345273227,0.1937801811892025,0.2550982533381202,HOLD,0.7,0.3,False,,
2025-10-16 10:15:00,0.27912081510867753,0.22487698827880914,0.05424382682986839,HOLD,0.7,0.3,False,,
2025-10-16 10:30:00,0.32619536156287654,0.2007166132271825,0.12547874833569403,HOLD,0.7,0.3,False,,
2025-10-16 10:45:00,0.23429756905170496,0.2183347896570049,0.01596277939470006,HOLD,0.7,0.3,False,,
2025-10-16 11:00:00,0.2833931480350868,0.20517978336070067,0.07821336467438614,HOLD,0.7,0.3,False,,
2025-10-16 11:15:00,0.27741489968289007,0.23246545369882368,0.04494944598406639,HOLD,0.7,0.3,False,,
2025-10-16 11:30:00,0.3564268168687034,0.22961449463067052,0.1268123222380329,HOLD,0.7,0.3,False,,
2025-10-16 11:45:00,0.2805682869118121,0.24396216007738586,0.03660612683442627,HOLD,0.7,0.3,False,,
2025-10-16 12:00:00,0.21170001641873626,0.248556826155548,0.03685680973681174,HOLD,0.7,0.3,False,,
2025-10-16 12:15:00,0.0486616614846609,0.9536576323628764,0.9049959708782155,SHORT,0.7,0.3,False,,
2025-10-16 13:45:00,0.04489597873351593,0.965164111336168,0.9202681326026521,SHORT,0.7,0.3,False,True,30.0
2025-10-16 14:00:00,0.08460352511418275,0.9182025902025855,0.8335990650884028,SHORT,0.7,0.3,False,True,15.0
2025-10-16 14:15:00,0.15285203514164353,0.9066237417594468,0.7537717066178033,SHORT,0.7,0.3,False,,
2025-10-16 14:30:00,0.11723006301483453,0.9102954173664504,0.7930653543516158,SHORT,0.7,0.3,False,True,30.0
2025-10-16 14:45:00,0.05671715630796751,0.9671401866834772,0.9104230303755098,SHORT,0.7,0.3,False,True,15.0
2025-10-16 15:00:00,0.07086091233630164,0.9058844349929092,0.8350235226566075,SHORT,0.7,0.3,False,,
2025-10-16 15:15:00,0.07854763251901674,0.8765625274029532,0.7980148948839364,SHORT,0.7,0.3,False,True,30.0
2025-10-16 15:30:00,0.25585063093916266,0.7809371597704343,0.5250865288312716,SHORT,0.7,0.3,False,True,15.0
2025-10-16 15:45:00,0.5141139301267256,0.6709817255133158,0.15686779538659024,HOLD,0.7,0.3,False,,
2025-10-16 16:00:00,0.763803448022011,0.5280708336690948,0.23573261435291615,HOLD,0.7,0.3,False,,
2025-10-16 16:15:00,0.7598868147094637,0.5965439165893984,0.1633428981200653,HOLD,0.7,0.3,False,,
2025-10-16 16:30:00,0.8248094399782776,0.5096341575103367,0.3151752824679409,LONG,0.7,0.3,False,,
2025-10-16 16:45:00,0.8455144797036896,0.6134045198874626,0.23210995981622706,HOLD,0.7,0.3,False,,
2025-10-16 17:00:00,0.48043901768457753,0.7917186381353142,0.31127962045073665,SHORT,0.7,0.3,False,True,15.0
2025-10-16 17:15:00,0.7329243058217081,0.6659479329143023,0.06697637290740577,HOLD,0.7,0.3,False,,
2025-10-16 17:30:00,0.5722389258130685,0.6941936320642069,0.12195470625113847,HOLD,0.7,0.3,False,,
2025-10-16 17:45:00,0.6629708943234516,0.6872643618198228,0.02429346749637118,HOLD,0.7,0.3,False,,
2025-10-16 18:00:00,0.6424124986920412,0.680628693102898,0.038216194410856774,HOLD,0.7,0.3,False,,
2025-10-16 18:15:00,0.8821685242494439,0.635451213263486,0.24671731098595795,HOLD,0.7,0.3,False,,
2025-10-16 18:30:00,0.8638675799982194,0.6237922692204816,0.2400753107777378,HOLD,0.7,0.3,False,,
2025-10-16 18:45:00,0.8003668266304604,0.6814069800184392,0.11895984661202119,HOLD,0.7,0.3,False,,
2025-10-16 19:00:00,0.8257199933436351,0.6207939233188298,0.20492607002480534,HOLD,0.7,0.3,False,,
2025-10-16 19:15:00,0.8752210495190408,0.5010791911887894,0.3741418583302514,LONG,0.7,0.3,False,,
2025-10-17 01:30:00,0.3129071546030915,0.16571683392346576,0.14719032067962573,HOLD,0.7,0.3,False,,
2025-10-17 01:45:00,0.4477538409147936,0.1452971027461925,0.3024567381686011,HOLD,0.7,0.3,False,,
2025-10-17 02:00:00,0.39428345144371163,0.15608148771205196,0.23820196373165967,HOLD,0.7,0.3,False,,
2025-10-17 02:15:00,0.42440313552329667,0.15528464600789277,0.2691184895154039,HOLD,0.7,0.3,False,,
2025-10-17 02:30:00,0.5616216874003904,0.146673929712543,0.4149477576878474,HOLD,0.7,0.3,False,,
2025-10-17 02:45:00,0.45946475528665526,0.16072321088883862,0.29874154439781664,HOLD,0.7,0.3,False,,
2025-10-17 03:00:00,0.3825290895665475,0.16478851522297086,0.21774057434357666,HOLD,0.7,0.3,False,,
2025-10-17 03:15:00,0.3379929543605039,0.1799840702090209,0.158008884151483,HOLD,0.7,0.3,False,,
2025-10-17 03:30:00,0.23423201965800688,0.22371332566000787,0.010518693997999012,HOLD,0.7,0.3,False,,
2025-10-17 03:45:00,0.26142674116849673,0.22573235302409508,0.03569438814440165,HOLD,0.7,0.3,False,,
2025-10-17 04:00:00,0.20723993094506268,0.2921391753652835,0.08489924442022082,HOLD,0.7,0.3,False,,
2025-10-17 04:15:00,0.11141464062747339,0.8030751105692528,0.6916604699417794,SHORT,0.7,0.3,False,,
2025-10-17 07:00:00,0.7239345587390527,0.6173410976430473,0.10659346109600532,HOLD,0.7,0.3,False,,
2025-10-17 07:15:00,0.757346595696193,0.46411862955189687,0.29322796614429614,HOLD,0.7,0.3,False,,
2025-10-17 07:30:00,0.7518350892979015,0.4538623680311602,0.29797272126674135,HOLD,0.7,0.3,False,,
2025-10-17 07:45:00,0.7643577770613242,0.39891152898882876,0.3654462480724955,LONG,0.7,0.3,False,,
2025-10-17 09:00:00,0.825843535510939,0.1915541783716363,0.6342893571393027,LONG,0.7,0.3,False,True,30.0
2025-10-17 09:15:00,0.7934142295461986,0.2554042353584799,0.5380099941877187,LONG,0.7,0.3,False,True,15.0
2025-10-17 09:30:00,0.7307574148209216,0.2580043121992533,0.4727531026216683,LONG,0.7,0.3,False,,
2025-10-17 10:15:00,0.8135745476165721,0.15155840031443302,0.6620161473021391,LONG,0.7,0.3,False,True,30.0
2025-10-17 10:30:00,0.8520398434094975,0.1634004161496272,0.6886394272598703,LONG,0.7,0.3,False,True,15.0
2025-10-17 10:45:00,0.8288756111800992,0.15060306939891963,0.6782725417811796,LONG,0.7,0.3,False,,
2025-10-17 11:00:00,0.7648448598519653,0.16299119562263698,0.6018536642293283,LONG,0.7,0.3,False,True,30.0
2025-10-17 11:15:00,0.706380289431405,0.3230674253024272,0.38331286412897775,LONG,0.7,0.3,False,True,15.0
2025-10-17 11:30:00,0.6872514746422749,0.4592912331699307,0.22796024147234417,HOLD,0.7,0.3,False,,
2025-10-17 11:45:00,0.6607060035884126,0.4071315169396385,0.2535744866487741,HOLD,0.7,0.3,False,,
2025-10-17 12:00:00,0.6612119212787431,0.38060027928077106,0.280611641997972,HOLD,0.7,0.3,False,,
2025-10-17 12:15:00,0.7247287634489925,0.4343403942279449,0.2903883692210476,HOLD,0.7,0.3,False,,
2025-10-17 12:30:00,0.7377887055450493,0.4437896574751417,0.29399904806990756,HOLD,0.7,0.3,False,,
2025-10-17 12:45:00,0.7071378547800407,0.4514604472792566,0.25567740750078405,HOLD,0.7,0.3,False,,
2025-10-17 13:00:00,0.7345985207340384,0.40133018555953015,0.33326833517450827,LONG,0.7,0.3,False,,
2025-10-17 13:15:00,0.8631665432396634,0.4008107097957021,0.46235583344396125,LONG,0.7,0.3,False,True,30.0
2025-10-17 13:30:00,0.7811992471902904,0.44116804772564994,0.3400311994646405,LONG,0.7,0.3,False,True,15.0
2025-10-17 13:45:00,0.9067980335214678,0.4552198366952164,0.45157819682625144,LONG,0.7,0.3,False,,
2025-10-17 14:30:00,0.91414071416532,0.5019836265913432,0.41215708757397673,LONG,0.7,0.3,False,True,30.0
2025-10-17 14:45:00,0.9376543085152417,0.4974948563756671,0.4401594521395746,LONG,0.7,0.3,False,True,15.0
2025-10-17 15:00:00,0.9364713583154953,0.4948434652775123,0.44162789303798305,LONG,0.7,0.3,False,,
2025-10-17 15:15:00,0.9228630334565892,0.5042769391043285,0.4185860943522607,LONG,0.7,0.3,False,True,30.0
2025-10-17 15:30:00,0.8667107401186654,0.5387262824510489,0.3279844576676165,LONG,0.7,0.3,False,True,15.0
2025-10-17 15:45:00,0.8679794308047029,0.5493312956335357,0.3186481351711672,LONG,0.7,0.3,False,,
2025-10-17 16:00:00,0.8425518609915066,0.6726035789218122,0.16994828206969437,HOLD,0.7,0.3,False,,
2025-10-17 16:15:00,0.862244734610599,0.5083529472573278,0.3538917873532712,LONG,0.7,0.3,False,True,15.0
2025-10-17 16:30:00,0.8595895739647094,0.47025906527477673,0.38933050868993263,LONG,0.7,0.3,False,,
2025-10-17 17:45:00,0.8208823553879842,0.4136948577469245,0.40718749764105966,LONG,0.7,0.3,False,True,30.0
2025-10-17 18:00:00,0.7957702419458407,0.43480537403630426,0.3609648679095364,LONG,0.7,0.3,False,True,15.0
2025-10-17 18:15:00,0.7137212819724147,0.4081476455739635,0.3055736363984512,LONG,0.7,0.3,False,,
2025-10-17 23:00:00,0.2704784249704749,0.738611695816493,0.4681332708460181,SHORT,0.7,0.3,False,True,30.0
2025-10-17 23:15:00,0.3674441783295625,0.7462860866479366,0.3788419083183741,SHORT,0.7,0.3,False,True,15.0
2025-10-17 23:30:00,0.3652597720443315,0.7392766700595073,0.37401689801517574,SHORT,0.7,0.3,False,,
2025-10-18 01:15:00,0.6980783070560528,0.1569650821225971,0.5411132249334557,HOLD,0.7,0.3,False,,
2025-10-18 01:30:00,0.5074180069371349,0.19202097507170016,0.3153970318654348,HOLD,0.7,0.3,False,,
2025-10-18 01:45:00,0.5758748680633196,0.19120852578868477,0.3846663422746348,HOLD,0.7,0.3,False,,
2025-10-18 02:00:00,0.48988026400415624,0.20516253221045125,0.28471773179370496,HOLD,0.7,0.3,False,,
2025-10-18 02:15:00,0.5349643873274391,0.24663822784694492,0.2883261594804942,HOLD,0.7,0.3,False,,
2025-10-18 02:30:00,0.4735929645375782,0.2794849729731066,0.19410799156447162,HOLD,0.7,0.3,False,,
2025-10-18 02:45:00,0.5572787762090963,0.21721785613794717,0.3400609200711491,HOLD,0.7,0.3,False,,
2025-10-18 03:00:00,0.537262460241458,0.1966945484727892,0.34056791176866874,HOLD,0.7,0.3,False,,
2025-10-18 03:15:00,0.4194690805591185,0.19458432618382346,0.22488475437529507,HOLD,0.7,0.3,False,,
2025-10-18 03:30:00,0.323651778019342,0.2391638297710801,0.08448794824826186,HOLD,0.7,0.3,False,,
2025-10-18 03:45:00,0.3143790623329793,0.27851037642680915,0.03586868590617015,HOLD,0.7,0.3,False,,
2025-10-18 04:00:00,0.30066691245550003,0.27363010153668954,0.027036810918810494,HOLD,0.7,0.3,False,,
2025-10-18 04:15:00,0.49116025650755085,0.19738996941486522,0.2937702870926856,HOLD,0.7,0.3,False,,
2025-10-18 04:30:00,0.4334432932904965,0.18234571170093483,0.2510975815895617,HOLD,0.7,0.3,False,,
2025-10-18 04:45:00,0.550647273198957,0.17772507586255726,0.37292219733639975,HOLD,0.7,0.3,False,,
2025-10-18 05:00:00,0.5783672577562711,0.1486877693935427,0.4296794883627284,HOLD,0.7,0.3,False,,
2025-10-18 05:15:00,0.5033110381933915,0.19183735365815655,0.31147368453523494,HOLD,0.7,0.3,False,,
2025-10-18 05:30:00,0.45734729940528884,0.1876718274679633,0.26967547193732555,HOLD,0.7,0.3,False,,
2025-10-18 05:45:00,0.464516454202433,0.21234860788335622,0.25216784631907674,HOLD,0.7,0.3,False,,
2025-10-18 06:00:00,0.3798256438936308,0.21525887101437702,0.1645667728792538,HOLD,0.7,0.3,False,,
2025-10-18 06:15:00,0.3071223523759307,0.2846312866135578,0.02249106576237292,HOLD,0.7,0.3,False,,
2025-10-18 06:30:00,0.3356894057204967,0.2271336720428878,0.1085557336776089,HOLD,0.7,0.3,False,,
2025-10-18 06:45:00,0.44906513649933644,0.19780016193472524,0.25126497456461117,HOLD,0.7,0.3,False,,
2025-10-18 07:00:00,0.33517834802119917,0.18732350253084146,0.1478548454903577,HOLD,0.7,0.3,False,,
2025-10-18 07:15:00,0.19036137882404094,0.263884775426694,0.07352339660265303,HOLD,0.7,0.3,False,,
2025-10-18 07:30:00,0.240488009914302,0.2316887006093033,0.008799309304998698,HOLD,0.7,0.3,False,,
2025-10-18 07:45:00,0.1697228157347284,0.24510631655432988,0.07538350081960149,HOLD,0.7,0.3,False,,
2025-10-18 08:00:00,0.2531726026657384,0.2770677186372439,0.02389511597150551,HOLD,0.7,0.3,False,,
2025-10-18 08:15:00,0.18010579329910972,0.32122759917640864,0.14112180587729892,HOLD,0.7,0.3,False,,
2025-10-18 08:30:00,0.2112337922372454,0.31721088692908583,0.10597709469184044,HOLD,0.7,0.3,False,,
2025-10-18 08:45:00,0.19347253119770222,0.29256429959679814,0.09909176839909592,HOLD,0.7,0.3,False,,
2025-10-18 09:00:00,0.3114093839150802,0.3092335347291493,0.002175849185930945,HOLD,0.7,0.3,False,,
2025-10-18 09:15:00,0.30830538013993236,0.3079761657528493,0.0003292143870830544,HOLD,0.7,0.3,False,,
2025-10-18 09:30:00,0.2585319925985982,0.30192366679640664,0.04339167419780843,HOLD,0.7,0.3,False,,
2025-10-18 09:45:00,0.26492700281694953,0.28864139134073435,0.023714388523784824,HOLD,0.7,0.3,False,,
2025-10-18 10:00:00,0.2948877309302106,0.29107047592094354,0.003817255009267051,HOLD,0.7,0.3,False,,
2025-10-18 10:15:00,0.3642396874215615,0.3182590796883015,0.04598060773325996,HOLD,0.7,0.3,False,,
2025-10-18 10:30:00,0.36006780222985724,0.3012543034132373,0.05881349881661996,HOLD,0.7,0.3,False,,
2025-10-18 10:45:00,0.2889163553223647,0.3326223547165721,0.043705999394207384,HOLD,0.7,0.3,False,,
2025-10-18 11:00:00,0.35886770824784225,0.3170425529590136,0.04182515528882863,HOLD,0.7,0.3,False,,
2025-10-18 11:15:00,0.2960828944618246,0.307248404800059,0.011165510338234375,HOLD,0.7,0.3,False,,
2025-10-18 11:30:00,0.34286552993195085,0.32618483744684557,0.016680692485105286,HOLD,0.7,0.3,False,,
2025-10-18 11:45:00,0.23408352150113126,0.3048104916471987,0.07072697014606744,HOLD,0.7,0.3,False,,
2025-10-18 12:00:00,0.2113004015760379,0.3109267453490154,0.09962634377297747,HOLD,0.7,0.3,False,,
2025-10-18 12:15:00,0.18916709813342356,0.33652314802543465,0.1473560498920111,HOLD,0.7,0.3,False,,
2025-10-18 12:30:00,0.20859157121187732,0.36941099636365016,0.16081942515177283,HOLD,0.7,0.3,False,,
2025-10-18 12:45:00,0.1737881371376768,0.3353689540120816,0.16158081687440481,HOLD,0.7,0.3,False,,
2025-10-18 13:00:00,0.16571185897649987,0.31930708394533674,0.15359522496883687,HOLD,0.7,0.3,False,,
2025-10-18 13:15:00,0.22148138761695904,0.2610749970274115,0.03959360941045245,HOLD,0.7,0.3,False,,
2025-10-18 13:30:00,0.2127563967561655,0.2906828764877413,0.07792647973157582,HOLD,0.7,0.3,False,,
2025-10-18 13:45:00,0.3840837930755412,0.2513105004289811,0.13277329264656007,HOLD,0.7,0.3,False,,
2025-10-18 14:00:00,0.34634996288232445,0.33089310202624145,0.015456860856082999,HOLD,0.7,0.3,False,,
2025-10-18 14:15:00,0.623940634053747,0.24681495335460754,0.37712568069913943,HOLD,0.7,0.3,False,,
2025-10-18 14:30:00,0.5269784916365252,0.31788419616267294,0.20909429547385228,HOLD,0.7,0.3,False,,
2025-10-18 14:45:00,0.493808855820215,0.33165749584046356,0.16215135997975144,HOLD,0.7,0.3,False,,
2025-10-18 15:00:00,0.3751138324636254,0.3365391659247086,0.03857466653891678,HOLD,0.7,0.3,False,,
2025-10-18 15:15:00,0.4461461957842322,0.3449954207650328,0.10115077501919939,HOLD,0.7,0.3,False,,
2025-10-18 15:30:00,0.3343492480570267,0.3113420372352938,0.023007210821732904,HOLD,0.7,0.3,False,,
2025-10-18 15:45:00,0.4087522323947912,0.30112471571684035,0.10762751667795084,HOLD,0.7,0.3,False,,
2025-10-18 16:00:00,0.305617374309232,0.2701331444659515,0.035484229843280535,HOLD,0.7,0.3,False,,
2025-10-18 16:15:00,0.4650954485022066,0.28959155295916494,0.17550389554304163,HOLD,0.7,0.3,False,,
2025-10-18 16:30:00,0.5614039918437099,0.2661828873031511,0.29522110454055883,HOLD,0.7,0.3,False,,
2025-10-18 16:45:00,0.750111236328768,0.2538866080259405,0.4962246283028275,LONG,0.7,0.3,False,,
2025-10-18 21:00:00,0.1952855802742119,0.481307856578599,0.2860222763043871,HOLD,0.7,0.3,False,,
2025-10-18 21:15:00,0.2859521594026041,0.3962249798543396,0.11027282045173548,HOLD,0.7,0.3,False,,
2025-10-18 21:30:00,0.23380317199197762,0.48928927455884114,0.25548610256686355,HOLD,0.7,0.3,False,,
2025-10-18 21:45:00,0.21389812614234022,0.4952273609178292,0.281329234775489,HOLD,0.7,0.3,False,,
2025-10-18 22:00:00,0.18633740505390423,0.5033646240130033,0.3170272189590991,HOLD,0.7,0.3,False,,
2025-10-18 22:15:00,0.29097710884819417,0.5431825025511818,0.25220539370298767,HOLD,0.7,0.3,False,,
2025-10-18 22:30:00,0.21625665075191486,0.4252341561035945,0.20897750535167964,HOLD,0.7,0.3,False,,
2025-10-18 22:45:00,0.16266588606125706,0.40116008622878263,0.23849420016752557,HOLD,0.7,0.3,False,,
2025-10-18 23:00:00,0.18102919700074557,0.34099137313263184,0.15996217613188626,HOLD,0.7,0.3,False,,
2025-10-18 23:15:00,0.1836162684101664,0.3603975515102961,0.17678128310012972,HOLD,0.7,0.3,False,,
2025-10-18 23:30:00,0.17867555779243358,0.36127350124855223,0.18259794345611866,HOLD,0.7,0.3,False,,
2025-10-18 23:45:00,0.17781234092790366,0.27683013262976885,0.0990177917018652,HOLD,0.7,0.3,False,,
2025-10-19 00:00:00,0.16225511323586436,0.2851747689577573,0.12291965572189292,HOLD,0.7,0.3,False,,
2025-10-19 00:15:00,0.19648757825912677,0.06896590677125862,0.12752167148786814,HOLD,0.7,0.3,False,,
2025-10-19 00:30:00,0.25262435921386933,0.06218434786095948,0.19044001135290986,HOLD,0.7,0.3,False,,
2025-10-19 00:45:00,0.47031842910376215,0.05117167262765549,0.41914675647610666,HOLD,0.7,0.3,False,,
2025-10-19 01:00:00,0.407839656752284,0.0608254267347979,0.3470142300174861,HOLD,0.7,0.3,False,,
2025-10-19 01:15:00,0.6232784253346849,0.06648392964045234,0.5567944956942326,HOLD,0.7,0.3,False,,
2025-10-19 01:30:00,0.42355991705941975,0.06844383861053628,0.3551160784488835,HOLD,0.7,0.3,False,,
2025-10-19 01:45:00,0.4034646245493308,0.06590855034066018,0.3375560742086706,HOLD,0.7,0.3,False,,
2025-10-19 02:00:00,0.35536927734360924,0.06907825080930514,0.2862910265343041,HOLD,0.7,0.3,False,,
2025-10-19 02:15:00,0.5513713771649538,0.06981011309995355,0.4815612640650002,HOLD,0.7,0.3,False,,
2025-10-19 02:30:00,0.5151377623823262,0.060918933472957265,0.45421882890936893,HOLD,0.7,0.3,False,,
2025-10-19 02:45:00,0.4961158855074442,0.045105512716187464,0.4510103727912567,HOLD,0.7,0.3,False,,
2025-10-19 03:00:00,0.38737897497927964,0.05424249540709923,0.3331364795721804,HOLD,0.7,0.3,False,,
2025-10-19 03:15:00,0.4450367773844015,0.05041572060562367,0.39462105677877785,HOLD,0.7,0.3,False,,
2025-10-19 03:30:00,0.25245243271475926,0.0797549085242057,0.17269752419055356,HOLD,0.7,0.3,False,,
2025-10-19 03:45:00,0.1448548542828755,0.11182696617785604,0.03302788810501947,HOLD,0.7,0.3,False,,
2025-10-19 04:00:00,0.11425042220868402,0.15147780115269727,0.03722737894401325,HOLD,0.7,0.3,False,,
2025-10-19 04:15:00,0.19423801653758693,0.20396714758479526,0.009729131047208323,HOLD,0.7,0.3,False,,
2025-10-19 04:30:00,0.14570057829170832,0.19970949501364132,0.054008916721933004,HOLD,0.7,0.3,False,,
2025-10-19 04:45:00,0.13941522647099147,0.18515456302287756,0.045739336551886084,HOLD,0.7,0.3,False,,
2025-10-19 05:00:00,0.13578571559638974,0.20240893481960306,0.06662321922321332,HOLD,0.7,0.3,False,,
2025-10-19 05:15:00,0.13172999637624158,0.19295042682512029,0.061220430448878704,HOLD,0.7,0.3,False,,
2025-10-19 05:30:00,0.12892179033765458,0.2281984274269785,0.09927663708932391,HOLD,0.7,0.3,False,,
2025-10-19 05:45:00,0.14572336004732134,0.20610520717660014,0.0603818471292788,HOLD,0.7,0.3,False,,
2025-10-19 06:00:00,0.17456957630277567,0.17240736554628072,0.0021622107564949478,HOLD,0.7,0.3,False,,
2025-10-19 06:15:00,0.4161982017942839,0.07437053700053062,0.34182766479375326,HOLD,0.7,0.3,False,,
2025-10-19 06:30:00,0.44239963674387534,0.05868780148151516,0.3837118352623602,HOLD,0.7,0.3,False,,
2025-10-19 06:45:00,0.6633381159831948,0.05963286176548402,0.6037052542177108,HOLD,0.7,0.3,False,,
2025-10-19 07:00:00,0.6749240217716596,0.07594020447827428,0.5989838172933852,HOLD,0.7,0.3,False,,
2025-10-19 07:15:00,0.6217602952646716,0.0851335310903231,0.5366267641743485,HOLD,0.7,0.3,False,,
2025-10-19 07:30:00,0.6629141837195596,0.07998033148781188,0.5829338522317477,HOLD,0.7,0.3,False,,
2025-10-19 07:45:00,0.7128769552233535,0.08250575357707159,0.6303712016462819,LONG,0.7,0.3,False,,
2025-10-19 08:15:00,0.676707751843022,0.06725005107575707,0.6094577007672649,HOLD,0.7,0.3,False,,
2025-10-19 08:30:00,0.8557958168116468,0.04146667787316149,0.8143291389384854,LONG,0.7,0.3,False,True,15.0
2025-10-19 08:45:00,0.9082239103894635,0.02933889422711012,0.8788850161623534,LONG,0.7,0.3,False,,
2025-10-19 09:30:00,0.9293028469967455,0.03219852432287946,0.897104322673866,LONG,0.7,0.3,False,True,30.0
2025-10-19 09:45:00,0.5986625148343832,0.044871645283455754,0.5537908695509274,HOLD,0.7,0.3,False,,
