equity
10000.0
9996.265425506686
10011.131381844742
10024.96466307686
10039.873299515382
10043.496962081947
10039.589656084485
10044.608456939806
10045.537750530588
10060.47698225713
10075.438430877395
10081.325915967403
10095.256191304828
10093.989931170097
10109.001218606569
10111.552207658018
10125.524249383037
10139.515597535592
10134.048238424291
10135.589469535447
10134.952927577264
10150.025133175684
10165.119753420055
10169.95971266717
10174.261233848163
