41935,240,2025-09-10 00:00:00.000000,4.86900000,4.91800000,4.85000000,4.90200000,252673.10000000,2025-09-17 23:23:16.153740
41936,240,2025-09-09 20:00:00.000000,4.85700000,4.88100000,4.82700000,4.86900000,194128.10000000,2025-09-17 23:23:16.156488
41937,240,2025-09-09 16:00:00.000000,4.85900000,4.87800000,4.83000000,4.85700000,279911.20000000,2025-09-17 23:23:16.159444
41938,240,2025-09-09 12:00:00.000000,4.98200000,5.01800000,4.84000000,4.85900000,900132.20000000,2025-09-17 23:23:16.162389
41939,240,2025-09-09 08:00:00.000000,4.99400000,5.03100000,4.98200000,4.98200000,293667.10000000,2025-09-17 23:23:16.165366
41940,240,2025-09-09 04:00:00.000000,4.89900000,5.05100000,4.88600000,4.99400000,631253.50000000,2025-09-17 23:23:16.168231
41941,240,2025-09-09 00:00:00.000000,4.89300000,4.95600000,4.85400000,4.89900000,377171.40000000,2025-09-17 23:23:16.171478
41942,240,2025-09-08 20:00:00.000000,4.85300000,4.90600000,4.82200000,4.89300000,365849.10000000,2025-09-17 23:23:16.174033
41943,240,2025-09-08 16:00:00.000000,4.92100000,4.94000000,4.84300000,4.85300000,374436.00000000,2025-09-17 23:23:16.176654
41944,240,2025-09-08 12:00:00.000000,4.86800000,4.94300000,4.85300000,4.92100000,984981.20000000,2025-09-17 23:23:16.179289
41945,240,2025-09-08 08:00:00.000000,4.81300000,4.91300000,4.81300000,4.86800000,491985.10000000,2025-09-17 23:23:16.182564
41946,240,2025-09-08 04:00:00.000000,4.83700000,4.84000000,4.79200000,4.81300000,185236.90000000,2025-09-17 23:23:16.185947
41947,240,2025-09-08 00:00:00.000000,4.82400000,4.86800000,4.79000000,4.83700000,262775.20000000,2025-09-17 23:23:16.189472
41948,240,2025-09-07 20:00:00.000000,4.80400000,4.84400000,4.78900000,4.82400000,228625.40000000,2025-09-17 23:23:16.192614
41949,240,2025-09-07 16:00:00.000000,4.81800000,4.82800000,4.76700000,4.80400000,180864.80000000,2025-09-17 23:23:16.195378
41950,240,2025-09-07 12:00:00.000000,4.80100000,4.84800000,4.78700000,4.81800000,177140.90000000,2025-09-17 23:23:16.198725
41951,240,2025-09-07 08:00:00.000000,4.78900000,4.82500000,4.78900000,4.80100000,112957.50000000,2025-09-17 23:23:16.202056
41952,240,2025-09-07 04:00:00.000000,4.79400000,4.82700000,4.77500000,4.78900000,190047.40000000,2025-09-17 23:23:16.205327
41953,240,2025-09-07 00:00:00.000000,4.75100000,4.80300000,4.74100000,4.79400000,162654.40000000,2025-09-17 23:23:16.208298
41954,240,2025-09-06 20:00:00.000000,4.69900000,4.76800000,4.69900000,4.75100000,175965.70000000,2025-09-17 23:23:16.211442
41955,240,2025-09-06 16:00:00.000000,4.70400000,4.74800000,4.69400000,4.69900000,204187.90000000,2025-09-17 23:23:16.214684
41956,240,2025-09-06 12:00:00.000000,4.70400000,4.73100000,4.68800000,4.70400000,339257.60000000,2025-09-17 23:23:16.218077
41957,240,2025-09-06 08:00:00.000000,4.72900000,4.73200000,4.68900000,4.70400000,443666.00000000,2025-09-17 23:23:16.221167
41958,240,2025-09-06 04:00:00.000000,4.77000000,4.77100000,4.70900000,4.72900000,516854.00000000,2025-09-17 23:23:16.223870
41959,240,2025-09-06 00:00:00.000000,4.76900000,4.80500000,4.76200000,4.77000000,200574.60000000,2025-09-17 23:23:16.226664
41960,240,2025-09-05 20:00:00.000000,4.77500000,4.78500000,4.73900000,4.76900000,210954.80000000,2025-09-17 23:23:16.229703
41961,240,2025-09-05 16:00:00.000000,4.75200000,4.77600000,4.72000000,4.77500000,489989.30000000,2025-09-17 23:23:16.233215
41962,240,2025-09-05 12:00:00.000000,4.80200000,4.88400000,4.71500000,4.75200000,1305672.20000000,2025-09-17 23:23:16.237081
41963,240,2025-09-05 08:00:00.000000,4.83500000,4.83800000,4.76100000,4.80200000,280961.60000000,2025-09-17 23:23:16.240289
41964,240,2025-09-05 04:00:00.000000,4.75300000,4.84400000,4.72800000,4.83500000,279807.60000000,2025-09-17 23:23:16.244046
41965,240,2025-09-05 00:00:00.000000,4.69200000,4.76000000,4.68000000,4.75300000,837162.80000000,2025-09-17 23:23:16.246731
41966,240,2025-09-04 20:00:00.000000,4.68300000,4.75800000,4.67700000,4.69200000,433558.50000000,2025-09-17 23:23:16.250461
41967,240,2025-09-04 16:00:00.000000,4.74600000,4.75600000,4.67600000,4.68300000,1656715.30000000,2025-09-17 23:23:16.254150
41968,240,2025-09-04 12:00:00.000000,4.79700000,4.82400000,4.69900000,4.74600000,1505088.80000000,2025-09-17 23:23:16.257522
41969,240,2025-09-04 08:00:00.000000,4.79900000,4.82600000,4.79300000,4.79700000,145491.20000000,2025-09-17 23:23:16.260577
41970,240,2025-09-04 04:00:00.000000,4.85200000,4.86000000,4.76600000,4.79900000,365263.50000000,2025-09-17 23:23:16.263412
41971,240,2025-09-04 00:00:00.000000,4.90500000,4.93500000,4.84400000,4.85200000,189258.40000000,2025-09-17 23:23:16.267713
41972,240,2025-09-03 20:00:00.000000,4.89800000,4.92900000,4.87600000,4.90500000,184416.60000000,2025-09-17 23:23:16.272379
