feature,importance,cumulative_importance
volume_z_score,0.2,0.9974100719424465
rsi_momentum,0.2,0.9976978417266191
volume_ma_ratio_short,0.2,0.9979856115107919
tick_persistence,0.2,0.9982733812949646
lower_wick_size,0.2,0.9985611510791373
testing_support_with_volume,0.2,0.9988489208633101
hl_spread_normalized,0.2,0.9991366906474828
engulfing_volume,0.2,0.9994244604316556
price_accel_3,0.2,0.9997122302158282
price_accel_5,0.2,1.0000000000000009
momentum_accel,0.0,1.0000000000000009
above_sma_50,0.0,1.0000000000000009
volatility_regime,0.0,1.0000000000000009
engulfing,0.0,1.0000000000000009
hammer,0.0,1.0000000000000009
doji,0.0,1.0000000000000009
above_sma_100,0.0,1.0000000000000009
momentum_volume_divergence,0.0,1.0000000000000009
large_sell_trade,0.0,1.0000000000000009
volume_per_price_unit,0.0,1.0000000000000009
range_to_body,0.0,1.0000000000000009
volume_vs_ma_20,0.0,1.0000000000000009
upper_wick_size,0.0,1.0000000000000009
above_sma_50_1h,0.0,1.0000000000000009
above_sma_20_12h,0.0,1.0000000000000009
above_sma_50_12h,0.0,1.0000000000000009
above_sma_20_1d,0.0,1.0000000000000009
above_sma_100_1d,0.0,1.0000000000000009
above_sma_20_1h,0.0,1.0000000000000009
above_sma_20_4h,0.0,1.0000000000000009
above_sma_50_4h,0.0,1.0000000000000009
price_range,0.0,1.0000000000000009
three_white_soldiers,0.0,1.0000000000000009
tick_direction,0.0,1.0000000000000009
avg_trade_size_norm,0.0,1.0000000000000009
volume_delta,0.0,1.0000000000000009
large_buy_trade,0.0,1.0000000000000009
recent_fvg_bullish,0.0,1.0000000000000009
fvg_size,0.0,1.0000000000000009
fvg_signal,0.0,1.0000000000000009
volume_confirmation_score,0.0,1.0000000000000009
oversold_overbought_signal,0.0,1.0000000000000009
momentum_regime,0.0,1.0000000000000009
vol_price_alignment,0.0,1.0000000000000009
rsi_vol_concordance,0.0,1.0000000000000009
trend_acceleration,0.0,1.0000000000000009
breakout_signal,0.0,1.0000000000000009
closed_near_high,0.0,1.0000000000000009
resistance_momentum_interaction,0.0,1.0000000000000009
sr_action,0.0,1.0000000000000009
support_momentum_interaction,0.0,1.0000000000000009
momentum_consensus,0.0,1.0000000000000009
vol_confirmed_momentum,0.0,1.0000000000000009
gap_down,0.0,1.0000000000000009
gap_up,0.0,1.0000000000000009
closed_near_low,0.0,1.0000000000000009
testing_resistance_with_volume,0.0,1.0000000000000009
support_volume_interaction,0.0,1.0000000000000009
support_break_momentum,0.0,1.0000000000000009
three_line_strike,0.0,1.0000000000000009
is_trending,0.0,1.0000000000000009
hammer_volume,0.0,1.0000000000000009
near_resistance_100,0.0,1.0000000000000009
testing_resistance,0.0,1.0000000000000009
testing_support,0.0,1.0000000000000009
resistance_break_momentum,0.0,1.0000000000000009
morning_evening_star,0.0,1.0000000000000009
in_liquidity_void,0.0,1.0000000000000009
liquidity_void_strength,0.0,1.0000000000000009
structure_aligned_ob,0.0,1.0000000000000009
fvg_sweep_confluence,0.0,1.0000000000000009
ob_with_fvg,0.0,1.0000000000000009
high_conviction_sweep,0.0,1.0000000000000009
market_structure_direction,0.0,1.0000000000000009
bars_since_mss,0.0,1.0000000000000009
ict_composite_score,0.0,1.0000000000000009
recent_ict_activity,0.0,1.0000000000000009
market_structure_shift,0.0,1.0000000000000009
institutional_candle_strength,0.0,1.0000000000000009
liquidity_sweep,0.0,1.0000000000000009
liquidity_sweep_strength,0.0,1.0000000000000009
liquidity_sweep_with_volume,0.0,1.0000000000000009
breaker_block,0.0,1.0000000000000009
breaker_strength,0.0,1.0000000000000009
institutional_candle,0.0,1.0000000000000009
liquidity_void_depth,0.0,1.0000000000000009
testing_bullish_ob,0.0,1.0000000000000009
order_block,0.0,1.0000000000000009
order_block_strength,0.0,1.0000000000000009
recent_fvg_bearish,0.0,1.0000000000000009
trend_direction,0.0,1.0000000000000009
volume_breakout,0.0,1.0000000000000009
volume_breakout_direction,0.0,1.0000000000000009
resistance_with_4h_downtrend,0.0,1.0000000000000009
support_with_4h_uptrend,0.0,1.0000000000000009
mtf_trend_alignment_score,0.0,1.0000000000000009
avoid_high_vol_volume,0.0,1.0000000000000009
volatility_expanding,0.0,1.0000000000000009
resistance_flip_signal,0.0,1.0000000000000009
support_flip_signal,0.0,1.0000000000000009
double_bottom_at_support,0.0,1.0000000000000009
