equity
10000.0
9996.83630480854
10011.703110130333
10026.592024636846
10041.503081207775
10039.23842343201
10053.110542693124
10049.00841642479
10047.047250406118
10046.609130737233
10061.549955767945
10075.452904881326
10073.717512383568
10079.031363256217
10084.378674880974
10080.090019818803
10079.602672626068
10093.530566803076
10095.167496248408
10100.137142567028
10105.231033935703
10105.267859397653
10107.600519364494
10100.607028763134
10105.181055950943
10120.208986280064
10135.259265411123
10131.94334979605
10126.00751255776
10132.443436426085
10135.22362536384
10134.43511448054
10139.849888423905
