trade_number,strategy,entry_date,entry_price,position_size_units,risk_amount_usd,tp_price,sl_price,capital_before_trade,is_be,pred_momentum,pred_reversion,pred_pa,exit_date,exit_price,pnl_usd,exit_reason
125,short,2025-05-12 14:40:00+00:00,2530.0,0.3263331295808418,10.367066487805284,2466.463291354321,2561.7683543228395,4128.114089197649,False,0,0,1,2025-05-12 16:00:00+00:00,2478.0,16.969322738203775,Model Exit Signal
126,long,2025-05-12 16:00:00+00:00,2478.0,0.33446193800935053,10.322363542353305,2539.7251912357497,2447.137404382125,4143.983411935853,False,1,1,1,2025-05-12 18:25:00+00:00,2447.137404382125,-10.322363542353305,Stop Loss
127,long,2025-05-12 20:00:00+00:00,2454.69,0.33670736821297176,8.503800164404904,2505.201518114603,2429.4342409426986,4132.561048393499,False,1,1,1,2025-05-13 02:15:00+00:00,2429.4342409426986,-8.503800164404904,Stop Loss
128,long,2025-05-13 02:15:00+00:00,2422.28,0.3404195425986338,8.262618637787389,2470.8237385569214,2398.0081307215396,4122.957248229093,False,1,1,1,2025-05-13 07:15:00+00:00,2470.8237385569214,16.525237275574778,Take Profit
129,long,2025-05-13 08:25:00+00:00,2452.29,0.3375116715808218,4.2854711486773045,2477.68450638021,2439.592746809895,4138.382485504668,False,1,1,1,2025-05-13 09:20:00+00:00,2477.68450638021,8.570942297354609,Take Profit
130,long,2025-05-13 09:20:00+00:00,2475.79,0.33491155774940706,4.620496331817579,2503.382337289684,2461.993831355158,4145.853427802022,False,1,1,0,2025-05-13 11:20:00+00:00,2503.382337289684,9.240992663635158,Take Profit
131,long,2025-05-13 12:05:00+00:00,2502.72,0.33195838291663937,5.994628347064998,2538.8367462884667,2484.6616268557664,4153.994420465658,False,1,1,1,2025-05-13 12:40:00+00:00,2538.8367462884667,11.989256694129995,Take Profit
132,long,2025-05-13 18:05:00+00:00,2607.6,0.31944191418620854,7.544989543537883,2654.838569570678,2583.980715214661,4164.883677159787,False,1,1,1,2025-05-13 18:50:00+00:00,2654.838569570678,15.089979087075767,Take Profit
133,long,2025-05-13 23:00:00+00:00,2671.56,0.3128414601391593,7.008009407915046,2716.3623059654415,2649.158847017279,4178.873656246862,False,1,1,1,2025-05-14 01:00:00+00:00,2702.85,9.788809287754283,Model Exit Signal
134,short,2025-05-14 01:00:00+00:00,2702.85,0.3098627349305079,7.411034621799377,2655.01569282872,2726.76715358564,4187.562465534616,False,0,0,0,2025-05-14 02:00:00+00:00,2655.01569282872,14.822069243598754,Take Profit
135,long,2025-05-14 03:00:00+00:00,2635.63,0.31880685337306186,9.492423774089822,2695.1796845419567,2605.855157729022,4201.284534778215,False,1,1,1,2025-05-14 07:00:00+00:00,2667.25,10.080672703656182,Model Exit Signal
136,short,2025-05-14 07:00:00+00:00,2667.25,0.3157008310043581,4.675011831984988,2637.6332782630816,2682.058360868459,4210.265207481871,False,0,0,1,2025-05-14 08:00:00+00:00,2637.6332782630816,9.350023663969976,Take Profit
137,short,2025-05-14 08:40:00+00:00,2634.25,0.32028207126475017,6.275955904379103,2595.059820670909,2653.8450896645454,4218.5152311458405,False,0,0,0,2025-05-14 08:55:00+00:00,2595.059820670909,12.551911808758206,Take Profit
138,long,2025-05-14 09:00:00+00:00,2587.94,0.326898393545028,8.365426523169265,2639.1205912072614,2562.3497043963694,4229.967142954599,False,1,1,1,2025-05-14 12:10:00+00:00,2625.74,12.356759276001968,Model Exit Signal
139,short,2025-05-14 12:10:00+00:00,2625.74,0.3230497994645777,5.763805239280909,2590.056305109405,2643.581847445297,4241.2239022306,False,0,0,1,2025-05-14 13:40:00+00:00,2590.056305109405,11.527610478561819,Take Profit
140,long,2025-05-14 13:45:00+00:00,2585.4,0.32889699951335666,7.722537948716768,2632.3602213467634,2561.9198893266184,4251.651512709162,False,1,1,1,2025-05-14 14:20:00+00:00,2561.9198893266184,-7.722537948716768,Stop Loss
141,long,2025-05-14 14:20:00+00:00,2567.75,0.3304705656516751,9.062021530978722,2622.5931386808006,2540.3284306595997,4242.828974760444,False,1,1,1,2025-05-14 19:05:00+00:00,2608.5,13.46667555030576,Model Exit Signal
142,short,2025-05-14 19:05:00+00:00,2608.5,0.3262561357340042,6.719567458912327,2567.308023985236,2629.095988007382,4255.195650310749,False,0,0,0,2025-05-14 21:10:00+00:00,2585.19,7.60503052395962,Model Exit Signal
143,long,2025-05-14 21:10:00+00:00,2585.19,0.32970115781313625,5.054715724244632,2615.852408089628,2569.858795955186,4261.700680834709,False,1,1,1,2025-05-14 22:00:00+00:00,2604.23,6.277510044762102,Model Exit Signal
144,short,2025-05-14 22:00:00+00:00,2604.23,0.32768827568067876,4.2730003202349485,2578.150334431502,2617.269832784249,4266.878190879471,False,0,0,0,2025-05-14 23:00:00+00:00,2592.09,3.9781356667633987,Model Exit Signal
145,long,2025-05-14 23:00:00+00:00,2592.09,0.3294450676131025,3.6697601624823584,2614.368434393148,2580.950782803426,4269.756326546234,False,1,1,1,2025-05-14 23:45:00+00:00,2606.18,4.641881002668512,Model Exit Signal
146,short,2025-05-14 23:45:00+00:00,2606.18,0.3279357686383061,4.3331023610586366,2579.7534691031046,2619.3932654484474,4273.298207548903,False,0,0,0,2025-05-15 00:15:00+00:00,2619.3932654484474,-4.3331023610586366,Stop Loss
147,short,2025-05-15 00:15:00+00:00,2635.86,0.3238309398213747,5.178761196165127,2603.87564915927,2651.8521754203653,4267.865105187843,False,0,0,0,2025-05-15 01:35:00+00:00,2603.87564915927,10.357522392330255,Take Profit
148,long,2025-05-15 02:00:00+00:00,2582.7,0.33121327506719117,7.74436393859333,2629.463608354902,2559.3181958225487,4277.122627580173,False,1,1,1,2025-05-15 03:20:00+00:00,2590.87,2.706012457298976,Model Exit Signal
149,short,2025-05-15 03:20:00+00:00,2590.87,0.3302928082101743,6.333410590544133,2552.5197215009657,2610.045139249517,4278.728640037471,False,0,0,1,2025-05-15 03:55:00+00:00,2573.23,5.826365136827433,Model Exit Signal
150,long,2025-05-15 03:55:00+00:00,2573.23,0.332924379489925,5.631703354583621,2607.0617269718246,2556.3141365140877,4283.455005174298,False,1,1,1,2025-05-15 06:40:00+00:00,2556.3141365140877,-5.631703354583621,Stop Loss
151,long,2025-05-15 06:40:00+00:00,2557.59,0.3344338460675647,6.046720757207697,2593.75093782557,2539.5095310872152,4276.723301819714,False,1,1,1,2025-05-15 07:00:00+00:00,2569.34,3.9295976912938855,Model Exit Signal
152,short,2025-05-15 07:00:00+00:00,2569.34,0.33312468567889086,5.752280740699253,2534.8046984267985,2586.607650786601,4279.552899511007,False,0,0,1,2025-05-15 07:30:00+00:00,2534.8046984267985,11.504561481398506,Take Profit
153,long,2025-05-15 08:00:00+00:00,2545.01,0.3371269630368765,8.097082334084366,2593.045803847577,2520.9920980762117,4289.957460992406,False,1,1,0,2025-05-15 09:45:00+00:00,2520.9920980762117,-8.097082334084366,Stop Loss
154,long,2025-05-15 09:45:00+00:00,2522.25,0.3394398159308809,7.082472213426483,2563.9803561988065,2501.3848219005968,4280.760378658321,False,1,1,1,2025-05-15 11:30:00+00:00,2563.9803561988065,14.164944426852966,Take Profit
155,short,2025-05-15 13:05:00+00:00,2559.5,0.3355206347400019,7.135747301976376,2516.964629217181,2580.7676853914095,4293.825323085174,False,0,0,1,2025-05-15 13:45:00+00:00,2516.01,14.591792404842609,Model Exit Signal
156,long,2025-05-15 13:45:00+00:00,2516.01,0.3423926864750153,9.459573178940882,2571.265696471374,2488.382151764313,4307.3171154900165,False,1,1,1,2025-05-15 14:00:00+00:00,2538.24,7.6113894203394405,Model Exit Signal
157,short,2025-05-15 14:00:00+00:00,2538.24,0.3399070619728911,9.572013587455968,2481.918642438918,2566.4006787805406,4313.828504910355,False,0,0,1,2025-05-15 14:45:00+00:00,2481.918642438918,19.144027174911937,Take Profit
158,long,2025-05-15 15:00:00+00:00,2510.95,0.34503853378882626,10.302832705663977,2570.6698961665516,2481.090051916724,4331.872532085266,False,1,1,1,2025-05-15 16:20:00+00:00,2570.6698961665516,20.605665411327955,Take Profit
159,long,2025-05-15 16:20:00+00:00,2563.14,0.3395349608290296,8.726052196133061,2614.5400218111677,2537.439989094416,4351.378197496594,False,1,1,1,2025-05-15 17:15:00+00:00,2587.91,8.410280979735058,Model Exit Signal
160,short,2025-05-15 17:15:00+00:00,2587.91,0.33685008199483985,7.507985778811306,2543.3323900772193,2610.19880496139,4358.688478476329,False,0,0,0,2025-05-15 18:20:00+00:00,2543.3323900772193,15.015971557622612,Take Profit
161,long,2025-05-15 20:05:00+00:00,2525.69,0.3462502880427884,9.291511927611209,2579.35933832825,2498.855330835875,4372.604450033951,False,1,1,0,2025-05-16 02:00:00+00:00,2579.35933832825,18.583023855222418,Take Profit
162,long,2025-05-16 02:40:00+00:00,2566.63,0.34208962521977637,6.712289796230408,2605.872872635603,2547.0085636821987,4390.087473889173,False,1,1,1,2025-05-16 04:00:00+00:00,2582.78,5.524747447299419,Model Exit Signal
163,short,2025-05-16 04:00:00+00:00,2582.78,0.3402931896124696,4.890702447005151,2554.0359487154315,2597.1520256422846,4394.512221336472,False,0,0,0,2025-05-16 05:05:00+00:00,2575.72,2.402469918664172,Model Exit Signal
164,long,2025-05-16 05:05:00+00:00,2575.72,0.3413270612687043,4.129586207176896,2599.9172388115217,2563.621380594239,4395.814691255136,False,1,1,0,2025-05-16 07:20:00+00:00,2599.9172388115217,8.259172414353792,Take Profit
165,short,2025-05-16 08:00:00+00:00,2594.37,0.3394252834922921,5.359344093085454,2562.791067293844,2610.1594663530777,4402.973863669489,False,0,0,1,2025-05-16 08:25:00+00:00,2562.791067293844,10.718688186170908,Take Profit
166,long,2025-05-16 09:00:00+00:00,2578.04,0.342321496319348,6.621845499828059,2616.727874241182,2558.696062879409,4412.59255185566,False,1,1,0,2025-05-16 09:30:00+00:00,2616.727874241182,13.243690999656119,Take Profit
167,short,2025-05-16 11:00:00+00:00,2627.79,0.3367648284570164,5.512914229637508,2595.0495605966544,2644.1602197016728,4424.736242855315,False,0,0,1,2025-05-16 11:20:00+00:00,2644.1602197016728,-5.512914229637508,Stop Loss
168,short,2025-05-16 12:00:00+00:00,2618.12,0.3375035008804545,5.663475022804162,2584.559014658931,2634.9004926705343,4418.1233286256775,False,0,0,1,2025-05-16 14:05:00+00:00,2584.559014658931,11.326950045608324,Take Profit
169,short,2025-05-16 14:15:00+00:00,2596.61,0.34108705417226964,7.1966872025655,2554.411463793283,2617.7092681033587,4428.350278671285,False,0,0,1,2025-05-16 16:30:00+00:00,2575.16,7.316317311995277,Model Exit Signal
170,long,2025-05-16 16:30:00+00:00,2575.16,0.3444109566771215,5.771939477022059,2608.6777459666773,2558.401127016661,4434.56659598328,False,1,1,1,2025-05-16 17:15:00+00:00,2592.11,5.837765715677303,Model Exit Signal
171,short,2025-05-16 17:15:00+00:00,2592.11,0.3425243806550615,5.279470384551479,2561.2831702458393,2607.5234148770805,4439.304361698957,False,0,0,1,2025-05-16 18:00:00+00:00,2579.52,4.312381952447274,Model Exit Signal
172,long,2025-05-16 18:00:00+00:00,2579.52,0.3444452257514114,5.107063517020451,2609.173849931462,2564.693075034269,4442.516743651404,False,1,1,1,2025-05-16 20:00:00+00:00,2585.98,2.22511615835413,Model Exit Signal
173,short,2025-05-16 20:00:00+00:00,2585.98,0.3436717886302105,4.338749953847371,2560.730619065123,2598.6046904674386,4443.641859809758,False,0,0,1,2025-05-16 20:45:00+00:00,2560.730619065123,8.677499907694742,Take Profit
174,short,2025-05-16 21:10:00+00:00,2581.81,0.3448138600220352,4.417244026531533,2556.188964776826,2594.620517611587,4451.219359717453,False,0,0,0,2025-05-16 21:30:00+00:00,2556.188964776826,8.834488053063065,Take Profit
175,short,2025-05-16 21:40:00+00:00,2574.61,0.3463789737296534,5.5497856608167995,2542.5654125294664,2590.632293735267,4458.9538477705155,False,0,0,1,2025-05-16 22:45:00+00:00,2542.5654125294664,11.099571321633599,Take Profit
176,short,2025-05-16 23:30:00+00:00,2553.72,0.3499955687461545,5.736371466348862,2520.9403194634765,2570.1098402682615,4468.953419092149,False,0,0,1,2025-05-17 00:05:00+00:00,2520.9403194634765,11.472742932697724,Take Profit
177,long,2025-05-17 02:00:00+00:00,2471.51,0.36247687948054796,8.765386590538847,2519.8738382845286,2447.328080857736,4479.326162024846,False,1,1,1,2025-05-17 05:00:00+00:00,2507.34,12.987546591788007,Model Exit Signal
178,short,2025-05-17 05:00:00+00:00,2507.34,0.35824528852222937,4.584820954156062,2481.7440125520225,2520.137993723989,4491.213708616633,False,0,0,1,2025-05-17 05:45:00+00:00,2481.7440125520225,9.169641908312125,Take Profit
179,long,2025-05-17 06:15:00+00:00,2486.43,0.36190709977959923,5.241547657649352,2515.396260462099,2471.9468697689504,4499.283350524945,False,1,1,1,2025-05-17 09:05:00+00:00,2471.9468697689504,-5.241547657649352,Stop Loss
180,short,2025-05-17 12:15:00+00:00,2482.03,0.36203767100859335,3.79946293629512,2461.040676288408,2492.5246618557962,4492.941802867294,False,0,0,1,2025-05-17 13:05:00+00:00,2461.040676288408,7.59892587259024,Take Profit
181,long,2025-05-17 13:30:00+00:00,2455.35,0.36650096554380307,5.230452716736778,2483.8926408575812,2441.0786795712092,4499.440728739884,False,1,1,1,2025-05-17 14:30:00+00:00,2483.8926408575812,10.460905433473556,Take Profit
182,long,2025-05-17 16:35:00+00:00,2451.25,0.36787774679639834,5.277987334405898,2479.944246283546,2436.902876858227,4508.801634173357,False,1,1,1,2025-05-17 18:10:00+00:00,2479.944246283546,10.555974668811796,Take Profit
183,short,2025-05-17 18:15:00+00:00,2483.92,0.3638005739993372,5.780124959730827,2452.143662232367,2499.8081688838165,4518.257608842168,False,0,0,0,2025-05-17 20:00:00+00:00,2470.62,4.838547634191251,Model Exit Signal
184,long,2025-05-17 20:00:00+00:00,2470.62,0.36606164901736077,4.535738069717106,2495.4012797756477,2458.229360112176,4521.996156476359,False,1,1,0,2025-05-17 20:55:00+00:00,2495.4012797756477,9.071476139434212,Take Profit
185,short,2025-05-17 22:00:00+00:00,2477.03,0.36575799506794765,4.606208282918121,2451.842808769567,2489.623595615217,4529.967632615792,False,0,0,1,2025-05-17 22:30:00+00:00,2451.842808769567,9.212416565836241,Take Profit
186,long,2025-05-17 23:00:00+00:00,2461.42,0.36873674945207463,4.778072163031081,2487.335898917757,2448.4620505411217,4538.080049181628,False,1,1,0,2025-05-18 03:00:00+00:00,2485.14,8.746435697003136,Model Exit Signal
187,short,2025-05-18 03:00:00+00:00,2485.14,0.36583262793071064,3.1802177448927345,2467.7538102395006,2493.8330948802495,4545.726484878631,False,0,0,0,2025-05-18 03:25:00+00:00,2467.7538102395006,6.360435489785469,Take Profit
188,long,2025-05-18 05:00:00+00:00,2488.47,0.36576586580255466,2.706979473527483,2503.2717063734904,2481.0691468132545,4550.986920368416,False,1,1,1,2025-05-18 05:20:00+00:00,2503.2717063734904,5.413958947054966,Take Profit
189,short,2025-05-18 06:00:00+00:00,2507.1,0.36339203696027045,3.858672555289469,2485.8630318618602,2517.7184840690697,4555.30087931547,False,0,0,0,2025-05-18 07:00:00+00:00,2497.35,3.543072360362637,Model Exit Signal
190,long,2025-05-18 07:00:00+00:00,2497.35,0.36500642294238556,3.498657502561186,2516.5203886981376,2487.764805650931,4557.743951675832,False,1,1,0,2025-05-18 08:05:00+00:00,2516.5203886981376,6.997315005122372,Take Profit
191,short,2025-05-18 08:20:00+00:00,2522.29,0.3618649137633623,4.077861716533757,2499.751966820025,2533.5590165899876,4563.641266680955,False,0,0,0,2025-05-18 10:25:00+00:00,2500.4,7.921222962279954,Model Exit Signal
192,long,2025-05-18 10:25:00+00:00,2500.4,0.36557850661040103,3.7289098158959497,2520.8000495021984,2490.199975248901,4570.462489643234,False,1,1,1,2025-05-18 11:20:00+00:00,2510.09,3.5424557290548058,Model Exit Signal
193,short,2025-05-18 11:20:00+00:00,2510.09,0.36436183127874205,3.0390560789899483,2493.4084718150953,2518.4307640924526,4572.904945372288,False,0,0,0,2025-05-18 12:00:00+00:00,2496.45,4.969895378642161,Model Exit Signal
194,long,2025-05-18 12:00:00+00:00,2496.45,0.3666626482205476,3.1211593687245096,2513.4746922279746,2487.9376538860124,4576.77484075093,False,1,1,1,2025-05-18 12:05:00+00:00,2487.9376538860124,-3.1211593687245096,Stop Loss
195,long,2025-05-18 12:05:00+00:00,2490.16,0.3672497896827677,3.5675824879611038,2509.588642783119,2480.44567860844,4572.553681382205,False,1,1,1,2025-05-18 13:20:00+00:00,2509.588642783119,7.1351649759222076,Take Profit
196,long,2025-05-18 13:20:00+00:00,2510.14,0.3648074486967362,2.862163457995793,2525.8313652296342,2502.2943173851827,4578.588846358127,False,1,1,0,2025-05-18 13:55:00+00:00,2525.8313652296342,5.724326915991586,Take Profit
197,long,2025-05-18 14:30:00+00:00,2540.0,0.3608829270294581,5.076098145837162,2568.131550514845,2525.9342247425775,4583.213173274118,False,1,1,1,2025-05-18 14:50:00+00:00,2568.131550514845,10.152196291674324,Take Profit
198,short,2025-05-18 17:00:00+00:00,2567.36,0.35774222310589804,6.816251782179305,2529.252942225265,2586.4135288873676,4592.265369565792,False,0,0,1,2025-05-18 17:25:00+00:00,2529.252942225265,13.63250356435861,Take Profit
199,short,2025-05-18 17:25:00+00:00,2541.0,0.3624398168540063,8.674530556804783,2493.1325739975255,2564.9337130012373,4604.79787313015,False,0,0,1,2025-05-18 17:55:00+00:00,2493.1325739975255,17.349061113609565,Take Profit
200,short,2025-05-18 18:20:00+00:00,2472.3,0.37382574398283047,13.288558694042978,2401.2050638810297,2507.8474680594854,4621.046934243759,False,0,0,0,2025-05-18 20:00:00+00:00,2364.9,40.14888490375603,Model Exit Signal
201,long,2025-05-18 20:00:00+00:00,2364.9,0.39410510542919486,16.04451264780174,2446.3225059598185,2324.188747020091,4660.095819147515,False,1,1,1,2025-05-18 21:40:00+00:00,2425.35,23.823653623194758,Model Exit Signal
202,short,2025-05-18 21:40:00+00:00,2425.35,0.3861561813982072,11.12157983318664,2367.748540440724,2454.150729779638,4682.819472770709,False,0,0,1,2025-05-18 22:00:00+00:00,2395.33,11.592408565574173,Model Exit Signal
203,long,2025-05-18 22:00:00+00:00,2395.33,0.39187184073478665,12.553990858461365,2459.4019212430358,2363.294039378482,4693.311881336283,False,1,1,1,2025-05-18 23:45:00+00:00,2459.4019212430358,25.10798171692273,Take Profit
204,long,2025-05-18 23:45:00+00:00,2458.3,0.3837871588539401,9.188668410791363,2506.1841889250827,2434.357905537459,4717.319863053205,False,1,1,0,2025-05-18 23:55:00+00:00,2506.1841889250827,18.377336821582727,Take Profit
205,short,2025-05-19 00:00:00+00:00,2500.08,0.3787556558089971,11.538228101601746,2439.152972642709,2530.5435136786455,4734.597199874787,False,0,0,0,2025-05-19 00:30:00+00:00,2439.152972642709,23.07645620320349,Take Profit
206,short,2025-05-19 04:10:00+00:00,2400.0,0.3963811380064992,8.669186336411961,2356.2583306561382,2421.870834671931,4756.573656077991,False,0,0,0,2025-05-19 04:50:00+00:00,2356.2583306561382,17.338372672823922,Take Profit
207,long,2025-05-19 05:00:00+00:00,2360.26,0.4044310396948484,9.452401078751533,2407.004191968468,2336.8879040157663,4772.8120287508145,False,1,1,1,2025-05-19 06:10:00+00:00,2393.2,13.321958447548145,Model Exit Signal
208,short,2025-05-19 06:10:00+00:00,2393.2,0.3998858421526294,8.188109838794162,2352.2477632580503,2413.6761183709746,4785.033987198362,False,0,0,0,2025-05-19 06:55:00+00:00,2352.2477632580503,16.376219677588324,Take Profit
209,long,2025-05-19 07:00:00+00:00,2361.3,0.4065819850824504,8.908617334097816,2405.121997338575,2339.3890013307127,4800.310206875951,False,1,1,1,2025-05-19 07:15:00+00:00,2405.121997338575,17.81723466819563,Take Profit
210,long,2025-05-19 08:05:00+00:00,2395.71,0.40213777473434986,9.009927030780375,2440.5201501368892,2373.3049249315554,4817.027441544146,False,1,1,1,2025-05-19 13:45:00+00:00,2440.5201501368892,18.01985406156075,Take Profit
211,long,2025-05-19 15:20:00+00:00,2450.55,0.39451937692401357,7.933629674664831,2490.7692142577216,2430.4403928711395,4833.947295605707,False,1,1,1,2025-05-19 16:45:00+00:00,2490.7692142577216,15.867259349329663,Take Profit
212,short,2025-05-19 18:00:00+00:00,2512.01,0.3860426156707207,9.424329029265806,2463.184670118263,2536.422664940869,4848.714554955036,False,0,0,1,2025-05-19 18:30:00+00:00,2479.98,12.364944979933261,Model Exit Signal
213,long,2025-05-19 18:30:00+00:00,2479.98,0.39193699142210575,9.703243251983976,2529.4943018615145,2455.222849069243,4859.979499934969,False,1,1,1,2025-05-19 20:40:00+00:00,2529.4943018615145,19.40648650396795,Take Profit
214,long,2025-05-19 21:25:00+00:00,2503.8,0.3896705796340711,6.844119430310253,2538.9277196073535,2486.2361401963235,4878.285986438937,False,1,1,1,2025-05-20 00:00:00+00:00,2529.16,9.882045899519916,Model Exit Signal
215,short,2025-05-20 00:00:00+00:00,2529.16,0.3864577988216211,5.045649507386398,2503.047707673275,2542.2161461633623,4887.068032338456,False,0,0,1,2025-05-20 00:10:00+00:00,2542.2161461633623,-5.045649507386398,Stop Loss
216,short,2025-05-20 00:10:00+00:00,2542.99,0.38387271541225637,5.351202695244856,2515.1099112080783,2556.9300443959605,4880.922382831069,False,0,0,0,2025-05-20 00:15:00+00:00,2556.9300443959605,-5.351202695244856,Stop Loss
217,short,2025-05-20 00:15:00+00:00,2556.42,0.38135135698639683,6.074942837934654,2524.5599175503585,2572.350041224821,4874.4711801358235,False,0,0,0,2025-05-20 00:30:00+00:00,2524.5599175503585,12.149885675869308,Take Profit
218,short,2025-05-20 00:35:00+00:00,2534.54,0.38551540443723065,7.861062790011631,2493.7579056943932,2554.9310471528033,4885.521065811692,False,0,0,1,2025-05-20 01:00:00+00:00,2520.31,5.485884205141799,Model Exit Signal
219,long,2025-05-20 01:00:00+00:00,2520.31,0.38804011808204814,7.932451708816947,2561.194698974036,2499.867650512982,4889.906950016833,False,1,1,0,2025-05-20 02:15:00+00:00,2561.194698974036,15.864903417633894,Take Profit
220,short,2025-05-20 03:00:00+00:00,2569.55,0.3817533695343128,8.86673301245046,2523.0973228526227,2592.776338573689,4904.671853434467,False,0,0,1,2025-05-20 04:00:00+00:00,2547.56,8.39475659605963,Model Exit Signal
221,long,2025-05-20 04:00:00+00:00,2547.56,0.38562126976640604,7.717555040720713,2587.586604577054,2527.546697711473,4911.966610030527,False,1,1,1,2025-05-20 05:00:00+00:00,2568.68,8.144321217466453,Model Exit Signal
222,short,2025-05-20 05:00:00+00:00,2568.68,0.38299912260367136,6.368939812989073,2535.4217524630744,2585.3091237684625,4919.010931247993,False,0,0,0,2025-05-20 06:25:00+00:00,2535.4217524630744,12.737879625978145,Take Profit
223,long,2025-05-20 08:10:00+00:00,2524.46,0.3906299811344977,6.368963755490393,2557.068678611883,2508.1556606940585,4930.64881087397,False,1,1,1,2025-05-20 10:40:00+00:00,2508.1556606940585,-6.368963755490393,Stop Loss
224,long,2025-05-20 11:05:00+00:00,2505.89,0.3929286478750847,5.524448919112669,2534.0093491438624,2491.8303254280686,4923.179847118479,False,1,1,1,2025-05-20 11:20:00+00:00,2491.8303254280686,-5.524448919112669,Stop Loss
225,long,2025-05-20 11:20:00+00:00,2495.79,0.3939879074921661,6.048869498926614,2526.495863727794,2480.437068136103,4916.555398199366,False,1,1,1,2025-05-20 12:00:00+00:00,2505.59,3.8610814934232995,Model Exit Signal
226,short,2025-05-20 12:00:00+00:00,2505.59,0.39266731426073614,5.917026018057674,2475.452395961337,2520.6588020193317,4919.3164796927895,False,0,0,1,2025-05-20 13:35:00+00:00,2475.452395961337,11.834052036115349,Take Profit
227,short,2025-05-20 14:20:00+00:00,2486.71,0.39651189979763657,7.991948350569178,2446.398733908627,2506.8656330456865,4930.050531728904,False,0,0,0,2025-05-20 15:00:00+00:00,2469.32,6.89534193748085,Model Exit Signal
228,long,2025-05-20 15:00:00+00:00,2469.32,0.3997736926495056,7.633443804900779,2507.5088250540452,2450.2255874729776,4935.845873666385,False,1,1,1,2025-05-20 17:50:00+00:00,2507.5088250540452,15.266887609801557,Take Profit
229,short,2025-05-20 18:00:00+00:00,2499.19,0.3961293668169436,6.732362969199621,2465.199271045483,2516.1853644772586,4950.012761276186,False,0,0,0,2025-05-20 18:45:00+00:00,2465.199271045483,13.464725938399242,Take Profit
230,long,2025-05-20 19:00:00+00:00,2450.12,0.4050721995016232,8.394934648651175,2491.5690782580477,2429.395460870976,4962.377487214585,False,1,1,1,2025-05-20 19:45:00+00:00,2491.5690782580477,16.78986929730235,Take Profit
231,long,2025-05-20 20:00:00+00:00,2490.33,0.39979178313812924,8.166716958362466,2531.1848514642224,2469.9025742678887,4978.067356511887,False,1,1,1,2025-05-20 21:00:00+00:00,2519.5,11.66192631413926,Model Exit Signal
232,short,2025-05-20 21:00:00+00:00,2519.5,0.3960015306867256,7.826293518472263,2479.9734178431063,2539.263291078447,4988.629282826026,False,0,0,0,2025-05-20 22:20:00+00:00,2490.37,11.53552458890436,Model Exit Signal
233,long,2025-05-20 22:20:00+00:00,2490.37,0.4014716534020993,7.76634896308791,2529.0594013426617,2471.025299328669,4999.064807414929,False,1,1,1,2025-05-20 23:10:00+00:00,2531.71,16.596838151642842,Model Exit Signal
234,short,2025-05-20 23:10:00+00:00,2531.71,0.39614028822942376,7.283557511797892,2494.937383186132,2550.096308406934,5014.561645566572,False,0,0,0,2025-05-21 02:00:00+00:00,2524.3,2.9353995357799723,Model Exit Signal
235,long,2025-05-21 02:00:00+00:00,2524.3,0.3974485635702849,6.499745609758076,2557.0073548907603,2507.94632255462,5016.3970451023515,False,1,1,1,2025-05-21 02:05:00+00:00,2507.94632255462,-6.499745609758076,Stop Loss
236,long,2025-05-21 02:05:00+00:00,2515.53,0.398229979327823,7.107773845174416,2551.226829541421,2497.68158522929,5008.797299492593,False,1,1,1,2025-05-21 03:30:00+00:00,2549.79,13.643359091771122,Model Exit Signal
237,short,2025-05-21 03:30:00+00:00,2549.79,0.3938630756716721,5.5571420273873455,2521.5713505726044,2563.8993247136978,5021.340658584364,False,0,0,0,2025-05-21 04:15:00+00:00,2541.85,3.127272820833098,Model Exit Signal
238,long,2025-05-21 04:15:00+00:00,2541.85,0.39525290095050436,5.326831185993193,2568.804039670212,2528.3729801648938,5023.367931405197,False,1,1,1,2025-05-21 05:15:00+00:00,2568.804039670212,10.653662371986385,Take Profit
239,short,2025-05-21 07:00:00+00:00,2589.0,0.3887927071284035,8.10846946610165,2547.2889837312523,2609.855508134374,5032.921593777183,False,0,0,1,2025-05-21 07:20:00+00:00,2547.2889837312523,16.2169389322033,Take Profit
240,short,2025-05-21 09:00:00+00:00,2543.46,0.39694263190373635,7.587366641141237,2505.2309662237476,2562.5745168881263,5048.038532709386,False,0,0,0,2025-05-21 10:15:00+00:00,2523.77,7.815800422184591,Model Exit Signal
241,long,2025-05-21 10:15:00+00:00,2523.77,0.40057171082401094,6.413832901229317,2555.7933942034274,2507.7583028982863,5054.754333131571,False,1,1,1,2025-05-21 13:40:00+00:00,2555.7933942034274,12.827665802458634,Take Profit
242,long,2025-05-21 14:00:00+00:00,2551.08,0.397202910056449,7.491764498617325,2588.8026062999015,2532.218696850049,5066.481998934029,False,1,1,1,2025-05-21 14:30:00+00:00,2532.218696850049,-7.491764498617325,Stop Loss
243,long,2025-05-21 14:30:00+00:00,2534.58,0.3991107192856735,8.190706050883955,2575.6247810850264,2514.0576094574867,5057.890234435412,False,1,1,1,2025-05-21 14:50:00+00:00,2575.6247810850264,16.38141210176791,Take Profit
