equity
10000.0
10001.649209358666
10016.523172196376
10031.419254863113
10046.337490254404
10039.363055351012
10032.393462285978
10034.255064146557
10029.233360203913
10043.091654568709
10044.567924590096
10041.877369380401
10044.022927244152
10058.959906199698
10062.190343440263
10060.577564242616
10055.364044667556
10048.383343289817
10041.169659129586
10044.510988898084
10059.448693675016
10055.292451755866
10058.144523628907
10072.042767150213
10074.204019787876
10088.12445416038
10103.127018746725
10117.087418629959
10121.763445937895
10136.816036785223
10139.918645127824
10154.998235498171
10169.030310510001
10166.199469035744
10181.31814296021
10185.985557964455
10188.199673503561
10192.392763798038
10206.476510195127
