timestamp,proba_long,proba_short,confidence_ratio,decision,base_prob_threshold,base_ratio_threshold,ict_mode,cooldown_blocked,cooldown_remaining_minutes
2025-10-08 08:30:00,0.1364479651854982,0.08843856094230607,1.5428560090944,HOLD,0.8,1.5,False,,
2025-10-08 08:45:00,0.05845865005391905,0.41318139196525566,7.067925646318549,HOLD,0.8,1.5,False,,
2025-10-08 09:00:00,0.036803376692925036,0.22761235615006215,6.1845508918701375,HOLD,0.8,1.5,False,,
2025-10-08 09:15:00,0.024341302580797346,0.13198016850564748,5.4220667964485,HOLD,0.8,1.5,False,,
2025-10-08 09:30:00,0.03286481770969069,0.10300385659519762,3.1341678966570186,HOLD,0.8,1.5,False,,
2025-10-08 09:45:00,0.0402647717238698,0.09598021772371372,2.383726856367961,HOLD,0.8,1.5,False,,
2025-10-08 10:00:00,0.03972046340504429,0.10255058814732636,2.581807445234966,HOLD,0.8,1.5,False,,
2025-10-08 10:15:00,0.04564270937899062,0.14484719032896395,3.173501141797626,HOLD,0.8,1.5,False,,
2025-10-08 10:30:00,0.03483382477748746,0.24634994319193068,7.072147395974233,HOLD,0.8,1.5,False,,
2025-10-08 10:45:00,0.024742059384426036,0.33005398543793424,13.339794408774546,HOLD,0.8,1.5,False,,
2025-10-08 11:00:00,0.02824510373844294,0.3067639203252184,10.860782214359439,HOLD,0.8,1.5,False,,
2025-10-08 11:15:00,0.012116745229061102,0.5493886055575378,45.341269059604436,HOLD,0.8,1.5,False,,
2025-10-08 11:30:00,0.021034527182544234,0.33186540064327885,15.777174250851786,HOLD,0.8,1.5,False,,
2025-10-08 11:45:00,0.04065428955333367,0.20752169484356428,5.1045460915340835,HOLD,0.8,1.5,False,,
2025-10-08 12:00:00,0.04298040196843172,0.1845175367519593,4.293062146963723,HOLD,0.8,1.5,False,,
2025-10-08 12:15:00,0.08445637249599044,0.10724452732206685,1.2698216150256545,HOLD,0.8,1.5,False,,
2025-10-08 12:30:00,0.11657245515254339,0.09884379407579229,1.179360386178185,HOLD,0.8,1.5,False,,
2025-10-08 12:45:00,0.05487941264339184,0.24847748082951823,4.527699347734145,HOLD,0.8,1.5,False,,
2025-10-08 13:00:00,0.0801456149638289,0.13352116688416993,1.6659821868536455,HOLD,0.8,1.5,False,,
2025-10-08 13:15:00,0.06038344223643856,0.22073634439274573,3.655577360568917,HOLD,0.8,1.5,False,,
2025-10-08 13:30:00,0.1015553115553807,0.1347229328054062,1.3265966175677415,HOLD,0.8,1.5,False,,
2025-10-08 13:45:00,0.20792505077875456,0.12570809182772721,1.6540307609131404,HOLD,0.8,1.5,False,,
2025-10-08 14:00:00,0.06843810566718486,0.21640712638225718,3.1620852779684907,HOLD,0.8,1.5,False,,
2025-10-08 14:15:00,0.03140115250413021,0.6581630501162772,20.95983738271099,HOLD,0.8,1.5,False,,
2025-10-08 14:30:00,0.031149468364323966,0.4456901227086094,14.308113303759178,HOLD,0.8,1.5,False,,
2025-10-08 14:45:00,0.05349050488295509,0.2908495974813958,5.437406098854676,HOLD,0.8,1.5,False,,
2025-10-08 15:00:00,0.31504862783777765,0.1295199349347346,2.4324334937052847,HOLD,0.8,1.5,False,,
2025-10-08 15:15:00,0.07339510061386754,0.21910244571996362,2.985246207000438,HOLD,0.8,1.5,False,,
2025-10-08 15:30:00,0.035940371191912825,0.3435286832837033,9.558295362319544,HOLD,0.8,1.5,False,,
2025-10-08 15:45:00,0.058591047344092755,0.21672210947197135,3.6988946143803934,HOLD,0.8,1.5,False,,
2025-10-08 16:00:00,0.10887812059744993,0.15603986865262798,1.4331609307396755,HOLD,0.8,1.5,False,,
2025-10-08 16:15:00,0.7228299693682411,0.0951518329689545,7.596595323645327,HOLD,0.8,1.5,False,,
2025-10-08 16:30:00,0.757009256326263,0.05449641941761907,13.890990718585021,HOLD,0.8,1.5,False,,
2025-10-08 16:45:00,0.7210647081643234,0.04533203853816891,15.906293460798096,HOLD,0.8,1.5,False,,
2025-10-08 17:00:00,0.5284094801687468,0.06982318951508718,7.567822149610764,HOLD,0.8,1.5,False,,
2025-10-08 17:15:00,0.41155653634608824,0.09906315340804855,4.1544865289201525,HOLD,0.8,1.5,False,,
2025-10-08 17:30:00,0.2850693633489335,0.1520049105732065,1.8753957505316405,HOLD,0.8,1.5,False,,
2025-10-08 17:45:00,0.3913333412033361,0.14426211115727688,2.7126550281570343,HOLD,0.8,1.5,False,,
2025-10-08 18:00:00,0.2672240088725254,0.3015714282059204,1.128534181783718,HOLD,0.8,1.5,False,,
2025-10-08 18:15:00,0.17672860336591975,0.18449594131891298,1.0439506554403692,HOLD,0.8,1.5,False,,
2025-10-08 18:30:00,0.19069589942314694,0.12047268956193458,1.5828973364549221,HOLD,0.8,1.5,False,,
2025-10-08 18:45:00,0.322073103128021,0.10339365554149885,3.1150180486533947,HOLD,0.8,1.5,False,,
2025-10-08 19:00:00,0.19064091554356366,0.16253497849081192,1.1729223906984463,HOLD,0.8,1.5,False,,
2025-10-08 19:15:00,0.2324669970733972,0.10093203320741648,2.303203350671386,HOLD,0.8,1.5,False,,
2025-10-08 19:30:00,0.22456068141471416,0.09854226279189425,2.278826110264496,HOLD,0.8,1.5,False,,
2025-10-08 19:45:00,0.21468729558560995,0.07940796526535807,2.7035990012864346,HOLD,0.8,1.5,False,,
2025-10-08 20:00:00,0.1608397449916121,0.0904821858539299,1.777584653527978,HOLD,0.8,1.5,False,,
2025-10-08 20:15:00,0.19117330585017797,0.14863117196815992,1.2862261887508464,HOLD,0.8,1.5,False,,
2025-10-08 20:30:00,0.1828038348440266,0.17703433866520008,1.0325897010847005,HOLD,0.8,1.5,False,,
2025-10-08 20:45:00,0.19405670436957645,0.24045502829085488,1.2390967324319488,HOLD,0.8,1.5,False,,
2025-10-08 21:00:00,0.41672399985522124,0.10551339434684395,3.9494890903174324,HOLD,0.8,1.5,False,,
2025-10-08 21:15:00,0.42006510677172876,0.09169184996060328,4.581269839710026,HOLD,0.8,1.5,False,,
2025-10-08 21:30:00,0.33848021813150436,0.10092555500107027,3.3537612761001405,HOLD,0.8,1.5,False,,
2025-10-08 21:45:00,0.3199837423792854,0.12096944827485764,2.6451616250430647,HOLD,0.8,1.5,False,,
2025-10-08 22:00:00,0.4546806017075335,0.0920528332597042,4.939343913780091,HOLD,0.8,1.5,False,,
2025-10-08 22:15:00,0.19642025638412933,0.14121828185303978,1.390898216624219,HOLD,0.8,1.5,False,,
2025-10-08 22:30:00,0.23098762547220822,0.11332105347961165,2.038346965365679,HOLD,0.8,1.5,False,,
2025-10-08 22:45:00,0.21734161375360167,0.1198672708910096,1.8131856355620335,HOLD,0.8,1.5,False,,
2025-10-08 23:00:00,0.23657282448257497,0.09323572500466502,2.537362416292018,HOLD,0.8,1.5,False,,
2025-10-08 23:15:00,0.29336295165894144,0.07793618064735429,3.7641432929123178,HOLD,0.8,1.5,False,,
2025-10-08 23:30:00,0.21150230319325,0.16538066741999344,1.27888166430075,HOLD,0.8,1.5,False,,
2025-10-08 23:45:00,0.15289075732011215,0.1062534494781528,1.438925117923335,HOLD,0.8,1.5,False,,
2025-10-09 00:00:00,0.18036446951620044,0.09023389577728735,1.9988549531472155,HOLD,0.8,1.5,False,,
2025-10-09 00:15:00,0.03922447336221512,0.11564536672719448,2.9482962246370272,HOLD,0.8,1.5,False,,
2025-10-09 00:30:00,0.03696383186323508,0.11601834260333688,3.138699013473516,HOLD,0.8,1.5,False,,
2025-10-09 00:45:00,0.036261391867282965,0.20885796872307535,5.759789075044265,HOLD,0.8,1.5,False,,
2025-10-09 01:00:00,0.036959118259237124,0.11292863652409825,3.055501371325984,HOLD,0.8,1.5,False,,
2025-10-09 01:15:00,0.050396719438620376,0.11361212106534176,2.2543554884304178,HOLD,0.8,1.5,False,,
2025-10-09 01:30:00,0.09425801980034959,0.0803363874226102,1.1732917401986789,HOLD,0.8,1.5,False,,
2025-10-09 01:45:00,0.23635222062843195,0.0531622984638454,4.4458615872142975,HOLD,0.8,1.5,False,,
2025-10-09 02:00:00,0.04862937890539982,0.21456944456700547,4.412341868161915,HOLD,0.8,1.5,False,,
2025-10-09 02:15:00,0.10307664520019996,0.3637949075658148,3.5293630953863158,HOLD,0.8,1.5,False,,
2025-10-09 02:30:00,0.13624205940423859,0.24017819076746938,1.7628784519092293,HOLD,0.8,1.5,False,,
2025-10-09 02:45:00,0.350192763692849,0.18648766581339132,1.877833379303857,HOLD,0.8,1.5,False,,
2025-10-09 03:00:00,0.41576198823865523,0.12444033601477397,3.3410548504891096,HOLD,0.8,1.5,False,,
2025-10-09 03:15:00,0.34241448640125,0.12046272551978704,2.842493268550573,HOLD,0.8,1.5,False,,
2025-10-09 03:30:00,0.23262652594158428,0.18480127172824998,1.258792884735454,HOLD,0.8,1.5,False,,
2025-10-09 03:45:00,0.24219658105931885,0.13964228461712547,1.7344071799124399,HOLD,0.8,1.5,False,,
2025-10-09 04:00:00,0.17901048896188065,0.13383716092369835,1.3375245539162026,HOLD,0.8,1.5,False,,
2025-10-09 04:15:00,0.1568401944777303,0.1633688739827746,1.0416263160523644,HOLD,0.8,1.5,False,,
2025-10-09 04:30:00,0.048206670323298895,0.42242801887984394,8.762854103940864,HOLD,0.8,1.5,False,,
2025-10-09 04:45:00,0.03194515228829033,0.3360438083614154,10.519399166695916,HOLD,0.8,1.5,False,,
2025-10-09 05:00:00,0.017684575403884253,0.629702904178378,35.607465251332506,HOLD,0.8,1.5,False,,
2025-10-09 05:15:00,0.03587854581435233,0.41660131984569376,11.611432692989542,HOLD,0.8,1.5,False,,
