equity
10000.0
10014.871510214329
10029.765136610262
10043.62416577838
10057.50234521441
10057.081834005283
10062.350902699329
10077.315138122294
10079.528561499512
10083.501508554973
10098.49719812304
10099.729243095722
10114.749065755786
10129.791225160461
10130.149496148886
10145.21455831935
10146.451439570326
10160.47170470501
10175.581860578903
10190.714487536536
10205.869618995806
10201.663205050569
10216.834618906272
