equity
10000.0
10000.32994375
10001.034831250001
10002.1146625
10003.5694375
10003.902348822701
10004.61894359456
10005.72510954114
10007.22661242151
10007.559656855496
10008.276538150654
10009.383146386695
10010.885043877199
10011.218154866827
10011.935179423635
10013.042008804408
10014.545202356121
10014.87560802737
10014.740409213728
10015.070814884977
10014.93561255761
10015.26601822886
10015.97189257136
10017.05323558511
10018.510591712413
10018.841129361163
10018.705877170512
10019.036414819262
10018.901159113473
10017.897990912497
10018.228528561247
10018.934684858747
10020.016459804996
10021.473794039888
10021.80730436337
10021.672020216758
10022.002689843008
10022.709128095508
10023.050129349484
10023.380864964483
10024.087444194483
10025.169867039484
10025.835542491024
10025.168511903677
10025.502155338443
10026.220325988448
10027.328924527073
10028.833489220002
10029.167199210411
10029.031809591923
10025.887490246878
10026.221133681644
10026.085788090037
10026.416589693787
10026.2812371496
10026.614880584366
10027.333051234371
10027.903805747119
10028.237515737528
10028.955829649183
10030.06464933254
10031.569955775421
10031.900955345422
10031.765531086217
10032.09937418791
10032.817974622865
10033.927236595684
10035.433060473939
10035.767036686917
10036.485923645172
10037.595627907454
10039.101852613328
10039.435961937592
10039.300441491832
10039.634550816096
10040.353724297649
10041.463870849393
10042.970616386674
10043.301945900424
10044.009793927924
10044.580589217043
10044.911984719543
10044.776380268937
10045.110622704484
10044.97501811933
10045.309260554877
10045.173652394331
10045.50796138552
10046.227564652023
10047.338374637962
10048.845944739478
10048.121876113311
10048.453403593312
10048.317753399542
10047.338702817544
10047.673078364376
10048.39282489253
10048.938863105657
10045.788302466872
10046.12261145806
10045.986997658538
10044.678980984392
10045.010376486893
10045.420454035224
10045.754763026413
10046.474366292916
10047.585176278855
10049.092894575966
10049.42733667844
10049.291681397295
10049.623274866046
10049.487612615781
10049.819206084532
10049.683540307506
10050.015133776256
10049.879464472531
10050.213906575005
10050.933796364809
10052.039083859165
10050.608462448423
10050.940055917174
10051.648467854673
10052.712682549944
10053.04719120806
10053.76722425951
10054.878697679644
10056.388092610523
10056.719884045522
10056.584121059856
10055.036460921969
10055.37110269137
10056.091422266121
10057.203337975718
10058.712326859595
10059.047035184638
10059.76749802104
10060.879634875368
10061.82038558302
10062.155227019348
10062.87597637905
10063.362740554947
10063.694795944946
10064.404194724946
10065.490936894947
10066.43195968626
10066.766934233872
10066.631038855558
10066.96601340317
10066.83011444152
10067.165088989132
10067.029186444212
10067.364227547467
10067.228330419115
10067.560517786615
10068.129235002585
10068.461422370085
10068.325502043854
10068.660543147109
10068.52462268566
10068.859663788915
10069.580842933565
10070.69408551155
10071.611104879337
10071.943424224337
10072.653386914337
10073.740992949337
10075.206016027378
10075.538467349877
10075.40245564159
10072.198931053807
10072.531250398806
10072.826007601241
10073.15832694624
10073.86828963624
10074.95589567124
10075.578114243312
10075.910565565811
10075.774547159755
10076.106998482255
10076.817243127256
10077.905281094756
10078.793259117416
10079.128632998882
10078.992569121388
10079.325086432638
10080.035472055139
10080.855216785347
10081.190657222454
10081.912695937002
10083.027265383376
10083.922658967598
10084.258232515991
10084.122103310934
10083.22691900237
10083.55963427987
10084.270442834872
10085.529156085331
10085.864796189366
10085.72864706786
10084.9102421779
10085.245815726294
10085.109668745183
10085.445308849217
10086.167777348715
10087.283010229283
10088.132259074202
10088.46796573388
10089.190577495026
10091.080545136272
10091.413524368772
10091.902967502236
10088.738936683361
10089.071783938361
10089.782874448361
10090.760685513545
10091.096458728865
10091.56791649973
10091.90089573223
10091.764661509733
10092.097640742233
10092.809013207234
10094.459950121529
10091.250366108088
10091.583345340588
10091.447116833999
10088.238490765965
10088.571338020965
10089.282428530965
10090.371762295965
10091.839478096126
10092.175317867088
10092.755549787222
10093.091389558183
10093.81428784263
10094.930184157392
10095.628044982013
10092.462846270424
10092.798686041386
10093.521584325832
10094.902869891635
10095.238776218239
10095.961817764335
10097.150032936288
10097.483210135038
10097.346902434445
10097.680079633195
10098.083051502734
10098.419090940622
10099.142419010019
10100.258978758975
10100.874290630427
10101.210396623957
10101.074034295358
10101.410206844532
10102.400159198072
10102.733468374323
10103.445545726823
10104.536391255573
10105.166788750435
10101.953800444118
10098.78661847077
10099.122657908658
10098.986324157444
10099.322363595333
10099.186026249505
10099.522132243035
10100.253535485323
10100.589641478853
10100.453290323567
10100.786533511067
10100.650175351842
10100.986281345373
10101.500415756653
10101.836588305827
10101.700223707032
10098.5331212355
10098.869160673388
10099.592488742785
10100.70904849174
10102.225240942831
10102.558550119082
10102.422169064745
10102.755478240995
10103.467555593495
10104.558401122245
10106.028260491647
10106.364566152104
10107.088467268099
10108.09298170163
10108.42648884413
10109.138989129131
10110.230482556632
10111.701023233614
10112.034662353613
10112.747444593613
10114.106355488251
10114.440060597
10115.1529838145
10115.89876363476
10116.23540207343
10116.960019497672
10118.07856954921
10118.949432994577
10119.28613798889
10119.149531313835
10119.486302863788
10120.211206811331
10121.330199152333
10122.088264253018
10122.422233316767
10123.135720444267
10124.228725635516
10125.040655099012
10125.377626315892
10125.240946000682
10125.575047041932
10125.438359704904
10125.775330921784
10126.500664654275
10127.331261820022
10125.605557021283
10125.942528238164
10125.805837754971
10126.142808971852
10126.006114883698
10126.340215924947
10126.203514814879
10124.604911714
10124.941816375238
10124.805134903438
10125.142039564676
10125.005354488949
10125.34232570583
10125.205646026014
10125.542617242894
10126.267950975385
10127.38760675058
10128.90720535076
10129.244243123283
10129.107502211682
10129.444606539848
10129.30787102277
10129.644975350935
10130.389766943477
10129.26899127795
10129.6032242967
10130.317275334199
10133.264224102913
10133.601461542363
10133.46466920571
10133.80190664516
10134.39924155002
10134.73647898947
10134.599666223014
10134.936903662463
10135.662810441554
10136.783350795677
10138.304987384094
10138.639484357844
10138.50261586807
10138.83711284182
10143.261958004021
10143.599528221683
10144.326151309022
10145.447797386802
10146.970131890035
10143.74385200175
10144.07854694175
10143.941607552413
10144.276302492413
10144.139359543478
10143.214056387207
10142.49285319695
10140.792690975702
10141.130128082079
10141.856464646118
10142.977668434434
10144.500321623913
10144.837891841575
10144.700942259096
10145.038512476758
10144.9015592832
10145.239129500862
10145.102172696286
10143.915314984053
10144.252885201715
10144.115946149093
10140.935545427126
10141.272982533503
10141.136079115842
10141.47358277786
10141.336684750459
10141.674188412477
10142.400668238166
10143.522093171214
10145.044172313006
10143.385918250258
10143.72348846792
10144.347592398943
10144.682287338943
10144.54533708228
10141.319828169628
10141.654457120878
10141.566578134538
10141.901207085788
10141.764297887381
10142.098926838631
10142.012098312838
10142.349601974856
10143.076081800546
10144.197506733593
10145.719991437172
10144.20785590904
10144.54255084904
10144.405603107634
10144.740298047634
10144.603346746779
10144.94091696444
10145.66754005178
10146.768396493031
10147.106033266335
10146.969051859305
10147.306688632609
10147.983078004165
10148.317904921665
10149.033224756666
10150.041614742302
10150.376507648552
10151.091968461053
10152.392854573434
10152.727813468435
10155.067176907512
10155.405146459027
10156.132629116264
10156.884866856042
10157.222836407556
10157.950319064794
10159.07329201096
10160.598402406298
10160.933625256299
10160.796454485055
10161.131677335055
10161.847843035055
10162.783294341001
10163.118583179752
10162.981382080454
10163.316670919205
10163.179466254327
