symbol,orderType,underlyingPrice,orderLinkId,orderId,stopOrderType,execTime,feeCurrency,createType,execFeeV2,feeRate,tradeIv,blockTradeId,markPrice,execPrice,markIv,orderQty,orderPrice,execValue,closedSize,execType,seq,side,indexPrice,leavesQty,isMaker,execFee,execId,marketUnit,execQty,extraFees,execTime_readable
BRETTUSDT,Market,,,f6539294-139f-426b-bf55-ce2f752cae34,UNKNOWN,1763748245676,USDT,CreateByUser,-0.0072105,0.00055,,,0.01427,0.01425,,920,0.01525,13.11,920,Trade,121055788344,Buy,,0,False,0.0072105,1857c7d3-f20d-5142-839f-df0ae356b8db,,920,,2025-11-21 18:04:05
BRETTUSDT,Limit,,,1c3c5b28-a713-4d18-afdc-728af684b7a0,UNKNOWN,1763747224223,USDT,CreateByUser,-0.00267352,0.0002,,,0.01451,0.01453,,920,0.01453,13.3676,0,Trade,121052155128,Sell,,0,True,0.00267352,5f7c8ff0-bc33-55ac-b25e-96f7673eda1e,,920,,2025-11-21 17:47:04
BRETTUSDT,Market,,,52a0336d-279e-41f2-9b65-f92c3aa25ba5,UNKNOWN,1763738072364,USDT,CreateByUser,-0.02095335,0.00055,,,0.01412,0.01411,,2820,0.01501,38.097,2700,Trade,121012662033,Buy,,0,False,0.02095335,23e8a757-458f-539d-a4a4-ade4030541c6,,2700,,2025-11-21 15:14:32
BRETTUSDT,Market,,,52a0336d-279e-41f2-9b65-f92c3aa25ba5,UNKNOWN,1763738072364,USDT,CreateByUser,-0.00093126,0.00055,,,0.01412,0.01411,,2820,0.01501,1.6932,120,Trade,121012662033,Buy,,2700,False,0.00093126,4fb7bd8e-bb3a-571b-a02c-02502eba4d35,,120,,2025-11-21 15:14:32
BRETTUSDT,Limit,,,5cd633aa-59db-4240-93bf-52ea115e5f2f,UNKNOWN,1763736853953,USDT,CreateByUser,-0.00270156,0.0002,,,0.01426,0.01437,,940,0.01437,13.5078,0,Trade,121007985733,Sell,,0,True,0.00270156,72ce7718-15e7-5c19-b083-0408a3926ad3,,940,,2025-11-21 14:54:13
BRETTUSDT,Limit,,,bd97c5aa-77f2-42f2-8e0e-37387e0f9891,UNKNOWN,1763736700343,USDT,CreateByUser,-0.00268464,0.0002,,,0.01423,0.01428,,940,0.01428,13.4232,0,Trade,121007417077,Sell,,0,True,0.00268464,3e9514d9-702f-565c-bbfe-f2113be6a7c4,,940,,2025-11-21 14:51:40
BRETTUSDT,Limit,,,dd82b9e1-5436-4f48-8c5c-5b7d9cade086,UNKNOWN,1763736615376,USDT,CreateByUser,-0.00267712,0.0002,,,0.01421,0.01424,,940,0.01424,13.3856,0,Trade,121007130903,Sell,,0,True,0.00267712,eadbd896-3b81-58ef-8d41-723522d0f419,,940,,2025-11-21 14:50:15
BRETTUSDT,Market,,,6620ead4-e743-4728-b58d-a041c70f8f88,StopLoss,1763735665018,USDT,CreateByStopLoss,-0.02438783,0.00055,,,0.01434,0.01435,,3090,0.01487,44.3415,3090,Trade,121003304388,Buy,,0,False,0.02438783,a72563ef-38cf-502e-ac75-49e3b7e60063,,3090,,2025-11-21 14:34:25
BRETTUSDT,Limit,,,2c96d8e9-1c0f-4f38-b81e-8cb6fa6b9b57,UNKNOWN,1763735646520,USDT,CreateByUser,-0.00293138,0.0002,,,0.01417,0.01423,,1030,0.01423,14.6569,0,Trade,121003192315,Sell,,0,True,0.00293138,c7356a27-1401-5fe4-95ed-e7239155ae1b,,1030,,2025-11-21 14:34:06
BRETTUSDT,Limit,,,2403f77a-cbba-4374-bf51-abe6e8b46770,UNKNOWN,1763735438249,USDT,CreateByUser,-0.00292108,0.0002,,,0.01408,0.01418,,1030,0.01418,14.6054,0,Trade,121002081048,Sell,,0,True,0.00292108,b383fcae-70de-51ae-9dca-80659204aa22,,1030,,2025-11-21 14:30:38
BRETTUSDT,Limit,,,260cf84c-a9ee-4fc0-bd60-5b8d005ae15e,UNKNOWN,1763731046082,USDT,CreateByUser,-0.0029046,0.0002,,,0.01401,0.0141,,1030,0.0141,14.523,0,Trade,120986869432,Sell,,0,True,0.0029046,daac6d03-b998-5cf8-9045-18684fd57410,,1030,,2025-11-21 13:17:26
BRETTUSDT,Market,,,aaeee3cb-b293-44f7-bb83-acff61a86e4b,TakeProfit,1763680334787,USDT,CreateByTakeProfit,-0.01400828,0.00055,,,0.01612,0.01612,,1580,0.01725,25.4696,1580,Trade,120773527518,Buy,,0,False,0.01400828,8e6e67b3-6462-521f-aa4e-01b1e3d6363d,,1580,,2025-11-20 23:12:14
BRETTUSDT,Limit,,,3ae39f0b-3da0-4b24-8761-9667c3be6623,UNKNOWN,1763677446510,USDT,CreateByUser,-0.00260384,0.0002,,,0.01637,0.01648,,790,0.01648,13.0192,0,Trade,120765849308,Sell,,0,True,0.00260384,5c536696-7cfa-5b85-92f3-8063ab2e960b,,790,,2025-11-20 22:24:06
BRETTUSDT,Limit,,,ebe2694a-ef78-451a-80c5-04b9759c0a19,UNKNOWN,1763676602034,USDT,CreateByUser,-0.00258804,0.0002,,,0.0163,0.01638,,790,0.01638,12.9402,0,Trade,120763422610,Sell,,0,True,0.00258804,1ef1de75-fb49-562a-8ec9-59ac53fbe9df,,790,,2025-11-20 22:10:02
BRETTUSDT,Market,,,4b640923-c3f1-45d0-869c-c9fe7b53c5e6,TakeProfit,1763673657027,USDT,CreateByTakeProfit,-0.01380522,0.00055,,,0.01611,0.01609,,1560,0.01504,25.1004,1560,Trade,120753612116,Sell,,0,False,0.01380522,c0c41841-13db-55e3-9350-b2e1c9077b1f,,1560,,2025-11-20 21:20:57
BRETTUSDT,Limit,,,49e5b4c8-c838-4eb5-ac89-66fd8e5c3f15,UNKNOWN,1763669504421,USDT,CreateByUser,-0.00246168,0.0002,,,0.01592,0.01578,,780,0.01578,12.3084,0,Trade,120741447502,Buy,,0,True,0.00246168,91fba065-64cc-5b94-903c-8cb64c12529d,,780,,2025-11-20 20:11:44
BRETTUSDT,Limit,,,a357cd14-8a3d-48ce-953e-1b5373f91c79,UNKNOWN,1763669241080,USDT,CreateByUser,-0.00247728,0.0002,,,0.01598,0.01588,,780,0.01588,12.3864,0,Trade,120740720625,Buy,,0,True,0.00247728,5d842fd2-2834-5399-9a65-645a22f4099c,,780,,2025-11-20 20:07:21
BRETTUSDT,Market,,,c6b10f54-1c59-41da-a853-720de923c1c3,TakeProfit,1763651178012,USDT,CreateByTakeProfit,-0.01564068,0.00055,,,0.01733,0.01734,,1640,0.01854,28.4376,1640,Trade,120651221560,Buy,,0,False,0.01564068,7100dad0-7c77-5808-962a-850460ceddae,,1640,,2025-11-20 15:06:18
BRETTUSDT,Limit,,,964da954-a06e-4f84-ac3f-ec1e68fb66ce,UNKNOWN,1763650171249,USDT,CreateByUser,-0.00290444,0.0002,,,0.01759,0.01771,,820,0.01771,14.5222,0,Trade,120645679924,Sell,,0,True,0.00290444,47eaae78-08a0-5f37-8b2b-74482b28431c,,820,,2025-11-20 14:49:31
BRETTUSDT,Limit,,,6c3f0081-31ea-4110-8f83-1f2fcb849c7c,UNKNOWN,1763650157419,USDT,CreateByUser,-0.00288804,0.0002,,,0.0175,0.01761,,820,0.01761,14.4402,0,Trade,120645603717,Sell,,0,True,0.00288804,f9e9717d-d5fc-5666-ba0a-ea4db065fa5c,,820,,2025-11-20 14:49:17
BRETTUSDT,Market,,,65218087-7b75-41c6-85b9-0f7d8ca0e425,UNKNOWN,1763645024020,USDT,CreateByUser,-0.0227568,0.00055,,,0.01725,0.01724,,2400,0.01832,41.376,2400,Trade,120615320631,Buy,,0,False,0.0227568,38019a86-ec85-5dc4-9df2-3db6929ad3aa,,2400,,2025-11-20 13:23:44
BRETTUSDT,Limit,,,b8e9b13c-9ddc-4854-82fb-e0fe3b36d140,UNKNOWN,1763643179537,USDT,CreateByUser,-0.0028032,0.0002,,,0.01745,0.01752,,800,0.01752,14.016,0,Trade,120599584517,Sell,,0,True,0.0028032,3ac9c09b-5fdc-546e-a2ac-37d5536ae0eb,,800,,2025-11-20 12:52:59
BRETTUSDT,Limit,,,948dd0eb-d1ea-4610-8cc6-f442e4269dc6,UNKNOWN,1763642996322,USDT,CreateByUser,-0.0027936,0.0002,,,0.01736,0.01746,,800,0.01746,13.968,0,Trade,120598477837,Sell,,0,True,0.0027936,6b037f4b-834c-5b92-9a36-c77d66871237,,800,,2025-11-20 12:49:56
BRETTUSDT,Limit,,,17ef83a1-3e72-4376-b6d6-087e03bb8a33,UNKNOWN,1763642410766,USDT,CreateByUser,-0.0027792,0.0002,,,0.01724,0.01737,,800,0.01737,13.896,0,Trade,120593836983,Sell,,0,True,0.0027792,f9dc91c7-db3b-57a2-b7c0-eda60411728a,,800,,2025-11-20 12:40:10
BRETTUSDT,Market,,,0880f592-fe1b-4dba-b458-2b4005d39eaa,TakeProfit,1763625190859,USDT,CreateByTakeProfit,-0.01670922,0.00055,,,0.01745,0.01746,,1740,0.0187,30.3804,1740,Trade,120528905132,Buy,,0,False,0.01670922,d7cba424-3333-5063-ad8d-d4af310a3ff2,,1740,,2025-11-20 07:53:10
BRETTUSDT,UNKNOWN,,,043fc52d-0216-4406-8ce2-b6c0a82baf34,UNKNOWN,1763611200000,USDT,,0.00154599,-0.00005,,,0.01784,0.01777,,0,0,30.9198,0,Funding,120486317133,Sell,,0,False,-0.00154599,046b029a-ffdc-4cc1-a91a-2089ae68230d,,1740,,2025-11-20 04:00:00
BRETTUSDT,UNKNOWN,,,26b0ba3b-71a3-43b6-85c2-7b4df0774a27,UNKNOWN,1763596800000,USDT,,0.00155991,-0.00005,,,0.01784,0.01793,,0,0,31.1982,0,Funding,120458637851,Sell,,0,False,-0.00155991,b23ac629-1f00-4fd6-937c-909cda1e938e,,1740,,2025-11-20 00:00:00
BRETTUSDT,Limit,,,b7b8d020-07cd-475e-837a-25dcb3e40bd4,UNKNOWN,1763594030367,USDT,CreateByUser,-0.00310938,0.0002,,,0.01776,0.01787,,870,0.01787,15.5469,0,Trade,120452854534,Sell,,0,True,0.00310938,9c61ec1d-568b-5d0b-9c5a-ecbdb7633797,,870,,2025-11-19 23:13:50
BRETTUSDT,Limit,,,4a4fcb55-29ed-4285-87c1-ceec028c0e49,UNKNOWN,1763593770351,USDT,CreateByUser,-0.00110112,0.0002,,,0.01776,0.01776,,870,0.01776,5.5056,0,Trade,120452098088,Sell,,0,True,0.00110112,b980d008-ce4b-5da7-937c-a6bbd36668aa,,310,,2025-11-19 23:09:30
BRETTUSDT,Limit,,,4a4fcb55-29ed-4285-87c1-ceec028c0e49,UNKNOWN,1763593768979,USDT,CreateByUser,-0.00198912,0.0002,,,0.01766,0.01776,,870,0.01776,9.9456,0,Trade,120452090687,Sell,,310,True,0.00198912,03de27a6-e5bc-563f-b36a-49318fb5ac49,,560,,2025-11-19 23:09:28
BRETTUSDT,Market,,,e10d3fa4-f88b-4f80-90dd-6b09b36d2153,StopLoss,1763587398015,USDT,CreateByStopLoss,-0.00569734,0.00055,,,0.01785,0.01786,,2820,0.01834,10.3588,580,Trade,120438641883,Buy,,2220,False,0.00569734,26bf830a-8735-52e3-9cc2-28a042a8ac12,,580,,2025-11-19 21:23:18
BRETTUSDT,Market,,,e10d3fa4-f88b-4f80-90dd-6b09b36d2153,StopLoss,1763587398015,USDT,CreateByStopLoss,-0.02172099,0.00055,,,0.01785,0.01787,,2820,0.01834,39.4927,2210,Trade,120438641883,Buy,,0,False,0.02172099,86283e7e-5efb-5683-bf59-cb5b993960fc,,2210,,2025-11-19 21:23:18
BRETTUSDT,Market,,,e10d3fa4-f88b-4f80-90dd-6b09b36d2153,StopLoss,1763587398015,USDT,CreateByStopLoss,-0.00019646,0.00055,,,0.01785,0.01786,,2820,0.01834,0.3572,20,Trade,120438641883,Buy,,2800,False,0.00019646,84c10a76-60f5-5695-8dc0-7f6d9c34b067,,20,,2025-11-19 21:23:18
BRETTUSDT,Market,,,e10d3fa4-f88b-4f80-90dd-6b09b36d2153,StopLoss,1763587398015,USDT,CreateByStopLoss,-0.00009829,0.00055,,,0.01785,0.01787,,2820,0.01834,0.1787,10,Trade,120438641883,Buy,,2210,False,0.00009829,48ab5739-d3ac-56f0-ac40-0df816dd3186,,10,,2025-11-19 21:23:18
BRETTUSDT,Limit,,,30ee8177-6b95-4a26-a38d-00e36b4b505c,UNKNOWN,1763587328411,USDT,CreateByUser,-0.00332948,0.0002,,,0.01738,0.01771,,940,0.01771,16.6474,0,Trade,120438324829,Sell,,0,True,0.00332948,7e315f94-d0b5-561a-ba6d-69336eb2b2ea,,940,,2025-11-19 21:22:08
BRETTUSDT,Limit,,,aa8f193e-28ee-4d89-b28e-88684a92c78f,UNKNOWN,1763587236686,USDT,CreateByUser,-0.0032712,0.0002,,,0.01729,0.0174,,940,0.0174,16.356,0,Trade,120437908507,Sell,,0,True,0.0032712,42f3ea7a-c36d-5251-abb3-b0f600c260f9,,940,,2025-11-19 21:20:36
BRETTUSDT,Limit,,,f5ab45ff-5c88-46f3-b0dd-4b15342601e2,UNKNOWN,1763587201173,USDT,CreateByUser,-0.0032524,0.0002,,,0.01719,0.0173,,940,0.0173,16.262,0,Trade,120437686756,Sell,,0,True,0.0032524,676fb3ca-0c14-5851-affd-3b77ec70a670,,940,,2025-11-19 21:20:01
BRETTUSDT,Market,,,534c39e9-25d7-4b2e-b394-f62fa44e8b93,UNKNOWN,1763581903784,USDT,CreateByUser,-0.00868918,0.00055,,,0.01662,0.01663,,950,0.01556,15.7985,950,Trade,120426114097,Sell,,0,False,0.00868918,7b765c0f-c46a-5d65-8bc7-a932c9abc20b,,950,,2025-11-19 19:51:43
BRETTUSDT,Limit,,,886a90a2-3a8f-42b1-ae7d-acbdc92d317c,UNKNOWN,1763579229596,USDT,CreateByUser,-0.0031103,0.0002,,,0.01644,0.01637,,950,0.01637,15.5515,0,Trade,120420131724,Buy,,0,True,0.0031103,47ac9b5e-3df6-5286-ba99-e4faa92dad78,,950,,2025-11-19 19:07:09
BRETTUSDT,Market,,,97a22779-9374-4fa4-8dd8-eca5e22e9c2e,UNKNOWN,1763576917102,USDT,CreateByUser,-0.02618352,0.00055,,,0.01654,0.01653,,2880,0.01571,47.6064,2880,Trade,120413661365,Sell,,0,False,0.02618352,10e1bcd8-66b2-5a45-ae1b-eb1b7101f015,,2880,,2025-11-19 18:28:37
BRETTUSDT,Limit,,,5bf5ae05-21f7-49d2-8ac4-4e4f9cf15680,UNKNOWN,1763576894115,USDT,CreateByUser,-0.00316608,0.0002,,,0.01654,0.01649,,960,0.01649,15.8304,0,Trade,120413558653,Buy,,0,True,0.00316608,05a73f80-7351-54ac-9e67-eae7f5deefb9,,960,,2025-11-19 18:28:14
BRETTUSDT,Limit,,,46e17db8-cf99-4419-8033-c06e388ff962,UNKNOWN,1763576893341,USDT,CreateByUser,-0.003168,0.0002,,,0.01664,0.0165,,960,0.0165,15.84,0,Trade,120413553551,Buy,,0,True,0.003168,1dcc4ee3-7a1f-5f98-a6a8-956beaa0a6cf,,960,,2025-11-19 18:28:13
