equity
10000.0
10014.871510214329
10012.827627087267
10011.374925689319
10005.643141274159
10012.118299785865
10025.952944731325
10020.684853321922
10020.288593209223
10035.190275625666
10036.210998562441
10036.381151847358
10042.645098979614
10049.109339618753
10043.551495309383
10057.429574330086
10071.3268299416
10075.313154003818
10080.344790099147
10084.154889153473
10099.151550397164
10101.525902767338
10100.267303554374
