feature,importance,cumulative_importance
sma_50_slope_4h,19.4,0.027817608259248637
tr_percentile,15.4,0.049899627186693434
dist_from_swing_low_50_4h,15.2,0.07169486664754804
double_bottom_strength,15.2,0.09349010610840265
dist_from_bullish_ob,15.2,0.11528534556925725
mfi_slope_1d,14.8,0.13650702609693147
rsi_slope_12h,14.4,0.1571551476914253
dist_from_r1,14.0,0.17722971035273877
rvol_ratio_12h,13.4,0.1964439346142816
atr_normalized_4h,12.8,0.21479782047605395
mfi_14_1d,12.6,0.23286492687123603
r1,12.4,0.25064525379982794
cumulative_sell_pressure,12.0,0.2678520217952395
obv_ma_20,12.0,0.285058789790651
dist_from_bearish_ob,11.8,0.30197877831947234
mfi_14_12h,11.8,0.3188987668482937
mfi_slope_4h,11.6,0.33553197591052486
double_top_candles_between,11.6,0.352165184972756
rsi_price_divergence_cont_4h,11.4,0.36851161456839693
sma_20_slope_4h,11.2,0.3845712646974477
nearest_resistance_strength,10.0,0.39891023802695724
double_top_strength,9.6,0.4126756524232865
sma_20_slope_1h,9.6,0.4264410668196158
sma_50_slope_1d,9.6,0.440206481215945
nearest_support_strength,9.4,0.453685116145684
rvol_ratio_1d,9.4,0.467163751075423
dist_from_swing_low_50_1d,9.2,0.48035560653857184
atr_normalized_1h,9.0,0.4932606825351305
double_bottom_candles_between,9.0,0.5061657585316891
vpt_ma_20,8.8,0.5187840550616576
atr_normalized,8.2,0.5305420131918555
support_touch_count,7.8,0.541726412388873
mfi_14_4h,7.6,0.5526240321193003
bbw_squeeze,7.6,0.5635216518497277
dist_from_swing_low_50_12h,7.2,0.5738457126469746
buy_sell_ratio_ma20,7.0,0.5838829939776313
dist_from_swing_high_50_1h,6.8,0.5936334958416979
double_top_recency,6.6,0.6030972182391742
vpt,6.4,0.6122741611700603
volatility_regime,6.2,0.6211643246343562
cmf_20,6.2,0.6300544880986522
money_flow_ratio,6.0,0.6386578720963579
momentum_zscore,6.0,0.6472612560940637
bars_since_last_ob,6.0,0.6558646400917695
dist_from_swing_low_50_1h,5.8,0.6641812446228851
vwap_momentum,5.8,0.6724978491540007
obv,5.8,0.6808144536851163
support_strength,5.6,0.6888442787496417
trend_strength,5.6,0.6968741038141671
rsi_slope_1d,5.6,0.7049039288786925
atr_normalized_1d,5.4,0.7126469744766276
bbw,5.4,0.7203900200745628
obv_divergence,5.2,0.7278462862059077
bars_since_last_sweep,5.0,0.7350157728706627
dist_from_swing_low_50,5.0,0.7421852595354175
mfi_slope_1h,4.8,0.749067966733582
adx_14,4.8,0.7559506739317465
dist_from_s1,4.6,0.762546601663321
rvol_ratio_1h,4.6,0.7691425293948955
double_bottom_recency,4.6,0.7757384571264699
volume_at_resistance_ma,4.4,0.7820476053914541
rsi_price_divergence_cont_1d,4.4,0.7883567536564383
higher_lows_count_20,4.4,0.7946659019214225
rsi_volatility,4.2,0.8006882707198166
roc_10_atr_norm_1d,4.0,0.8064238600516205
mfi_14_1h,4.0,0.8121594493834243
rvol_ratio,3.8,0.8176082592486379
tape_speed_20,3.8,0.8230570691138515
rsi_14_4h,3.8,0.828505878979065
resistance_strength,3.6,0.8336679093776885
ict_composite_score_ma_10,3.6,0.838829939776312
roc_10_atr_norm_12h,3.4,0.8437051907083453
sma_20_slope,3.2,0.8482936621737884
price_change_autocorr,3.2,0.8528821336392316
rsi_14_12h,3.2,0.8574706051046747
roc_10_atr_norm_4h,3.2,0.8620590765701178
vwap_rsi_interaction,3.2,0.866647548035561
roc_10_atr_norm_1h,3.0,0.8709492400344139
roc_5_atr_norm_12h,3.0,0.8752509320332668
rsi_spread,3.0,0.8795526240321196
sma_20_slope_1d,3.0,0.8838543160309725
volume_at_support_ma,2.8,0.8878692285632351
near_resistance_100,2.8,0.8918841410954977
smart_money_flow,2.6,0.8956122741611703
support_bounce_ratio,2.6,0.8993404072268428
is_pivot_high,2.6,0.9030685402925154
stoch_momentum,2.6,0.9067966733581879
sma_50_slope,2.6,0.9105248064238604
volume_delta_positive,2.4,0.9139661600229427
price_range,2.4,0.917407513622025
dist_from_swing_high_50,2.4,0.9208488672211073
trend_consistency_20,2.4,0.9242902208201895
dist_from_nearest_support_pivot,2.4,0.9277315744192718
volume_volatility_interaction,2.2,0.930886148551764
support_with_4h_uptrend,2.0,0.9337539432176659
volatility_momentum,2.0,0.9366217378835678
rsi_14_1h,2.0,0.9394895325494698
volume_acceleration_ma,1.8,0.9420705477487814
mfi_trend_adjusted,1.8,0.944651562948093
sr_strength,1.8,0.9472325781474047
liquidity_void_depth,1.8,0.9498135933467163
near_support_100,1.8,0.9523946085460281
volume_per_price_unit,1.8,0.9549756237453397
smart_money_flow_ratio,1.8,0.9575566389446514
rsi_14,1.6,0.959850874677373
resistance_volume_interaction,1.2,0.9615715514769142
avg_trade_size_norm,1.2,0.9632922282764553
momentum_strength_score,1.2,0.9650129050759966
stoch_k,1.2,0.9667335818755378
price_volume_trend,1.2,0.9684542586750791
trend_alignment_score,1.0,0.96988815600803
pivot_volume_interaction,1.0,0.971322053340981
higher_highs_count_20,1.0,0.972755950673932
rsi_price_divergence,1.0,0.9741898480068829
multi_factor_sentiment,1.0,0.9756237453398339
tick_persistence,0.8,0.9767708632061946
bullish_volume_count,0.8,0.9779179810725552
above_sma_20,0.8,0.9790650989389159
mfi_14,0.8,0.9802122168052766
support_volume_interaction,0.6,0.9810725552050472
multi_tf_momentum_strength,0.6,0.9819328936048178
rsi_acceleration,0.6,0.9827932320045885
buy_sell_ratio,0.6,0.9836535704043591
price_accel_5,0.6,0.9845139088041297
momentum_strength_ratio,0.6,0.9853742472039003
dist_from_nearest_resistance_pivot,0.6,0.9862345856036709
double_top_at_resistance,0.6,0.9870949240034416
above_sma_20_4h,0.6,0.9879552624032121
above_sma_100_4h,0.4,0.9885288213363925
volume_z_score,0.4,0.9891023802695729
bbw_volume_interaction,0.4,0.9896759392027532
rsi_momentum,0.4,0.9902494981359335
momentum_accel,0.4,0.9908230570691139
trend_consistency_10,0.4,0.9913966160022942
market_structure_direction,0.4,0.9919701749354746
testing_bullish_ob,0.4,0.9925437338686549
resistance_with_4h_downtrend,0.4,0.9931172928018352
mtf_trend_alignment_score,0.4,0.9936908517350156
momentum_trend_strength,0.4,0.994264410668196
volume_change_rate,0.2,0.9945511901347862
above_sma_50,0.2,0.9948379696013765
volume_delta,0.2,0.9951247490679668
volume_ma_ratio_short,0.2,0.995411528534557
rsi_volume_interaction,0.2,0.9956983080011472
roc_5_atr_adj,0.2,0.9959850874677375
above_sma_20_1d,0.2,0.9962718669343278
support_flip_signal,0.2,0.9965586464009181
momentum_alignment_score,0.2,0.9968454258675084
momentum_10,0.2,0.9971322053340985
resistance_flip_signal,0.2,0.9974189848006888
trend_direction,0.2,0.9977057642672791
