timestamp,proba_long,proba_short,confidence_ratio,decision,base_prob_threshold,base_ratio_threshold,ict_mode
2025-11-03 16:45:00,0.33891918251868386,0.3527893377157828,1.0409246685124833,HOLD,0.32,1.5,False
2025-11-03 17:00:00,0.33891918251868386,0.3527893377157828,1.0409246685124833,HOLD,0.32,1.5,False
2025-11-03 17:15:00,0.33891918251868386,0.3527893377157828,1.0409246685124833,HOLD,0.32,1.5,False
2025-11-03 17:30:00,0.33891918251868386,0.3527893377157828,1.0409246685124833,HOLD,0.32,1.5,False
2025-11-03 17:45:00,0.33891918251868386,0.3527893377157828,1.0409246685124833,HOLD,0.32,1.5,False
2025-11-03 18:00:00,0.33891918251868386,0.3527893377157828,1.0409246685124833,HOLD,0.32,1.5,False
2025-11-03 18:15:00,0.34130382084661737,0.35531801216639786,1.0410607513417744,HOLD,0.32,1.5,False
2025-11-03 18:30:00,0.34130382084661737,0.35531801216639786,1.0410607513417744,HOLD,0.32,1.5,False
2025-11-03 18:45:00,0.34130382084661737,0.35531801216639786,1.0410607513417744,HOLD,0.32,1.5,False
2025-11-03 19:00:00,0.34130382084661737,0.35531801216639786,1.0410607513417744,HOLD,0.32,1.5,False
2025-11-03 19:15:00,0.34130382084661737,0.3427772030192875,1.004316922585324,HOLD,0.32,1.5,False
2025-11-03 19:30:00,0.34130382084661737,0.3427772030192875,1.004316922585324,HOLD,0.32,1.5,False
2025-11-03 19:45:00,0.34130382084661737,0.33485590315184066,1.019255798192851,HOLD,0.32,1.5,False
2025-11-03 20:00:00,0.34130382084661737,0.33485590315184066,1.019255798192851,HOLD,0.32,1.5,False
2025-11-03 20:15:00,0.3562606767874291,0.33485590315184066,1.063922342219789,HOLD,0.32,1.5,False
2025-11-03 20:30:00,0.3562606767874291,0.32782320425561323,1.086746368660476,HOLD,0.32,1.5,False
2025-11-03 20:45:00,0.3562606767874291,0.32782320425561323,1.086746368660476,HOLD,0.32,1.5,False
2025-11-03 21:00:00,0.3562606767874291,0.32782320425561323,1.086746368660476,HOLD,0.32,1.5,False
2025-11-03 21:15:00,0.3562606767874291,0.32782320425561323,1.086746368660476,HOLD,0.32,1.5,False
2025-11-03 21:30:00,0.3562606767874291,0.3149193727003181,1.1312758365184856,HOLD,0.32,1.5,False
2025-11-03 21:45:00,0.3562606767874291,0.32782320425561323,1.086746368660476,HOLD,0.32,1.5,False
2025-11-03 22:00:00,0.3562606767874291,0.3149193727003181,1.1312758365184856,HOLD,0.32,1.5,False
2025-11-03 22:15:00,0.3562606767874291,0.3149193727003181,1.1312758365184856,HOLD,0.32,1.5,False
2025-11-03 22:30:00,0.3562606767874291,0.3164914707343739,1.1256564859734652,HOLD,0.32,1.5,False
2025-11-03 22:45:00,0.3562606767874291,0.3164914707343739,1.1256564859734652,HOLD,0.32,1.5,False
2025-11-03 23:00:00,0.3562606767874291,0.3164914707343739,1.1256564859734652,HOLD,0.32,1.5,False
2025-11-03 23:15:00,0.36147383041972003,0.3164914707343739,1.1421281893662756,HOLD,0.32,1.5,False
2025-11-03 23:30:00,0.36147383041972003,0.3164914707343739,1.1421281893662756,HOLD,0.32,1.5,False
2025-11-03 23:45:00,0.36147383041972003,0.3164914707343739,1.1421281893662756,HOLD,0.32,1.5,False
2025-11-04 00:00:00,0.36147383041972003,0.3164914707343739,1.1421281893662756,HOLD,0.32,1.5,False
2025-11-04 00:15:00,0.35449176467674615,0.3172926354185817,1.117239182715635,HOLD,0.32,1.5,False
2025-11-04 00:30:00,0.35449176467674615,0.3172926354185817,1.117239182715635,HOLD,0.32,1.5,False
2025-11-04 00:45:00,0.35449176467674615,0.3172926354185817,1.117239182715635,HOLD,0.32,1.5,False
2025-11-04 01:00:00,0.35449176467674615,0.3172926354185817,1.117239182715635,HOLD,0.32,1.5,False
2025-11-04 01:15:00,0.3635523698812037,0.3172926354185817,1.1457951723386042,HOLD,0.32,1.5,False
2025-11-04 01:30:00,0.3635523698812037,0.3172926354185817,1.1457951723386042,HOLD,0.32,1.5,False
2025-11-04 01:45:00,0.3635523698812037,0.3172926354185817,1.1457951723386042,HOLD,0.32,1.5,False
2025-11-04 02:00:00,0.3635523698812037,0.33024683424382206,1.1008504312044127,HOLD,0.32,1.5,False
2025-11-04 02:15:00,0.36006976534038426,0.3122568585116988,1.1531204376312973,HOLD,0.32,1.5,False
2025-11-04 02:30:00,0.36006976534038426,0.3122568585116988,1.1531204376312973,HOLD,0.32,1.5,False
2025-11-04 02:45:00,0.36006976534038426,0.3172926354185817,1.1348191705280828,HOLD,0.32,1.5,False
2025-11-04 03:00:00,0.36006976534038426,0.3172926354185817,1.1348191705280828,HOLD,0.32,1.5,False
2025-11-04 03:15:00,0.35449176467674615,0.3122568585116988,1.1352569367614547,HOLD,0.32,1.5,False
2025-11-04 03:30:00,0.35371619381889474,0.3122568585116988,1.1327731775205911,HOLD,0.32,1.5,False
2025-11-04 03:45:00,0.35371619381889474,0.3122568585116988,1.1327731775205911,HOLD,0.32,1.5,False
2025-11-04 04:00:00,0.3298320490335444,0.3122568585116988,1.0562844019042967,HOLD,0.32,1.5,False
2025-11-04 04:15:00,0.3182579709208012,0.3122568585116988,1.0192185127260465,HOLD,0.32,1.5,False
2025-11-04 04:30:00,0.348574692326192,0.3172926354185817,1.0985905546352883,HOLD,0.32,1.5,False
2025-11-04 04:45:00,0.34919086779133274,0.3172926354185817,1.100532533100461,HOLD,0.32,1.5,False
2025-11-04 05:00:00,0.34919086779133274,0.3172926354185817,1.100532533100461,HOLD,0.32,1.5,False
2025-11-04 05:15:00,0.33676473527128037,0.3172926354185817,1.0613695298253945,HOLD,0.32,1.5,False
2025-11-04 05:30:00,0.3479623747352453,0.3263329770132365,1.0662801471060996,HOLD,0.32,1.5,False
2025-11-04 05:45:00,0.3479623747352453,0.3263329770132365,1.0662801471060996,HOLD,0.32,1.5,False
2025-11-04 06:00:00,0.3479623747352453,0.3385821000905697,1.0277045793093207,HOLD,0.32,1.5,False
2025-11-04 06:15:00,0.36548439799923177,0.3457268931663741,1.057147723313933,HOLD,0.32,1.5,False
2025-11-04 06:30:00,0.36548439799923177,0.3457268931663741,1.057147723313933,HOLD,0.32,1.5,False
2025-11-04 06:45:00,0.36548439799923177,0.3457268931663741,1.057147723313933,HOLD,0.32,1.5,False
2025-11-04 07:00:00,0.36548439799923177,0.34823218318714655,1.0495422756569674,HOLD,0.32,1.5,False
2025-11-04 07:15:00,0.37028755466784946,0.34823218318714655,1.0633352474169508,HOLD,0.32,1.5,False
2025-11-04 07:30:00,0.37131246538485274,0.34823218318714655,1.066278429484797,HOLD,0.32,1.5,False
2025-11-04 07:45:00,0.37131246538485274,0.34823218318714655,1.066278429484797,HOLD,0.32,1.5,False
2025-11-04 08:00:00,0.37028755466784946,0.34823218318714655,1.0633352474169508,HOLD,0.32,1.5,False
2025-11-04 08:15:00,0.3322165709434123,0.34823218318714655,1.0482083485428013,HOLD,0.32,1.5,False
2025-11-04 08:30:00,0.33215436142904003,0.3617801768952111,1.0891929142182895,HOLD,0.32,1.5,False
2025-11-04 08:45:00,0.33215436142904003,0.3617801768952111,1.0891929142182895,HOLD,0.32,1.5,False
2025-11-04 09:00:00,0.33215436142904003,0.3617801768952111,1.0891929142182895,HOLD,0.32,1.5,False
2025-11-04 09:15:00,0.3540159715591413,0.3617801768952111,1.0219317939297343,HOLD,0.32,1.5,False
2025-11-04 09:30:00,0.3540159715591413,0.3617801768952111,1.0219317939297343,HOLD,0.32,1.5,False
2025-11-04 09:45:00,0.3540159715591413,0.3491348072499489,1.0139807438497472,HOLD,0.32,1.5,False
2025-11-04 10:00:00,0.3540159715591413,0.3491348072499489,1.0139807438497472,HOLD,0.32,1.5,False
2025-11-04 10:15:00,0.3557492998697167,0.3491348072499489,1.0189453829363753,HOLD,0.32,1.5,False
2025-11-04 10:30:00,0.3719891525934586,0.3491348072499489,1.065459945181427,HOLD,0.32,1.5,False
2025-11-04 10:45:00,0.3719891525934586,0.3491348072499489,1.065459945181427,HOLD,0.32,1.5,False
2025-11-04 11:00:00,0.3719891525934586,0.341956395445725,1.0878262771152072,HOLD,0.32,1.5,False
2025-11-04 11:15:00,0.3719891525934586,0.341956395445725,1.0878262771152072,HOLD,0.32,1.5,False
2025-11-04 11:30:00,0.3719891525934586,0.341956395445725,1.0878262771152072,HOLD,0.32,1.5,False
2025-11-04 11:45:00,0.3719891525934586,0.341956395445725,1.0878262771152072,HOLD,0.32,1.5,False
2025-11-04 12:00:00,0.3719891525934586,0.341956395445725,1.0878262771152072,HOLD,0.32,1.5,False
2025-11-04 12:15:00,0.36739295267425626,0.32498963774524414,1.1304758983184924,HOLD,0.32,1.5,False
2025-11-04 12:30:00,0.36739295267425626,0.32498963774524414,1.1304758983184924,HOLD,0.32,1.5,False
2025-11-04 12:45:00,0.36739295267425626,0.32498963774524414,1.1304758983184924,HOLD,0.32,1.5,False
2025-11-04 13:00:00,0.36739295267425626,0.32498963774524414,1.1304758983184924,HOLD,0.32,1.5,False
2025-11-04 13:15:00,0.36739295267425626,0.32498963774524414,1.1304758983184924,HOLD,0.32,1.5,False
2025-11-04 13:30:00,0.36739295267425626,0.32498963774524414,1.1304758983184924,HOLD,0.32,1.5,False
2025-11-04 13:45:00,0.36739295267425626,0.32498963774524414,1.1304758983184924,HOLD,0.32,1.5,False
2025-11-04 14:00:00,0.36739295267425626,0.32498963774524414,1.1304758983184924,HOLD,0.32,1.5,False
2025-11-04 14:15:00,0.36739295267425626,0.32498963774524414,1.1304758983184924,HOLD,0.32,1.5,False
2025-11-04 14:30:00,0.36577209457282095,0.32498963774524414,1.1254884836037318,HOLD,0.32,1.5,False
2025-11-04 14:45:00,0.3657070426879977,0.341956395445725,1.069455192412222,HOLD,0.32,1.5,False
2025-11-04 15:00:00,0.3657070426879977,0.3367222427750707,1.08607925533535,HOLD,0.32,1.5,False
2025-11-04 15:15:00,0.3657070426879977,0.341956395445725,1.069455192412222,HOLD,0.32,1.5,False
2025-11-04 15:30:00,0.3657070426879977,0.341956395445725,1.069455192412222,HOLD,0.32,1.5,False
2025-11-04 15:45:00,0.3657070426879977,0.341956395445725,1.069455192412222,HOLD,0.32,1.5,False
2025-11-04 16:00:00,0.3657070426879977,0.3491348072499489,1.0474665805125085,HOLD,0.32,1.5,False
2025-11-04 16:15:00,0.3657070426879977,0.3491348072499489,1.0474665805125085,HOLD,0.32,1.5,False
2025-11-04 16:30:00,0.3657070426879977,0.3491348072499489,1.0474665805125085,HOLD,0.32,1.5,False
2025-11-04 16:45:00,0.3657070426879977,0.3491348072499489,1.0474665805125085,HOLD,0.32,1.5,False
2025-11-04 17:00:00,0.3657070426879977,0.3491348072499489,1.0474665805125085,HOLD,0.32,1.5,False
2025-11-04 17:15:00,0.36672665858814457,0.33754517093971953,1.086452096373307,HOLD,0.32,1.5,False
2025-11-04 17:30:00,0.36672665858814457,0.3530648125614823,1.0386950087932743,HOLD,0.32,1.5,False
2025-11-04 17:45:00,0.36672665858814457,0.3617801768952111,1.0136726167126793,HOLD,0.32,1.5,False
2025-11-04 18:00:00,0.36672665858814457,0.3530648125614823,1.0386950087932743,HOLD,0.32,1.5,False
2025-11-04 18:15:00,0.35568076626108275,0.3499964993000713,1.0162409251874773,HOLD,0.32,1.5,False
2025-11-04 18:30:00,0.35568076626108275,0.3499964993000713,1.0162409251874773,HOLD,0.32,1.5,False
2025-11-04 18:45:00,0.35568076626108275,0.3499964993000713,1.0162409251874773,HOLD,0.32,1.5,False
2025-11-04 19:00:00,0.35568076626108275,0.3617801768952111,1.0171485534577687,HOLD,0.32,1.5,False
2025-11-04 19:15:00,0.3520514547951553,0.3530648125614823,1.0028784365254693,HOLD,0.32,1.5,False
2025-11-04 19:30:00,0.3520514547951553,0.3530648125614823,1.0028784365254693,HOLD,0.32,1.5,False
2025-11-04 19:45:00,0.3520514547951553,0.3499964993000713,1.0058713601398686,HOLD,0.32,1.5,False
2025-11-04 20:00:00,0.3520514547951553,0.3499964993000713,1.0058713601398686,HOLD,0.32,1.5,False
2025-11-04 20:15:00,0.3679026325708052,0.34968007695194675,1.0521120784967186,HOLD,0.32,1.5,False
2025-11-04 20:30:00,0.3679026325708052,0.34968007695194675,1.0521120784967186,HOLD,0.32,1.5,False
2025-11-04 20:45:00,0.3679026325708052,0.3499964993000713,1.0511608924847615,HOLD,0.32,1.5,False
2025-11-04 21:00:00,0.36672665858814457,0.34968007695194675,1.0487490788288187,HOLD,0.32,1.5,False
2025-11-04 21:15:00,0.36126700527268,0.34968007695194675,1.0331357977890332,HOLD,0.32,1.5,False
2025-11-04 21:30:00,0.36126700527268,0.34968007695194675,1.0331357977890332,HOLD,0.32,1.5,False
2025-11-04 21:45:00,0.36126700527268,0.34968007695194675,1.0331357977890332,HOLD,0.32,1.5,False
2025-11-04 22:00:00,0.36126700527268,0.34968007695194675,1.0331357977890332,HOLD,0.32,1.5,False
2025-11-04 22:15:00,0.35568076626108275,0.34968007695194675,1.0171605124359449,HOLD,0.32,1.5,False
2025-11-04 22:30:00,0.35568076626108275,0.3499964993000713,1.0162409251874773,HOLD,0.32,1.5,False
2025-11-04 22:45:00,0.35568076626108275,0.3499964993000713,1.0162409251874773,HOLD,0.32,1.5,False
2025-11-04 23:00:00,0.35568076626108275,0.3499964993000713,1.0162409251874773,HOLD,0.32,1.5,False
2025-11-04 23:15:00,0.3508980209561795,0.3499964993000713,1.0025758019234794,HOLD,0.32,1.5,False
2025-11-04 23:30:00,0.3508980209561795,0.3499964993000713,1.0025758019234794,HOLD,0.32,1.5,False
2025-11-04 23:45:00,0.3508980209561795,0.3499964993000713,1.0025758019234794,HOLD,0.32,1.5,False
2025-11-05 00:00:00,0.3508980209561795,0.3304840545195504,1.0617698982975334,HOLD,0.32,1.5,False
2025-11-05 00:15:00,0.35461687301427447,0.32162983029911835,1.1025621369898368,HOLD,0.32,1.5,False
2025-11-05 00:30:00,0.35461687301427447,0.32162983029911835,1.1025621369898368,HOLD,0.32,1.5,False
2025-11-05 00:45:00,0.35461687301427447,0.32132637572918443,1.103603375880813,HOLD,0.32,1.5,False
2025-11-05 01:00:00,0.35461687301427447,0.32132637572918443,1.103603375880813,HOLD,0.32,1.5,False
2025-11-05 01:15:00,0.34984066604968694,0.3049089229244199,1.147361194596475,HOLD,0.32,1.5,False
2025-11-05 01:30:00,0.34984066604968694,0.3049089229244199,1.147361194596475,HOLD,0.32,1.5,False
2025-11-05 01:45:00,0.34984066604968694,0.3049089229244199,1.147361194596475,HOLD,0.32,1.5,False
2025-11-05 02:00:00,0.34984066604968694,0.3049089229244199,1.147361194596475,HOLD,0.32,1.5,False
2025-11-05 02:15:00,0.34470471402282604,0.3052038455586065,1.1294245437567214,HOLD,0.32,1.5,False
2025-11-05 02:30:00,0.34470471402282604,0.3052038455586065,1.1294245437567214,HOLD,0.32,1.5,False
2025-11-05 02:45:00,0.34470471402282604,0.3052038455586065,1.1294245437567214,HOLD,0.32,1.5,False
2025-11-05 03:00:00,0.34470471402282604,0.3052038455586065,1.1294245437567214,HOLD,0.32,1.5,False
2025-11-05 03:15:00,0.3478414735533867,0.3052038455586065,1.1397021322478478,HOLD,0.32,1.5,False
2025-11-05 03:30:00,0.3529086422656585,0.3052038455586065,1.1563047038930296,HOLD,0.32,1.5,False
2025-11-05 03:45:00,0.3478414735533867,0.31621309327560093,1.1000223613454851,HOLD,0.32,1.5,False
2025-11-05 04:00:00,0.3478414735533867,0.3329476584768852,1.044733202644029,HOLD,0.32,1.5,False
2025-11-05 04:15:00,0.34984066604968694,0.3329476584768852,1.0507377275157337,HOLD,0.32,1.5,False
2025-11-05 04:30:00,0.34984066604968694,0.32162983029911835,1.0877121246009187,HOLD,0.32,1.5,False
2025-11-05 04:45:00,0.34984066604968694,0.3329476584768852,1.0507377275157337,HOLD,0.32,1.5,False
2025-11-05 05:00:00,0.34984066604968694,0.31621309327560093,1.1063446564648647,HOLD,0.32,1.5,False
2025-11-05 05:15:00,0.3478414735533867,0.31621309327560093,1.1000223613454851,HOLD,0.32,1.5,False
2025-11-05 05:30:00,0.3489902621013828,0.31621309327560093,1.1036553182736628,HOLD,0.32,1.5,False
2025-11-05 05:45:00,0.3489902621013828,0.31621309327560093,1.1036553182736628,HOLD,0.32,1.5,False
2025-11-05 06:00:00,0.3489902621013828,0.31621309327560093,1.1036553182736628,HOLD,0.32,1.5,False
2025-11-05 06:15:00,0.3509925036589101,0.31621309327560093,1.109987255818647,HOLD,0.32,1.5,False
2025-11-05 06:30:00,0.3509925036589101,0.3111866402030434,1.1279163637291567,HOLD,0.32,1.5,False
2025-11-05 06:45:00,0.3509925036589101,0.3111866402030434,1.1279163637291567,HOLD,0.32,1.5,False
2025-11-05 07:00:00,0.3519938608724099,0.3127486108873124,1.125484969777334,HOLD,0.32,1.5,False
2025-11-05 07:15:00,0.3519938608724099,0.3111866402030434,1.1311342307071428,HOLD,0.32,1.5,False
2025-11-05 07:30:00,0.3519938608724099,0.3080655854410062,1.142593906971202,HOLD,0.32,1.5,False
2025-11-05 07:45:00,0.3509828113737032,0.3146904526778043,1.1153271679743548,HOLD,0.32,1.5,False
2025-11-05 08:00:00,0.3509828113737032,0.31974722958868323,1.097688357848169,HOLD,0.32,1.5,False
2025-11-05 08:15:00,0.3644899017815685,0.30867048146458725,1.1808382196189537,HOLD,0.32,1.5,False
2025-11-05 08:30:00,0.3644899017815685,0.30867048146458725,1.1808382196189537,HOLD,0.32,1.5,False
2025-11-05 08:45:00,0.3644899017815685,0.30867048146458725,1.1808382196189537,HOLD,0.32,1.5,False
2025-11-05 09:00:00,0.3644899017815685,0.30867048146458725,1.1808382196189537,HOLD,0.32,1.5,False
2025-11-05 09:15:00,0.3699700494007547,0.31974722958868323,1.1570703829918312,HOLD,0.32,1.5,False
2025-11-05 09:30:00,0.3699700494007547,0.31974722958868323,1.1570703829918312,HOLD,0.32,1.5,False
2025-11-05 09:45:00,0.3699700494007547,0.31974722958868323,1.1570703829918312,HOLD,0.32,1.5,False
2025-11-05 10:00:00,0.3699700494007547,0.31974722958868323,1.1570703829918312,HOLD,0.32,1.5,False
2025-11-05 10:15:00,0.3679906737293168,0.31155015086497795,1.181160313059195,HOLD,0.32,1.5,False
2025-11-05 10:30:00,0.3679906737293168,0.31155015086497795,1.181160313059195,HOLD,0.32,1.5,False
2025-11-05 10:45:00,0.3679906737293168,0.30867048146458725,1.1921796732336234,HOLD,0.32,1.5,False
2025-11-05 11:00:00,0.38189838861971365,0.30867048146458725,1.2372365080317134,HOLD,0.32,1.5,False
2025-11-05 11:15:00,0.38390713093491874,0.30867048146458725,1.243744232079941,HOLD,0.32,1.5,False
