feature,importance,cumulative_importance
rsi_slope_4h,72.2,0.10314285714285715
dist_from_r1,34.4,0.15228571428571427
atr_normalized,33.0,0.19942857142857143
sma_50_slope,29.4,0.24142857142857144
roc_5_atr_norm_4h,28.6,0.28228571428571425
dist_from_swing_low_50_4h,26.4,0.32
rsi_slope_12h,26.0,0.35714285714285715
rsi_price_divergence_cont_4h,24.6,0.3922857142857143
dist_from_sma_20_4h,21.6,0.4231428571428572
sr_proximity,18.2,0.4491428571428572
dist_from_sma_20_12h,17.6,0.47428571428571437
dist_from_swing_low_50_12h,16.2,0.4974285714285715
rsi_slope_1d,15.4,0.5194285714285715
atr_normalized_1d,13.0,0.538
rsi_slope_1h,12.8,0.5562857142857144
sma_50_slope_1h,11.6,0.572857142857143
nearest_resistance_strength,11.4,0.5891428571428572
dist_from_swing_high_50_4h,11.0,0.6048571428571429
sma_20_slope_1h,11.0,0.6205714285714287
dist_from_swing_low_50,10.6,0.6357142857142858
rsi_14_4h,9.2,0.6488571428571429
hidden_divergence,9.2,0.662
resistance_touch_count,8.8,0.6745714285714286
dist_from_bullish_ob,6.8,0.6842857142857144
tr_percentile,6.8,0.6940000000000001
price_range,6.6,0.7034285714285715
rsi_price_divergence_cont_12h,6.4,0.7125714285714286
obv_ma_20,6.2,0.7214285714285715
dist_from_swing_high_50,6.0,0.7300000000000001
resistance_100,5.8,0.7382857142857144
roc_5_atr_norm_12h,5.8,0.7465714285714286
dist_from_swing_high_50_1d,5.4,0.7542857142857143
dist_from_vwap,5.2,0.7617142857142858
dist_from_s1,5.0,0.7688571428571429
resistance_strength,5.0,0.776
resistance_volume_interaction,4.8,0.7828571428571428
roc_10_atr_norm_1d,4.8,0.7897142857142857
mfi_slope_1d,4.6,0.7962857142857143
roc_10_atr_adj,4.4,0.8025714285714285
vpt,4.4,0.8088571428571427
dist_from_swing_low_50_1d,3.6,0.814
roc_10_atr_norm_1h,3.4,0.8188571428571427
rvol_ratio,3.4,0.8237142857142856
vwap_distance_weighted,3.0,0.8279999999999998
choppiness_14,3.0,0.8322857142857142
dist_from_swing_high_50_1h,3.0,0.8365714285714284
rsi_14_1d,2.8,0.8405714285714284
dist_from_nearest_resistance_pivot,2.8,0.8445714285714283
mfi_slope_4h,2.8,0.8485714285714282
sma_50_slope_4h,2.8,0.8525714285714282
dist_from_swing_high_50_12h,2.8,0.8565714285714281
mfi_14_1h,2.8,0.8605714285714281
above_sma_100,2.8,0.864571428571428
vpt_ma_20,2.6,0.8682857142857138
support_strength,2.6,0.8719999999999994
adx_14,2.6,0.8757142857142852
buy_sell_ratio_ma20,2.6,0.879428571428571
rvol_ratio_1h,2.6,0.8831428571428567
sr_strength,2.6,0.8868571428571425
roc_10_atr_norm_12h,2.4,0.8902857142857139
rvol_ratio_1d,2.4,0.8937142857142852
mfi_14_4h,2.2,0.8968571428571425
obv,2.2,0.8999999999999997
rvol_ratio_12h,2.2,0.9031428571428569
rsi_14,2.2,0.9062857142857141
mfi_slope_12h,2.0,0.9091428571428569
hl_spread,2.0,0.9119999999999998
dist_from_bearish_ob,1.8,0.9145714285714283
above_sma_50,1.8,0.9171428571428568
roc_10_atr_norm_4h,1.8,0.9197142857142854
ad_line_ma_20,1.8,0.9222857142857138
support_touch_count,1.8,0.9248571428571424
dist_from_swing_low_50_1h,1.8,0.9274285714285708
volatility_clustering,1.8,0.9299999999999994
sma_20_slope_12h,1.8,0.9325714285714278
bbw_squeeze,1.8,0.9351428571428564
mfi_trend_adjusted,1.8,0.9377142857142848
nearest_support_strength,1.6,0.9399999999999992
rsi_price_divergence_cont_1d,1.4,0.9419999999999992
higher_highs_count_20,1.4,0.9439999999999992
double_top_strength,1.4,0.9459999999999991
net_buy_sell_pressure,1.4,0.9479999999999991
sma_20_slope_4h,1.4,0.9499999999999991
double_bottom_candles_between,1.4,0.951999999999999
is_pivot_high,1.2,0.9537142857142847
sma_20_slope,1.2,0.9554285714285705
cumulative_delta,1.2,0.9571428571428563
multi_factor_sentiment,1.2,0.9588571428571421
mfi_14_1d,1.2,0.9605714285714279
money_flow_ratio,1.0,0.9619999999999993
double_bottom_strength,1.0,0.9634285714285707
rvol_ratio_4h,1.0,0.9648571428571422
trend_alignment_score,1.0,0.9662857142857136
tape_speed_20,1.0,0.9677142857142851
trend_consistency_20,0.8,0.9688571428571421
near_swing_high_alignment,0.8,0.9699999999999992
sma_50_slope_1d,0.8,0.9711428571428563
rsi_spread,0.8,0.9722857142857133
volatility_regime,0.8,0.9734285714285704
dist_from_sma_20,0.8,0.9745714285714275
double_top_candles_between,0.8,0.9757142857142845
momentum_alignment_score,0.8,0.9768571428571416
roc_5_atr_norm_1h,0.8,0.9779999999999988
price_change_autocorr,0.6,0.9788571428571416
rsi_14_1h,0.6,0.9797142857142845
ict_composite_score_ma_10,0.6,0.9805714285714274
