feature,importance,cumulative_importance
volatility_clustering,0.4,0.9905714285714281
above_sma_20_2h,0.4,0.9911428571428565
rsi_momentum,0.4,0.9917142857142851
dist_from_nearest_resistance_pivot,0.4,0.9922857142857137
trend_alignment_score,0.4,0.9928571428571422
near_swing_high_alignment,0.4,0.9934285714285708
mtf_trend_alignment_score,0.4,0.9939999999999993
above_sma_20_12h,0.2,0.9942857142857137
momentum_quality_score,0.2,0.994571428571428
momentum_volume_divergence,0.2,0.9948571428571423
rsi_acceleration,0.2,0.9951428571428567
dist_from_swing_high_50_1d,0.2,0.995428571428571
avg_trade_size_norm,0.2,0.9957142857142854
liquidity_void_strength,0.2,0.9959999999999998
double_bottom_at_support,0.2,0.9962857142857141
ict_composite_score,0.2,0.9965714285714284
momentum_alignment_score,0.2,0.9968571428571428
multi_tf_momentum_strength,0.2,0.9971428571428571
stoch_momentum,0.2,0.9974285714285714
volatility_regime,0.2,0.9977142857142859
resistance_momentum_interaction,0.2,0.9980000000000002
fvg_size,0.2,0.9982857142857146
momentum_regime,0.2,0.9985714285714289
is_trending,0.2,0.9988571428571432
double_top_recency,0.2,0.9991428571428576
effective_spread_proxy,0.2,0.999428571428572
close_position,0.2,0.9997142857142863
momentum_trend_strength,0.2,1.0000000000000007
net_buy_sell_pressure,0.0,1.0000000000000007
above_sma_50_1h,0.0,1.0000000000000007
above_sma_20_1h,0.0,1.0000000000000007
above_sma_100_1h,0.0,1.0000000000000007
volume_change_rate,0.0,1.0000000000000007
large_sell_trade,0.0,1.0000000000000007
large_buy_trade,0.0,1.0000000000000007
volume_z_score,0.0,1.0000000000000007
volume_per_price_unit,0.0,1.0000000000000007
price_volume_trend,0.0,1.0000000000000007
higher_lows_count_20,0.0,1.0000000000000007
doji,0.0,1.0000000000000007
tick_direction,0.0,1.0000000000000007
volume_ma_ratio_short,0.0,1.0000000000000007
tick_persistence,0.0,1.0000000000000007
aggressive_sell_volume,0.0,1.0000000000000007
volume_delta,0.0,1.0000000000000007
hammer,0.0,1.0000000000000007
three_white_soldiers,0.0,1.0000000000000007
above_sma_50_12h,0.0,1.0000000000000007
volume_vs_ma_20,0.0,1.0000000000000007
body_to_wick_ratio,0.0,1.0000000000000007
lower_wick_size,0.0,1.0000000000000007
engulfing,0.0,1.0000000000000007
near_swing_low_alignment,0.0,1.0000000000000007
support_with_4h_uptrend,0.0,1.0000000000000007
resistance_with_4h_downtrend,0.0,1.0000000000000007
fvg_sweep_confluence,0.0,1.0000000000000007
support_flip_signal,0.0,1.0000000000000007
resistance_flip_signal,0.0,1.0000000000000007
above_sma_20_1d,0.0,1.0000000000000007
above_sma_100_1d,0.0,1.0000000000000007
above_sma_50_1d,0.0,1.0000000000000007
multi_tf_alignment,0.0,1.0000000000000007
volume_regime_score,0.0,1.0000000000000007
testing_resistance_with_volume,0.0,1.0000000000000007
closed_near_high,0.0,1.0000000000000007
closed_near_low,0.0,1.0000000000000007
morning_evening_star,0.0,1.0000000000000007
gap_up,0.0,1.0000000000000007
gap_down,0.0,1.0000000000000007
support_momentum_interaction,0.0,1.0000000000000007
testing_support_with_volume,0.0,1.0000000000000007
three_line_strike,0.0,1.0000000000000007
hl_spread_normalized,0.0,1.0000000000000007
testing_resistance,0.0,1.0000000000000007
near_support_100,0.0,1.0000000000000007
testing_support,0.0,1.0000000000000007
near_resistance_100,0.0,1.0000000000000007
engulfing_volume,0.0,1.0000000000000007
hammer_volume,0.0,1.0000000000000007
bbw_volume_interaction,0.0,1.0000000000000007
above_sma_20,0.0,1.0000000000000007
range_to_body,0.0,1.0000000000000007
volatility_momentum,0.0,1.0000000000000007
momentum_accel,0.0,1.0000000000000007
trend_consistency_10,0.0,1.0000000000000007
support_break_momentum,0.0,1.0000000000000007
resistance_break_momentum,0.0,1.0000000000000007
vol_confirmed_momentum,0.0,1.0000000000000007
breakout_signal,0.0,1.0000000000000007
trend_acceleration,0.0,1.0000000000000007
momentum_consensus,0.0,1.0000000000000007
price_accel_3,0.0,1.0000000000000007
vol_weighted_roc_5,0.0,1.0000000000000007
order_block_strength,0.0,1.0000000000000007
order_block,0.0,1.0000000000000007
breaker_strength,0.0,1.0000000000000007
